k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[11.0, 3.0, 0.5, 40.0, -0.7, -1.3, 25.0, -0.3, 1.4]                             |1153.9439484858455671|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[10.865557357668877, 2.9350408613681793, 0.4133878201246262, 39.89173477143049, -0.7260644108057022, -1.4515713036060334, 25.921936333179474, -0.4948774009943008, 1.1834695428609847]|900.3263549804687500|      3.33333333|[13, 4, 0, 1]                                                              | 
       2|[10.865557357668877, 2.9350408613681793, 0.4133878201246262, 39.89173477143049, -0.7260644108057022, -1.4515713036060334, 25.921936333179474, -0.4948774009943008, 1.1834695428609847]|900.3263549804687500|      1.00000000|[25, 8, 0, 2]                                                              | 
       3|[10.811395958065987, 2.896703563630581, 0.3622714206576347, 40.86197870224714, -0.802739006280899, -1.5410250008106232, 26.012331627309322, -0.6098892942070961, 1.0556785404682159]|865.8370971679687500|      3.33333333|[37, 12, 0, 3]                                                             | 
       4|[10.811395958065987, 2.896703563630581, 0.3622714206576347, 40.86197870224714, -0.802739006280899, -1.5410250008106232, 26.012331627309322, -0.6098892942070961, 1.0556785404682159]|865.8370971679687500|      1.00000000|[49, 16, 0, 4]                                                             | 
       5|[10.811395958065987, 2.896703563630581, 0.3622714206576347, 40.86197870224714, -0.802739006280899, -1.5410250008106232, 26.012331627309322, -0.6098892942070961, 1.0556785404682159]|865.8370971679687500|      0.30000000|[61, 20, 0, 5]                                                             | 
       6|[10.811395958065987, 2.896703563630581, 0.3622714206576347, 40.86197870224714, -0.802739006280899, -1.5410250008106232, 26.012331627309322, -0.6098892942070961, 1.0556785404682159]|865.8370971679687500|      0.09000000|[73, 24, 0, 6]                                                             | 
       7|[10.808062596712261, 2.8917035213671625, 0.3556046979501843, 40.85364529769868, -0.8193996910005807, -1.4563525199890137, 26.012783349404344, -0.6248894214630127, 1.0390117313712834]|862.0161743164062500|      0.30000000|[85, 28, 0, 7]                                                             | 
       8|[10.785976274404675, 2.982979481574148, 0.3251824518665671, 40.86981226410717, -0.8803006622940301, -1.4499458397738636, 26.058958177367458, -0.6204720718786121, 1.1202053871005773]|855.4606933593750000|      1.00000000|[97, 32, 0, 8]                                                             | 
       9|[10.785976274404675, 2.982979481574148, 0.3251824518665671, 40.86981226410717, -0.8803006622940301, -1.4499458397738636, 26.058958177367458, -0.6204720718786121, 1.1202053871005773]|855.4606933593750000|      0.30000000|[109, 36, 0, 9]                                                            | 
      10|[10.738146258983761, 2.8254921487532556, 0.4813125869259238, 40.847558804787695, -0.9097907494753599, -1.5309631104581058, 26.535692666569958, -0.4140731079503894, 1.2955007698386907]|848.5834960937500000|      1.00000000|[121, 40, 0, 10]                                                           | 
      11|[10.738146258983761, 2.8254921487532556, 0.4813125869259238, 40.847558804787695, -0.9097907494753599, -1.5309631104581058, 26.535692666569958, -0.4140731079503894, 1.2955007698386907]|848.5834960937500000|      0.30000000|[133, 44, 0, 11]                                                           | 
      12|[10.733644729480147, 3.122309064026922, 0.4723095279186964, 40.850227238377556, -0.9232953375205397, -1.5467184639535845, 26.517686548555503, -0.4343299923464656, 1.2704783376306295]|845.5413818359375000|      1.00000000|[145, 48, 0, 12]                                                           | 
      13|[10.748809532262385, 3.298070555087179, 0.6187155973166227, 41.13757166429423, -0.8843233658000826, -1.3738190687261522, 26.5161298585881, -0.1508111713454128, 1.325958128646016]|842.1690673828125000|      3.33333333|[157, 52, 0, 13]                                                           | 
      14|[10.748809532262385, 3.298070555087179, 0.6187155973166227, 41.13757166429423, -0.8843233658000826, -1.3738190687261522, 26.5161298585881, -0.1508111713454128, 1.325958128646016]|842.1690673828125000|      1.00000000|[169, 56, 0, 14]                                                           | 
      15|[10.748809532262385, 3.298070555087179, 0.6187155973166227, 41.13757166429423, -0.8843233658000826, -1.3738190687261522, 26.5161298585881, -0.1508111713454128, 1.325958128646016]|842.1690673828125000|      0.30000000|[181, 60, 0, 15]                                                           | 
      16|[10.748809532262385, 3.298070555087179, 0.6187155973166227, 41.13757166429423, -0.8843233658000826, -1.3738190687261522, 26.5161298585881, -0.1508111713454128, 1.325958128646016]|842.1690673828125000|      0.09000000|[193, 64, 0, 16]                                                           | 
      17|[10.739623945206404, 3.284292174037546, 0.6003444232046604, 41.114607697119936, -0.9118801278993487, -1.370240709464997, 26.564820609783055, -0.1921463107690216, 1.2800301942974328]|839.7276611328125000|      0.30000000|[205, 68, 0, 17]                                                           | 
      18|[10.728512740693986, 3.2600825293920934, 0.5867241760715842, 41.086829682579264, -0.9452137460932135, -1.0879990967921913, 26.520375791733386, -0.2421467361971736, 1.2244741652160882]|835.7895507812500000|      1.00000000|[217, 72, 0, 18]                                                           | 
      19|[10.728512740693986, 3.2600825293920934, 0.5867241760715842, 41.086829682579264, -0.9452137460932135, -1.0879990967921913, 26.520375791733386, -0.2421467361971736, 1.2244741652160882]|835.7895507812500000|      0.30000000|[229, 76, 0, 19]                                                           | 
      20|[10.71127777826041, 3.2342300876043737, 0.5522542512044311, 41.04837920679711, -0.996918629668653, -1.1483214671723545, 26.45143594199908, -0.3221043778583408, 1.4869810972362756]|832.8997192382812500|      1.00000000|[241, 80, 0, 20]                                                           | 
      21|[10.71127777826041, 3.2342300876043737, 0.5522542512044311, 41.04837920679711, -0.996918629668653, -1.1483214671723545, 26.45143594199908, -0.3221043778583408, 1.4869810972362756]|832.8997192382812500|      0.30000000|[253, 84, 0, 21]                                                           | 
      22|[10.71127777826041, 3.2342300876043737, 0.5522542512044311, 41.04837920679711, -0.996918629668653, -1.1483214671723545, 26.45143594199908, -0.3221043778583408, 1.4869810972362756]|832.8997192382812500|      0.09000000|[265, 88, 0, 22]                                                           | 
      23|[10.708977540256456, 3.2307797307148576, 0.5457488335669041, 41.13570116623305, -1.0038193434476852, -1.1417139085941017, 26.442234989983262, -0.3324554489925504, 1.4754799069836735]|831.1404418945312500|      0.30000000|[277, 92, 0, 23]                                                           | 
      24|[10.710368620464578, 3.219278541393578, 0.5286603979766369, 41.4267743693199, -1.0268217220902442, -1.1685500188730658, 26.41156514993054, -0.366959016956389, 1.4371426055207848]|829.4953613281250000|      1.00000000|[289, 96, 0, 24]                                                           | 
