k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[10.050932634621859, 10.668712794780731, 9.258225858211517]                     |40323472.0000000000000000|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[7.934308517724276, 9.937227845191956, 2.9789528250694275]                      |1161394.6250000000000000|     11.11111111|[17, 0, 0, 4]                                                              | 
       3|[-2.0652461163699627, 5.197024464607239, 1.9808805584907532]                    |21695.4667968750000000|     37.03703704|[25, 0, 0, 6]                                                              | 
       4|[-2.0652461163699627, 5.197024464607239, 1.9808805584907532]                    |21695.4667968750000000|     11.11111111|[33, 0, 0, 8]                                                              | 
       5|[4.297922600060701, -3.856741786003113, 0.9828082919120789]                     |2956.0749511718750000|     37.03703704|[41, 0, 0, 10]                                                             | 
       6|[4.297922600060701, -3.856741786003113, 0.9828082919120789]                     |2956.0749511718750000|     11.11111111|[49, 0, 0, 12]                                                             | 
       7|[4.297922600060701, -3.856741786003113, 0.9828082919120789]                     |2956.0749511718750000|      3.33333333|[57, 0, 0, 14]                                                             | 
       8|[3.5398014076054096, -2.3928056955337524, 0.7380208820104599]                   |239.9927673339843750|     11.11111111|[65, 0, 0, 16]                                                             | 
       9|[3.5398014076054096, -2.3928056955337524, 0.7380208820104599]                   |239.9927673339843750|      3.33333333|[73, 0, 0, 18]                                                             | 
      10|[2.0274796970188618, 0.458436131477356, 1.5713349431753159]                     | 20.4180202484130859|     11.11111111|[81, 0, 0, 20]                                                             | 
      11|[2.0274796970188618, 0.458436131477356, 1.5713349431753159]                     | 20.4180202484130859|      3.33333333|[89, 0, 0, 22]                                                             | 
      12|[0.389536190778017, 0.4608680903911591, 1.2632553726434708]                     |  6.2837476730346680|     11.11111111|[97, 0, 0, 24]                                                             | 
      13|[0.389536190778017, 0.4608680903911591, 1.2632553726434708]                     |  6.2837476730346680|      3.33333333|[105, 0, 0, 26]                                                            | 
      14|[0.389536190778017, 0.4608680903911591, 1.2632553726434708]                     |  6.2837476730346680|      1.00000000|[113, 0, 0, 28]                                                            | 
      15|[0.4404688253998756, 0.8449393212795258, 0.3413578420877457]                    |  0.6795414090156555|      3.33333333|[121, 0, 0, 30]                                                            | 
