k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  2.9803003000300001|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.9808294773101807, 0.3762508392333984]                                       |  2.5642287731170654|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-0.9808294773101807, 0.3762508392333984]                                       |  2.5642287731170654|      1.00000000|[13, 0, 0, 3]                                                              | 
       3|[0.0105262398719788, 0.2450498402118683]                                        |  0.0108045311644673|      3.33333333|[17, 0, 0, 4]                                                              | 
       4|[0.0105262398719788, 0.2450498402118683]                                        |  0.0108045311644673|      1.00000000|[25, 0, 0, 6]                                                              | 
       5|[0.0105262398719788, 0.2450498402118683]                                        |  0.0108045311644673|      0.30000000|[33, 0, 0, 8]                                                              | 
       6|[0.0781959891319275, 0.1111812204122543]                                        |  0.0004193993809167|      1.00000000|[37, 0, 0, 9]                                                              | 
       7|[0.0781959891319275, 0.1111812204122543]                                        |  0.0004193993809167|      0.30000000|[45, 0, 0, 11]                                                             | 
       8|[-0.0288746133446693, 0.0061293751001358]                                       |  0.0000020269719698|      1.00000000|[53, 0, 0, 13]                                                             | 
       9|[-0.0288746133446693, 0.0061293751001358]                                       |  0.0000020269719698|      0.30000000|[61, 0, 0, 15]                                                             | 
      10|[-0.0288746133446693, 0.0061293751001358]                                       |  0.0000020269719698|      0.09000000|[69, 0, 0, 17]                                                             | 
      11|[0.0154421962797642, -0.0016821805387736]                                       |  0.0000001692660305|      0.30000000|[77, 0, 0, 19]                                                             | 
      12|[0.0154421962797642, -0.0016821805387736]                                       |  0.0000001692660305|      0.09000000|[85, 0, 0, 21]                                                             | 
