k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|4165.1544172546082336|      1.00000000|[0, 0, 0, 0]                                                               | k=8
       1|[0.494498610496521, 0.6659521460533142, 0.9667319320142269, 1.3213408589363098, 0.9142131581902504, 0.3868794441223145, 0.9808365032076836, 0.9747349321842194, 1.2206555753946304, 0.7864569872617722, 0.3969409465789795, 0.9410032965242863, 1.1634178459644318, 1.3022534847259521, 1.3970187306404114, 0.8614502549171448, 1.0563017837703228, 0.6651468873023987, 1.2388794422149658, 0.6434692442417145, 1.051163025200367, 1.183342084288597, 1.2258400619029999, 1.0722320899367332, 0.8075072318315506, 0.7555508762598038, 0.6922941207885742, 0.8426257371902466, 1.513127088546753, 1.0626385882496834, 0.9630331546068192, 0.6798940598964691, 1.059400126338005, 0.5257125794887543, 1.3949337601661682, 1.1180813610553741, 1.1245150938630104, 0.9291278570890427, 0.7676438540220261, 0.832640528678894, 0.8769087344408035, 0.9583255127072334, 1.3877646625041962, 0.9146601185202599, 0.9525763131678104, 0.8080579191446304, 1.3318016231060028, 1.1438936293125153, 1.3805966675281525, 0.9643493629992008, 0.5112751722335815, 0.8218077272176743, 0.8512749373912811, 1.3528007566928864]|2501.6840820312500000|      3.33333333|[113, 16, 0, 2]                                                            | 
       2|[-0.9068500995635986, 1.6985473036766052, 1.7902874015271664, 0.6874126195907593, 0.8576710522174835, 0.4479155130684376, 1.4905763790011406, 1.4616403579711914, 0.2575188428163528, 0.2840220183134079, 1.466373324394226, 1.811695907264948, 1.2214072793722153, 1.354773260653019, 1.4090777290984988, 0.8095687702298164, 0.9354712255299091, 0.4902925044298172, 1.0408253520727158, 0.4607843160629272, 0.920204795897007, 1.1290752291679382, 1.2555271070450544, 1.173594482243061, 0.9515623599290848, 0.9034428745508194, 0.6771800443530083, 0.888754952698946, 1.4791182279586792, 0.9549333974719048, 0.8077352344989777, 0.8769268244504929, 0.9347984418272972, 0.478664942085743, 1.4490216970443726, 1.2738676369190216, 1.3575232848525047, 1.1938406974077225, 1.0071523040533066, 0.9923365265130997, 0.9191875904798508, 0.8749134987592697, 1.2059273719787598, 0.6946040168404579, 0.7750331349670887, 0.7531755790114403, 1.4532106220722198, 1.4439011216163635, 1.7939019203186035, 1.3574270643293858, 0.702075257897377, 0.6203421205282211, 0.1151131093502045, 0.0448725521564484]|276.6461486816406250|     11.11111111|[225, 32, 0, 4]                                                            | 
       3|[-0.7324015647172928, 2.466453969478607, 3.0610205195844173, 0.2024781405925751, 1.2260329127311707, 0.3462071307003498, 0.3139197751879692, 0.4031860828399658, 0.586047574877739, 0.275682202540338, 0.3440912961959839, 2.4722994305193424, 1.4951724261045456, 0.1602997556328773, 0.7616687072440982, 1.221059925854206, 0.2025101073086262, -0.0516069382429123, 1.509889468550682, 0.764762818813324, 0.4679017141461372, -0.2518196702003479, 2.188971308991313, 1.1851490680128336, 0.4082463532686234, 2.1156562715768814, 2.214445821940899, 0.0871828682720661, 1.551675595343113, 0.8685082495212555, 0.2323592603206635, 0.398511603474617, 1.2529737874865532, 0.3793467059731483, 1.3034817725419998, 1.9563399255275726, 0.3534592017531395, 2.0116614252328873, 0.7750665247440338, 2.043286219239235, 1.87083600461483, -0.6308625489473343, 2.3275293111801147, 1.008957214653492, 0.2842318005859852, 0.1155939325690269, 0.7830519378185272, 1.2227526009082794, 3.0792874097824097, 1.3609886816702783, -0.0667292922735214, 0.6965534314513206, 0.0451509058475494, -0.9637629687786102]|248.2235870361328125|     37.03703704|[337, 48, 0, 6]                                                            | 
       4|[-0.7324015647172928, 2.466453969478607, 3.0610205195844173, 0.2024781405925751, 1.2260329127311707, 0.3462071307003498, 0.3139197751879692, 0.4031860828399658, 0.586047574877739, 0.275682202540338, 0.3440912961959839, 2.4722994305193424, 1.4951724261045456, 0.1602997556328773, 0.7616687072440982, 1.221059925854206, 0.2025101073086262, -0.0516069382429123, 1.509889468550682, 0.764762818813324, 0.4679017141461372, -0.2518196702003479, 2.188971308991313, 1.1851490680128336, 0.4082463532686234, 2.1156562715768814, 2.214445821940899, 0.0871828682720661, 1.551675595343113, 0.8685082495212555, 0.2323592603206635, 0.398511603474617, 1.2529737874865532, 0.3793467059731483, 1.3034817725419998, 1.9563399255275726, 0.3534592017531395, 2.0116614252328873, 0.7750665247440338, 2.043286219239235, 1.87083600461483, -0.6308625489473343, 2.3275293111801147, 1.008957214653492, 0.2842318005859852, 0.1155939325690269, 0.7830519378185272, 1.2227526009082794, 3.0792874097824097, 1.3609886816702783, -0.0667292922735214, 0.6965534314513206, 0.0451509058475494, -0.9637629687786102]|248.2235870361328125|     11.11111111|[449, 64, 0, 8]                                                            | 
       5|[-0.7324015647172928, 2.466453969478607, 3.0610205195844173, 0.2024781405925751, 1.2260329127311707, 0.3462071307003498, 0.3139197751879692, 0.4031860828399658, 0.586047574877739, 0.275682202540338, 0.3440912961959839, 2.4722994305193424, 1.4951724261045456, 0.1602997556328773, 0.7616687072440982, 1.221059925854206, 0.2025101073086262, -0.0516069382429123, 1.509889468550682, 0.764762818813324, 0.4679017141461372, -0.2518196702003479, 2.188971308991313, 1.1851490680128336, 0.4082463532686234, 2.1156562715768814, 2.214445821940899, 0.0871828682720661, 1.551675595343113, 0.8685082495212555, 0.2323592603206635, 0.398511603474617, 1.2529737874865532, 0.3793467059731483, 1.3034817725419998, 1.9563399255275726, 0.3534592017531395, 2.0116614252328873, 0.7750665247440338, 2.043286219239235, 1.87083600461483, -0.6308625489473343, 2.3275293111801147, 1.008957214653492, 0.2842318005859852, 0.1155939325690269, 0.7830519378185272, 1.2227526009082794, 3.0792874097824097, 1.3609886816702783, -0.0667292922735214, 0.6965534314513206, 0.0451509058475494, -0.9637629687786102]|248.2235870361328125|      3.33333333|[561, 80, 0, 10]                                                           | 
       6|[-0.2275594025850296, 2.5804190412163734, 3.279530566185713, -0.3197468817234039, 0.9379368126392365, 0.0410979576408863, 0.3205771348439157, 0.5294826924800873, 0.2254680842161179, 0.0656987195834517, 0.7514410018920898, 2.4776551611721516, 1.513740075752139, 0.1707133762538433, 0.7547048726119101, 1.192590445280075, 0.1548847258090973, -0.1100803837180138, 1.452635832130909, 0.7213187888264656, 0.4479777775704861, -0.2440796298906207, 2.2216147799044847, 1.23343644477427, 0.4584567174315453, 2.152849778532982, 2.2262096889317036, 0.0669970102608204, 1.5011212565004826, 0.7976879253983498, 0.1583133488893509, 0.3417662307620049, 1.2328030485659838, 0.4086387995630503, 1.384270392358303, 2.077045701444149, 0.4886549934744835, 2.1247659400105476, 0.823808241635561, 1.9872366935014725, 1.6797150820493698, -0.9696394354104996, 1.851277470588684, 0.4293712452054024, 3.1590558476746082, -0.4945084229111671, 0.2586719691753387, 0.8389541208744049, 2.866318255662918, 1.3168839341960847, 0.0231314301490784, 0.8601024821400642, 0.211884543299675, -0.8548237755894661]|140.6463165283203125|     11.11111111|[673, 96, 0, 12]                                                           | 
       7|[-0.2452439572662115, 1.2523849979043007, 5.7225864343345165, 0.7793543040752411, 1.0526705756783485, -0.0213610753417015, -1.6574262478388846, 1.9297103583812714, -1.7089027911424637, 0.1889145886525512, -0.9966355562210083, 1.5345837362110615, -0.1729025710374117, 9.409892987459898, -1.1399288973771036, -0.4470175802707672, -1.0447792708873749, -0.7707969173789024, 1.3310661911964417, 1.0482907071709633, 1.0672115050256252, 0.4809879260137677, 2.874133886769414, 1.6758754644542933, 0.6159776076674461, 2.0208542495965958, 1.8632128722965717, -0.4243843667209148, 1.0016295947134495, 0.4001606777310371, -0.0611921101808548, 0.3273256029933691, 1.3978436309844255, 0.6830113474279642, 1.6922164782881737, 2.27548635751009, 0.5185609944164753, 2.2647990360856056, 0.4432282634079456, 1.46213997900486, 1.1019476503133774, -1.494523897767067, 1.4729768633842468, 0.255940668284893, 3.1976769603788853, -0.2907664701342583, 0.537776380777359, 1.0848109424114227, 2.9825180992484093, 1.248869193252176, -0.2226523756980896, 0.5043309107422829, -0.1463088840246201, -1.108179785311222]|112.8463211059570312|     37.03703704|[785, 112, 0, 14]                                                          | 
       8|[-0.2452439572662115, 1.2523849979043007, 5.7225864343345165, 0.7793543040752411, 1.0526705756783485, -0.0213610753417015, -1.6574262478388846, 1.9297103583812714, -1.7089027911424637, 0.1889145886525512, -0.9966355562210083, 1.5345837362110615, -0.1729025710374117, 9.409892987459898, -1.1399288973771036, -0.4470175802707672, -1.0447792708873749, -0.7707969173789024, 1.3310661911964417, 1.0482907071709633, 1.0672115050256252, 0.4809879260137677, 2.874133886769414, 1.6758754644542933, 0.6159776076674461, 2.0208542495965958, 1.8632128722965717, -0.4243843667209148, 1.0016295947134495, 0.4001606777310371, -0.0611921101808548, 0.3273256029933691, 1.3978436309844255, 0.6830113474279642, 1.6922164782881737, 2.27548635751009, 0.5185609944164753, 2.2647990360856056, 0.4432282634079456, 1.46213997900486, 1.1019476503133774, -1.494523897767067, 1.4729768633842468, 0.255940668284893, 3.1976769603788853, -0.2907664701342583, 0.537776380777359, 1.0848109424114227, 2.9825180992484093, 1.248869193252176, -0.2226523756980896, 0.5043309107422829, -0.1463088840246201, -1.108179785311222]|112.8463211059570312|     11.11111111|[897, 128, 0, 16]                                                          | 
       9|[-0.2452439572662115, 1.2523849979043007, 5.7225864343345165, 0.7793543040752411, 1.0526705756783485, -0.0213610753417015, -1.6574262478388846, 1.9297103583812714, -1.7089027911424637, 0.1889145886525512, -0.9966355562210083, 1.5345837362110615, -0.1729025710374117, 9.409892987459898, -1.1399288973771036, -0.4470175802707672, -1.0447792708873749, -0.7707969173789024, 1.3310661911964417, 1.0482907071709633, 1.0672115050256252, 0.4809879260137677, 2.874133886769414, 1.6758754644542933, 0.6159776076674461, 2.0208542495965958, 1.8632128722965717, -0.4243843667209148, 1.0016295947134495, 0.4001606777310371, -0.0611921101808548, 0.3273256029933691, 1.3978436309844255, 0.6830113474279642, 1.6922164782881737, 2.27548635751009, 0.5185609944164753, 2.2647990360856056, 0.4432282634079456, 1.46213997900486, 1.1019476503133774, -1.494523897767067, 1.4729768633842468, 0.255940668284893, 3.1976769603788853, -0.2907664701342583, 0.537776380777359, 1.0848109424114227, 2.9825180992484093, 1.248869193252176, -0.2226523756980896, 0.5043309107422829, -0.1463088840246201, -1.108179785311222]|112.8463211059570312|      3.33333333|[1009, 144, 0, 18]                                                         | 
