k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.712389, -1.0]                                                                |  5.5516525218302499|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.30000000|[5, 0, 0, 1]                                                               | 
       2|[4.415700562538147, -0.9555478021502495]                                        |  4.8751835823059082|      1.00000000|[9, 0, 0, 2]                                                               | 
       3|[4.415700562538147, -0.9555478021502495]                                        |  4.8751835823059082|      0.30000000|[13, 0, 0, 3]                                                              | 
       4|[4.415700562538147, -0.9555478021502495]                                        |  4.8751835823059082|      0.09000000|[17, 0, 0, 4]                                                              | 
       5|[4.415700562538147, -0.9555478021502495]                                        |  4.8751835823059082|      0.02700000|[21, 0, 0, 5]                                                              | 
       6|[4.390271233634591, -0.9464731533080339]                                        |  4.8230051994323730|      0.09000000|[25, 0, 0, 6]                                                              | 
       7|[4.3027945926948785, -0.9253109339624643]                                       |  4.6929674148559570|      0.30000000|[29, 0, 0, 7]                                                              | 
       8|[4.3027945926948785, -0.9253109339624643]                                       |  4.6929674148559570|      0.09000000|[33, 0, 0, 8]                                                              | 
       9|[4.3027945926948785, -0.9253109339624643]                                       |  4.6929674148559570|      0.02700000|[37, 0, 0, 9]                                                              | 
      10|[4.3027945926948785, -0.9253109339624643]                                       |  4.6929674148559570|      0.00810000|[41, 0, 0, 10]                                                             | 
      11|[4.307588670642614, -0.9187820120714605]                                        |  4.6389894485473633|      0.02700000|[45, 0, 0, 11]                                                             | 
      12|[4.281686866895795, -0.9111598976887763]                                        |  4.5893959999084473|      0.09000000|[49, 0, 0, 12]                                                             | 
      13|[4.197446713463902, -0.8794802823103964]                                        |  4.4885292053222656|      0.30000000|[53, 0, 0, 13]                                                             | 
      14|[3.946055868880391, -0.7157650985755026]                                        |  3.9148671627044678|      1.00000000|[57, 0, 0, 14]                                                             | 
      15|[3.946055868880391, -0.7157650985755026]                                        |  3.9148671627044678|      0.30000000|[61, 0, 0, 15]                                                             | 
      16|[3.946055868880391, -0.7157650985755026]                                        |  3.9148671627044678|      0.09000000|[65, 0, 0, 16]                                                             | 
      17|[3.795523012296796, -0.6170743727125227]                                        |  3.6783020496368408|      0.30000000|[69, 0, 0, 17]                                                             | 
      18|[3.795523012296796, -0.6170743727125227]                                        |  3.6783020496368408|      0.09000000|[73, 0, 0, 18]                                                             | 
      19|[3.7260849720402955, -0.5598174096085131]                                       |  3.5355906486511230|      0.30000000|[77, 0, 0, 19]                                                             | 
      20|[3.7260849720402955, -0.5598174096085131]                                       |  3.5355906486511230|      0.09000000|[81, 0, 0, 20]                                                             | 
