k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.7043877243995667, -1.463529497385025, -1.0094328355044127, -1.0200502499938011, -1.0379093810915947, -1.0592533722519875, -1.080705389380455, -1.0994939655065536, -1.1135653629899025, -1.1216087341308594, -0.8253484517335892, -1.1178005039691925, -1.106477327644825, -1.0899420753121376, -1.0693366304039955, -1.0459246300160885, -1.0209792200475931, -0.9956884416751564, -0.9710816722363234, -0.9479786455631256, -0.9269612729549408, -0.9083672761917114, -0.8923035562038422, -0.8786764591932297, -0.8672353476285934, -0.8576254397630692, -0.8494455367326736, -0.8423063009977341, -0.835884764790535, -0.8299704641103745, -0.824500322341919, -0.819578543305397, -0.815479576587677, -0.8126329630613327, -0.8115896880626678, -0.8129717707633972, -0.8174076229333878, -0.825457751750946, -0.837537556886673, -0.8538454324007034, -0.8743076324462891, -0.8985524401068687, -0.9259305894374847, -0.9555999003350735, -0.986696713604033, -1.018618742004037, -1.0514480508863926, -1.0865461453795433, -1.029150204733014, -1.180457666516304]|84976.2343750000000000|      3.33333333|[65, 0, 0, 4]                                                              | 
       2|[-0.7043877243995667, -1.463529497385025, -1.0094328355044127, -1.0200502499938011, -1.0379093810915947, -1.0592533722519875, -1.080705389380455, -1.0994939655065536, -1.1135653629899025, -1.1216087341308594, -0.8253484517335892, -1.1178005039691925, -1.106477327644825, -1.0899420753121376, -1.0693366304039955, -1.0459246300160885, -1.0209792200475931, -0.9956884416751564, -0.9710816722363234, -0.9479786455631256, -0.9269612729549408, -0.9083672761917114, -0.8923035562038422, -0.8786764591932297, -0.8672353476285934, -0.8576254397630692, -0.8494455367326736, -0.8423063009977341, -0.835884764790535, -0.8299704641103745, -0.824500322341919, -0.819578543305397, -0.815479576587677, -0.8126329630613327, -0.8115896880626678, -0.8129717707633972, -0.8174076229333878, -0.825457751750946, -0.837537556886673, -0.8538454324007034, -0.8743076324462891, -0.8985524401068687, -0.9259305894374847, -0.9555999003350735, -0.986696713604033, -1.018618742004037, -1.0514480508863926, -1.0865461453795433, -1.029150204733014, -1.180457666516304]|84976.2343750000000000|      1.00000000|[129, 0, 0, 8]                                                             | 
       3|[-0.176343560218811, -0.8941877782344818, -0.3406329583376646, -1.2650042101740837, -1.0312529923394322, -0.9956712871789932, -0.9897716119885445, -1.2094910442829132, -1.381297118961811, -1.129793525673449, -0.9279422834515572, -1.2777492851018906, -1.2283654659986496, -0.6953852847218513, -1.1584418788552284, -1.413450624793768, -0.6941800359636545, -1.283600393217057, -0.9402311071753502, -0.5901953279972076, -0.5483315289020538, -0.7020091861486435, -1.0865533947944641, -0.4054297357797623, -0.9180999472737312, -0.7881058752536774, -1.2737763971090317, -0.946367971599102, -0.6416516453027725, -0.5581692606210709, -1.2833260297775269, -0.7178241685032845, -0.801154444925487, -0.8108331315452233, -0.8806110396981239, -0.4654239118099213, -0.2805550843477249, -1.2342525124549866, -1.0635445266962051, -0.6757865846157074, -0.794427864253521, -0.9737047404050827, -1.1057314723730087, -0.6633353792130947, -0.7199859553948045, -0.7842614743858576, -0.9484520591795444, -0.8230234906077385, -0.712396340444684, -0.964351236820221]|63162.5195312500000000|      3.33333333|[193, 0, 0, 12]                                                            | 
       4|[1.0897305011749268, -0.7932616919279099, 0.0019715894013643, -0.7212732955813408, -0.3311721803620458, -0.5766384452581406, -0.1373989656567574, -0.3631634414196014, -0.590908594429493, -0.4379684338346124, -0.3680941537022591, -0.8729196339845657, -0.990796759724617, -0.6267558112740517, -1.250667966902256, -1.6499477438628674, -1.051466191187501, -0.4633159670047462, -1.450303040444851, -1.1279266774654388, -1.0814647376537323, -1.2005691975355148, -1.5242450833320618, -0.7607329338788986, -1.1750291362404823, -0.9366224706172943, -1.3098593726754189, -0.8717670142650604, -0.4633628129959106, -0.2876874655485153, -0.9357394278049469, -0.310823030769825, -0.3540302021428943, -0.3435413293773308, -0.412964828312397, -0.0164705216884613, 0.1318323165178299, -0.8749415576457977, -0.7724555879831314, -0.4668074399232864, -0.6802719607949257, -0.9657730599865317, -1.2134791985154152, -0.8927817456424236, -1.0709061557427049, -1.2454867754131556, -1.4905778802931309, -1.387685053050518, -1.1971158552914858, -1.2017906308174133]|53998.3945312500000000|     11.11111111|[257, 0, 0, 16]                                                            | 
       5|[1.0897305011749268, -0.7932616919279099, 0.0019715894013643, -0.7212732955813408, -0.3311721803620458, -0.5766384452581406, -0.1373989656567574, -0.3631634414196014, -0.590908594429493, -0.4379684338346124, -0.3680941537022591, -0.8729196339845657, -0.990796759724617, -0.6267558112740517, -1.250667966902256, -1.6499477438628674, -1.051466191187501, -0.4633159670047462, -1.450303040444851, -1.1279266774654388, -1.0814647376537323, -1.2005691975355148, -1.5242450833320618, -0.7607329338788986, -1.1750291362404823, -0.9366224706172943, -1.3098593726754189, -0.8717670142650604, -0.4633628129959106, -0.2876874655485153, -0.9357394278049469, -0.310823030769825, -0.3540302021428943, -0.3435413293773308, -0.412964828312397, -0.0164705216884613, 0.1318323165178299, -0.8749415576457977, -0.7724555879831314, -0.4668074399232864, -0.6802719607949257, -0.9657730599865317, -1.2134791985154152, -0.8927817456424236, -1.0709061557427049, -1.2454867754131556, -1.4905778802931309, -1.387685053050518, -1.1971158552914858, -1.2017906308174133]|53998.3945312500000000|      3.33333333|[321, 0, 0, 20]                                                            | 
       6|[1.0897305011749268, -0.7932616919279099, 0.0019715894013643, -0.7212732955813408, -0.3311721803620458, -0.5766384452581406, -0.1373989656567574, -0.3631634414196014, -0.590908594429493, -0.4379684338346124, -0.3680941537022591, -0.8729196339845657, -0.990796759724617, -0.6267558112740517, -1.250667966902256, -1.6499477438628674, -1.051466191187501, -0.4633159670047462, -1.450303040444851, -1.1279266774654388, -1.0814647376537323, -1.2005691975355148, -1.5242450833320618, -0.7607329338788986, -1.1750291362404823, -0.9366224706172943, -1.3098593726754189, -0.8717670142650604, -0.4633628129959106, -0.2876874655485153, -0.9357394278049469, -0.310823030769825, -0.3540302021428943, -0.3435413293773308, -0.412964828312397, -0.0164705216884613, 0.1318323165178299, -0.8749415576457977, -0.7724555879831314, -0.4668074399232864, -0.6802719607949257, -0.9657730599865317, -1.2134791985154152, -0.8927817456424236, -1.0709061557427049, -1.2454867754131556, -1.4905778802931309, -1.387685053050518, -1.1971158552914858, -1.2017906308174133]|53998.3945312500000000|      1.00000000|[385, 0, 0, 24]                                                            | 
       7|[1.4925777316093445, -0.9141993820667267, 0.0310276132076979, -0.6448552161455154, -0.2153034554794431, -0.4298176914453506, 0.0319007411599159, -0.1793724745512009, -0.450481079518795, -0.2457450041547418, -0.1798457279801369, -0.6926639080047607, -0.8215438723564148, -0.4706339463591576, -1.109082080423832, -1.5237543694674969, -0.9411487448960543, -0.3691467898897827, -1.372480757534504, -0.9845732748508453, -1.037115927785635, -1.17355465143919, -1.5150908576324582, -0.769988208077848, -1.2031617872416973, -0.9838839881122112, -1.3761284947395325, -0.9563835114240646, -0.5649644285440445, -0.4040643349289894, -1.0637208968400955, -0.4462121799588203, -0.4916006280109286, -0.477110093110241, -0.5355530753731728, -0.1205610707402229, 0.0539349466562271, -0.919235497713089, -0.7765836333855987, -0.4257055185735226, -0.5910942479968071, -0.8286533793434501, -1.032296173274517, -0.6758781187236309, -0.8317001545801759, -1.0028984490782022, -1.2691779918968678, -1.217456080019474, -1.1126956958323717, -1.241048689931631]|42424.1757812500000000|      3.33333333|[449, 0, 0, 28]                                                            | 
       8|[1.4925777316093445, -0.9141993820667267, 0.0310276132076979, -0.6448552161455154, -0.2153034554794431, -0.4298176914453506, 0.0319007411599159, -0.1793724745512009, -0.450481079518795, -0.2457450041547418, -0.1798457279801369, -0.6926639080047607, -0.8215438723564148, -0.4706339463591576, -1.109082080423832, -1.5237543694674969, -0.9411487448960543, -0.3691467898897827, -1.372480757534504, -0.9845732748508453, -1.037115927785635, -1.17355465143919, -1.5150908576324582, -0.769988208077848, -1.2031617872416973, -0.9838839881122112, -1.3761284947395325, -0.9563835114240646, -0.5649644285440445, -0.4040643349289894, -1.0637208968400955, -0.4462121799588203, -0.4916006280109286, -0.477110093110241, -0.5355530753731728, -0.1205610707402229, 0.0539349466562271, -0.919235497713089, -0.7765836333855987, -0.4257055185735226, -0.5910942479968071, -0.8286533793434501, -1.032296173274517, -0.6758781187236309, -0.8317001545801759, -1.0028984490782022, -1.2691779918968678, -1.217456080019474, -1.1126956958323717, -1.241048689931631]|42424.1757812500000000|      1.00000000|[513, 0, 0, 32]                                                            | 
       9|[1.7881900072097778, -1.3777288794517517, 0.0215947777032852, -0.6649054661393166, -0.2532128365710378, -0.4890710636973381, -0.0488046482205391, -0.2788664400577545, -0.5640464425086975, -0.3673537382856011, -0.3028623834252357, -0.8104644119739532, -0.9280212000012398, -0.5605760216712952, -1.1784187108278275, -1.5696789994835854, -0.9621279649436474, -0.364835231564939, -1.3435624297708273, -0.932551920413971, -0.9640772007405758, -1.0819219276309013, -1.4073944138363004, -0.6486646672710776, -1.0703971348702908, -0.8415094278752804, -1.2255740314722061, -0.7986898124217987, -0.4008491933345795, -0.2340347990393639, -0.8882212191820145, -0.2657907232642174, -0.3070802045986056, -0.2897430561715737, -0.3471427634358406, 0.0664671584963799, 0.2365273237228394, -0.744693249464035, -0.6141211902722716, -0.279550950974226, -0.4654018804430962, -0.7272058194503188, -0.9582267627120018, -0.6314780190587044, -0.8183968681842089, -1.0215171910822392, -1.3206260427832603, -1.2354291211813688, -1.2400526721030474, -1.4403780065476894]|39013.5078125000000000|      3.33333333|[577, 0, 0, 36]                                                            | 
