k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.1, 0.1]                                                                      |48401.1000000000858563|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[1.1, 0.1]                                                                      |48401.1000000000858563|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[1.0222021847963334, -0.0282478123903274]                                       |2089.0776367187500000|      1.00000000|[13, 4, 0, 4]                                                              | 
       3|[1.0222021847963334, -0.0282478123903274]                                       |2089.0776367187500000|      0.30000000|[19, 6, 0, 6]                                                              | 
       4|[1.0222021847963334, -0.0282478123903274]                                       |2089.0776367187500000|      0.09000000|[25, 8, 0, 8]                                                              | 
       5|[0.9976456075906754, 0.0583372622728348]                                        |  2.6876599788665771|      0.30000000|[31, 10, 0, 10]                                                            | 
       6|[0.9976456075906754, 0.0583372622728348]                                        |  2.6876599788665771|      0.09000000|[37, 12, 0, 12]                                                            | 
       7|[0.9976456075906754, 0.0583372622728348]                                        |  2.6876599788665771|      0.02700000|[43, 14, 0, 14]                                                            | 
       8|[0.9976456075906754, 0.0583372622728348]                                        |  2.6876599788665771|      0.00810000|[49, 16, 0, 16]                                                            | 
       9|[0.9976024279836566, 0.0664371460676193]                                        |  1.1386036872863770|      0.02700000|[55, 18, 0, 18]                                                            | 
      10|[0.9976024279836566, 0.0664371460676193]                                        |  1.1386036872863770|      0.00810000|[61, 20, 0, 20]                                                            | 
