k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=8
       1|[0.7873180210590363, 1.3258973062038422, 1.047436397522688, 1.1458809524774551, 0.829569086432457, 1.1829566061496735, 0.9545121490955353, 0.8875779360532761, 1.0405860468745232, 1.2523531913757324, 0.7155230045318604, 1.0420194566249847, 0.8735704272985458, 0.9486279226839542, 1.26070836186409, 0.8381756097078323, 0.9889776613563299, 0.7865163832902908, 1.0834681391716003, 1.220163717865944, 0.8406110107898712, 1.4064858853816986, 1.0814626887440681, 0.8778673261404037, 1.0944772139191628, 1.2268221527338028, 1.0330213159322739, 1.1238901689648628, 0.9459362477064133, 1.008947141468525, 1.253654032945633, 0.9448699653148651, 0.7638055831193924, 1.234208032488823, 1.2061873525381088, 0.9551838748157024, 0.9501481279730797, 1.1704473048448563, 1.1502066850662231, 0.7482700347900391, 0.9604588486254215, 0.6314076483249664, 1.137660026550293, 0.8916438072919846, 0.9342176839709282, 0.6469036936759949, 1.0247064214199781, 1.1565685868263245, 0.8772644326090813, 0.8356147855520248, 0.955638624727726, 0.9364095106720924, 1.132718414068222, 1.1683340221643448, 1.009661003947258, 0.6766330897808075, 1.0787798687815666, 1.1287182867527008, 0.6692700088024139, 0.7351909577846527, 1.1774509102106094, 1.3494426310062408, 0.9992664382443763, 0.9942627502605319, 0.9158173501491547, 1.0660793706774712, 1.1108787804841995, 1.2203568816184998, 1.415454924106598, 1.366739809513092, 1.0463249571621418, 0.9918523924425244, 0.8399133086204529, 0.7965255677700043, 0.9979248000308871, 1.0442748442292213, 1.0168937239795923, 1.0805178880691528, 1.1231172904372215, 0.9585814587771893, 1.201215222477913, 1.088583081960678, 1.3167976140975952, 1.1799611449241638, 1.197946310043335, 1.1234935149550438, 1.5459554195404053, 1.1134900078177452, 0.8365182876586914, 1.2830035090446472, 1.5516873002052307, 0.913693480193615, 1.052738655358553, 0.9096638411283493, 0.7607760280370712, 0.8894141018390656, 1.547858476638794, 0.8816026300191879, 0.8550547212362289, 0.8514569848775864]|326976.9687500000000000|      3.33333333|[113, 16, 0, 2]                                                            | 
       2|[0.7879137711715885, 1.5092334598302841, 0.9572034515440464, 1.9549119025468826, 0.333153709769249, 1.775099128484726, 1.9336608946323395, 0.2931739538908005, 1.8929495140910149, 0.7434816956520081, 0.9821779131889343, 0.7601227462291718, 0.6909149885177612, 0.7601362355053425, 1.0705820173025131, 0.6484064012765884, 0.799682280048728, 0.5964465886354446, 0.8905919939279556, 1.02223539352417, 0.6356613636016846, 1.1931978464126587, 0.8594048395752907, 0.6475909650325775, 0.8574851080775261, 0.9854342192411423, 0.790163516998291, 0.8828482702374458, 0.7100897431373596, 0.7815243378281593, 1.0375256091356277, 0.742394894361496, 0.5767445117235184, 1.063698649406433, 1.052782565355301, 0.8189419321715832, 0.8307625204324722, 1.0674017816781998, 1.0629336759448051, 0.6763063073158264, 0.903575237840414, 0.5897061228752136, 1.111633000895381, 0.882180018350482, 0.9425749080255628, 0.6746271569281816, 1.0735223647207022, 1.2282495200634003, 0.9734818860888481, 0.9577914401888847, 1.1048124209046364, 1.1131230518221855, 1.3369358032941818, 1.39940644800663, 1.2663251906633377, 0.9570670425891876, 1.3806900903582573, 1.4494666159152985, 1.00602987408638, 0.2293988168239594, 1.537843570113182, 1.7179225385189056, 1.3739094362244941, 1.3737014783546329, 1.2993054687976837, 1.4535027369856834, 1.5027112513780594, 1.6175681948661804, 1.8193712830543518, 1.7788629233837128, 1.4681336171925068, 1.424590160138905, 1.2843842804431915, 1.2529179155826569, 1.4656718922778964, 1.3522025719285011, 1.5022983942180872, 1.5705808997154236, 1.6141272708773613, 1.446355115622282, 1.6813357323408127, 1.556677222251892, 1.7688209414482117, 1.6124569475650787, 1.6082573533058167, 1.5099032744765282, 1.9077202081680298, 1.4507657513022423, 1.1501578092575073, 1.5742503106594086, 1.8217755258083344, 1.1633949652314186, 1.281911227852106, 1.1168622821569443, 0.9429848045110703, 1.0419740676879883, 1.6646315976977348, 0.9554053694009781, 0.8783392980694771, 0.8171846978366375]|321482.1875000000000000|     11.11111111|[225, 32, 0, 4]                                                            | 
       3|[2.527955623168964, 2.1888409703969955, 0.0549470223486423, 1.8180219382047653, 0.1662618666887283, 3.352163165807724, 2.0452840924263, 3.727670595049858, 1.647063247859478, -2.927886426448822, 0.8441993296146393, -0.5356917679309845, 2.1045645475387573, 4.740824092179537, 3.495665892958641, 0.3778792768716812, 3.0185934510082006, -3.44652359187603, 2.3007434755563736, -0.6265861988067627, -1.4550504684448242, -1.4764219522476196, -0.525281511247158, 3.79909548163414, 1.816109649837017, 1.3350736945867538, 1.7996412515640259, 1.9199590757489204, 0.3048192262649536, -2.2867289409041405, 4.842405512928963, 2.5820599496364594, 0.3176100701093674, 0.5106313228607178, 0.3957524001598358, -0.6620263047516346, 0.6662454456090927, 0.7185415178537369, 1.1560515239834785, 0.2691641747951508, 3.8001006208360195, -0.7275610566139221, 0.5756605844944715, 3.5148060750216246, -0.1182398302480578, -3.0411368887871504, -3.343970501795411, 2.4244748055934906, 3.2382280752062798, -0.7204254940152168, 0.589639462530613, 0.8100803419947624, -0.6094609051942825, 3.4005644470453262, 1.387111410498619, -0.1860886514186859, 0.1338630840182304, 3.0735470354557037, 0.3500452935695648, 0.1151852309703827, 1.1090350300073624, 5.169743627309799, -4.472300089837518, 2.915959502570331, 2.840124398469925, 1.4033652991056442, 0.3068094998598099, -0.0971332192420959, 3.004190504550934, 1.9015680998563766, 1.0319198556244373, -0.4878285629674792, 0.8910939395427704, 5.3368403017520905, -1.4797173785045743, -0.1709879264235497, 2.915506402030587, 3.5111494660377502, 4.447723738849163, 0.7621863000094891, 3.3279645889997482, 0.7751595377922058, 1.1281955242156982, 2.8878369629383087, 5.2542672753334045, 1.1908515021204948, 1.4528176188468933, 5.821348808705807, 3.7074040174484253, 2.3851511776447296, 7.77339181303978, 1.1220845356583595, -1.8310846351087093, -4.521576419472694, 1.2558232992887497, 0.7199210226535797, -2.266842372715473, 3.263827934861183, 5.34595013409853, -2.615112293511629]|270523.5625000000000000|     37.03703704|[337, 48, 0, 6]                                                            | 
       4|[2.5514066012692638, 9.4057108014822, -3.49790083989501, 6.151815101504326, -5.203528210520744, 6.418914407491684, -1.8896324038505554, 10.074140951037407, -6.066154010593891, -1.1124584078788757, 4.6828159391880035, 7.409429520368576, 0.6127655506134033, 3.5312172062695026, 2.27424918115139, -1.0436515659093857, 1.3209192957729101, -5.3934241980314255, 0.2133351713418961, -2.692362070083618, -3.3145601749420166, -2.952455520629883, -1.4733078703284264, 3.4717995822429657, 2.139105848968029, 2.2712143510580063, 3.2491068840026855, 3.7300221994519234, 2.284977912902832, -0.3469304665923119, 6.530390813946724, 3.824406713247299, 0.954346165060997, 0.4288906753063202, -0.4612437188625336, -2.2904668040573597, -1.6695587784051895, -2.2050295919179916, -2.1885014697909355, -3.294238954782486, 0.241663035005331, -4.050398886203766, -2.2893139142543077, 1.3079054784029722, -1.5017519695684314, -3.48029756359756, -2.769334876909852, 4.027123302221298, 5.827490083873272, 2.76123034209013, 4.822329796850681, 5.613277725875378, 4.554765149950981, 8.698183789849281, 6.584546789526939, 4.682746320962906, 6.70034896582365, 6.675024181604385, 3.0726400315761566, 1.8467954099178314, 1.7813954502344131, 4.760507702827454, -5.940344370843377, 0.4552713884040713, -0.5077714622020721, -2.6922806054353714, -4.3690876215696335, -5.164822638034821, -2.2531108260154724, -3.3364785462617874, -3.9787236265838146, -5.0704191429540515, -3.0766556560993195, 2.1506942808628082, -3.7428664015606046, -1.400372825562954, 2.795673521235585, 4.537521064281464, 6.614498250186443, 4.0183167569339275, 7.576043888926506, 5.87114542722702, 6.882909536361694, 9.071050196886063, 11.601233065128326, 7.411197952926159, 7.243117988109589, 4.724826835095882, 7.751734137535095, 5.171456128358841, 9.11598464846611, 0.9123310372233391, -3.6087403558194637, -7.7787130028009415, -3.283752277493477, -4.800890535116196, -8.377486236393452, -2.9795797914266586, -0.5407977029681206, -7.663686264306307]|190989.4375000000000000|    123.45679012|[449, 64, 0, 8]                                                            | 
       5|[2.5514066012692638, 9.4057108014822, -3.49790083989501, 6.151815101504326, -5.203528210520744, 6.418914407491684, -1.8896324038505554, 10.074140951037407, -6.066154010593891, -1.1124584078788757, 4.6828159391880035, 7.409429520368576, 0.6127655506134033, 3.5312172062695026, 2.27424918115139, -1.0436515659093857, 1.3209192957729101, -5.3934241980314255, 0.2133351713418961, -2.692362070083618, -3.3145601749420166, -2.952455520629883, -1.4733078703284264, 3.4717995822429657, 2.139105848968029, 2.2712143510580063, 3.2491068840026855, 3.7300221994519234, 2.284977912902832, -0.3469304665923119, 6.530390813946724, 3.824406713247299, 0.954346165060997, 0.4288906753063202, -0.4612437188625336, -2.2904668040573597, -1.6695587784051895, -2.2050295919179916, -2.1885014697909355, -3.294238954782486, 0.241663035005331, -4.050398886203766, -2.2893139142543077, 1.3079054784029722, -1.5017519695684314, -3.48029756359756, -2.769334876909852, 4.027123302221298, 5.827490083873272, 2.76123034209013, 4.822329796850681, 5.613277725875378, 4.554765149950981, 8.698183789849281, 6.584546789526939, 4.682746320962906, 6.70034896582365, 6.675024181604385, 3.0726400315761566, 1.8467954099178314, 1.7813954502344131, 4.760507702827454, -5.940344370843377, 0.4552713884040713, -0.5077714622020721, -2.6922806054353714, -4.3690876215696335, -5.164822638034821, -2.2531108260154724, -3.3364785462617874, -3.9787236265838146, -5.0704191429540515, -3.0766556560993195, 2.1506942808628082, -3.7428664015606046, -1.400372825562954, 2.795673521235585, 4.537521064281464, 6.614498250186443, 4.0183167569339275, 7.576043888926506, 5.87114542722702, 6.882909536361694, 9.071050196886063, 11.601233065128326, 7.411197952926159, 7.243117988109589, 4.724826835095882, 7.751734137535095, 5.171456128358841, 9.11598464846611, 0.9123310372233391, -3.6087403558194637, -7.7787130028009415, -3.283752277493477, -4.800890535116196, -8.377486236393452, -2.9795797914266586, -0.5407977029681206, -7.663686264306307]|190989.4375000000000000|     37.03703704|[561, 80, 0, 10]                                                           | 
       6|[2.5514066012692638, 9.4057108014822, -3.49790083989501, 6.151815101504326, -5.203528210520744, 6.418914407491684, -1.8896324038505554, 10.074140951037407, -6.066154010593891, -1.1124584078788757, 4.6828159391880035, 7.409429520368576, 0.6127655506134033, 3.5312172062695026, 2.27424918115139, -1.0436515659093857, 1.3209192957729101, -5.3934241980314255, 0.2133351713418961, -2.692362070083618, -3.3145601749420166, -2.952455520629883, -1.4733078703284264, 3.4717995822429657, 2.139105848968029, 2.2712143510580063, 3.2491068840026855, 3.7300221994519234, 2.284977912902832, -0.3469304665923119, 6.530390813946724, 3.824406713247299, 0.954346165060997, 0.4288906753063202, -0.4612437188625336, -2.2904668040573597, -1.6695587784051895, -2.2050295919179916, -2.1885014697909355, -3.294238954782486, 0.241663035005331, -4.050398886203766, -2.2893139142543077, 1.3079054784029722, -1.5017519695684314, -3.48029756359756, -2.769334876909852, 4.027123302221298, 5.827490083873272, 2.76123034209013, 4.822329796850681, 5.613277725875378, 4.554765149950981, 8.698183789849281, 6.584546789526939, 4.682746320962906, 6.70034896582365, 6.675024181604385, 3.0726400315761566, 1.8467954099178314, 1.7813954502344131, 4.760507702827454, -5.940344370843377, 0.4552713884040713, -0.5077714622020721, -2.6922806054353714, -4.3690876215696335, -5.164822638034821, -2.2531108260154724, -3.3364785462617874, -3.9787236265838146, -5.0704191429540515, -3.0766556560993195, 2.1506942808628082, -3.7428664015606046, -1.400372825562954, 2.795673521235585, 4.537521064281464, 6.614498250186443, 4.0183167569339275, 7.576043888926506, 5.87114542722702, 6.882909536361694, 9.071050196886063, 11.601233065128326, 7.411197952926159, 7.243117988109589, 4.724826835095882, 7.751734137535095, 5.171456128358841, 9.11598464846611, 0.9123310372233391, -3.6087403558194637, -7.7787130028009415, -3.283752277493477, -4.800890535116196, -8.377486236393452, -2.9795797914266586, -0.5407977029681206, -7.663686264306307]|190989.4375000000000000|     11.11111111|[673, 96, 0, 12]                                                           | 
       7|[1.21215031464817, 9.615102782845497, -3.3353497944772243, 6.254400506615639, -4.460450276732445, 7.506385058164597, -2.632987916469574, 8.986518785357475, -6.6871070340275764, -1.6729782223701477, 4.603456251323223, 7.1125457882881165, 0.2311263084411621, 3.5343669899739325, 2.295385552570224, -1.0069861747324467, 1.3684479463845491, -5.341146472841501, 0.263671986758709, -2.650365438312292, -3.286254523321986, -2.9415620556101203, -1.4815704924985766, 3.4447266664355993, 2.0955349691212177, 2.215101830661297, 3.185574322938919, 3.664792850613594, 2.223768435418606, -0.3989871367812157, 6.491539213806391, 3.8013510424643755, 0.9479913264513016, 0.4383897511288524, -0.4383884537965059, -2.2581555731594563, -1.6327181495726109, -2.169147554785013, -2.159119762480259, -3.2764326333999634, 0.2437604216393083, -4.066803798079491, -2.3253830652683973, 1.2527863066643476, -1.5735177574679255, -3.564672289416194, -2.860931472852826, 3.9346319511532784, 5.740869492292404, 2.6871287673711777, 4.766709726303816, 5.580881901085377, 4.548649771139026, 8.719378048554063, 6.631841737776995, 4.752672910690308, 6.787321470677853, 6.771670453250408, 3.1702991649508476, 1.9361498579382896, 1.8532069250941277, 4.806394785642624, -5.927121907414403, 0.4314283421263099, -0.5701602101325989, -2.791384570300579, -4.499618470668793, -5.3181504011154175, -2.4176788181066513, -3.4985173642635345, -4.123229157179594, -5.182365643791854, -3.1423724368214607, 2.142075384967029, -3.687747755087912, -1.2803793996572495, 2.9751607347279787, 4.763978734612465, 6.8681246265769005, 4.272477488964796, 7.798336282372475, 6.025114417076111, 6.930366963148117, 8.97489708662033, 11.328640460968018, 6.9369446858763695, 6.552799463272095, 3.8176591619849205, 6.64259660243988, 3.8918747007846832, 7.7137355506420135, 11.076819829642773, -5.059706714004278, -9.140086069703102, -4.479657843708992, -5.765189737081528, -9.062061376869678, -2.9512494932860136, -0.630150556564331, -7.503328550606966]|179413.5937500000000000|     37.03703704|[785, 112, 0, 14]                                                          | 
       8|[1.21215031464817, 9.615102782845497, -3.3353497944772243, 6.254400506615639, -4.460450276732445, 7.506385058164597, -2.632987916469574, 8.986518785357475, -6.6871070340275764, -1.6729782223701477, 4.603456251323223, 7.1125457882881165, 0.2311263084411621, 3.5343669899739325, 2.295385552570224, -1.0069861747324467, 1.3684479463845491, -5.341146472841501, 0.263671986758709, -2.650365438312292, -3.286254523321986, -2.9415620556101203, -1.4815704924985766, 3.4447266664355993, 2.0955349691212177, 2.215101830661297, 3.185574322938919, 3.664792850613594, 2.223768435418606, -0.3989871367812157, 6.491539213806391, 3.8013510424643755, 0.9479913264513016, 0.4383897511288524, -0.4383884537965059, -2.2581555731594563, -1.6327181495726109, -2.169147554785013, -2.159119762480259, -3.2764326333999634, 0.2437604216393083, -4.066803798079491, -2.3253830652683973, 1.2527863066643476, -1.5735177574679255, -3.564672289416194, -2.860931472852826, 3.9346319511532784, 5.740869492292404, 2.6871287673711777, 4.766709726303816, 5.580881901085377, 4.548649771139026, 8.719378048554063, 6.631841737776995, 4.752672910690308, 6.787321470677853, 6.771670453250408, 3.1702991649508476, 1.9361498579382896, 1.8532069250941277, 4.806394785642624, -5.927121907414403, 0.4314283421263099, -0.5701602101325989, -2.791384570300579, -4.499618470668793, -5.3181504011154175, -2.4176788181066513, -3.4985173642635345, -4.123229157179594, -5.182365643791854, -3.1423724368214607, 2.142075384967029, -3.687747755087912, -1.2803793996572495, 2.9751607347279787, 4.763978734612465, 6.8681246265769005, 4.272477488964796, 7.798336282372475, 6.025114417076111, 6.930366963148117, 8.97489708662033, 11.328640460968018, 6.9369446858763695, 6.552799463272095, 3.8176591619849205, 6.64259660243988, 3.8918747007846832, 7.7137355506420135, 11.076819829642773, -5.059706714004278, -9.140086069703102, -4.479657843708992, -5.765189737081528, -9.062061376869678, -2.9512494932860136, -0.630150556564331, -7.503328550606966]|179413.5937500000000000|     11.11111111|[897, 128, 0, 16]                                                          | 
       9|[2.6259553225827403, 8.078758969902992, -1.471646185964346, 7.040884450078011, -4.285811617970467, 6.105115979909897, -3.037410169839859, 5.520173475146294, -5.237094588577747, 4.5210296511650085, 5.033943049609661, 3.318247377872467, 0.2857175953686237, 2.714592481497675, 4.667679024860263, 0.9527316950261593, -2.622716737911105, -6.985325817018747, 4.749122731387615, -4.00012394413352, -6.496177075430751, -3.3397095194086432, -3.4580050809308887, 6.634311398491263, 2.1819194070994854, 1.5679147765040398, 5.168499141931534, 1.8158612996339798, 2.7934640273451805, 0.575488843023777, 6.19796896353364, 1.4059979636222124, 0.111654594540596, 2.642436477355659, 1.0004720818251371, 1.7891767136752605, -0.8310537375509739, -6.24684626236558, -4.2631203308701515, -3.276521166691964, -2.1914319249335676, -3.049362525343895, -3.068505762144923, -1.495423885062337, -0.0127729950472713, -2.242597995325923, -4.483841257169843, 1.9728598669171333, 5.660786248743534, 3.675570532679558, 5.0030017755925655, 3.524720259010792, 4.65364888869226, 7.054128700867295, 8.90555127337575, 5.398698091506958, 11.62368144840002, 7.569224290549755, 4.33508288115263, 3.048968695104122, 1.757060520350933, 5.278485983610153, -11.456290990056004, -0.5271756360307336, 1.5869941115379333, -2.8174691554158926, -4.034442514181137, -5.693976014852524, -3.2656388133764267, -1.9346867501735687, -9.568067204207182, -1.9456500886008143, -1.5933552458882332, 1.426955129019916, -3.964114227332175, -0.086820587515831, 1.0563540626317263, 4.62250491976738, 6.979880653321743, 5.975083809345961, 7.75813115388155, 4.794688820838928, 4.5736198127269745, 10.849106252193451, 8.612411737442017, 9.125737868249416, 8.926162481307983, 6.532062076032162, 10.840389609336853, 6.788384109735489, 7.446415841579437, 10.609151504933834, -9.30548432096839, -10.029256477952003, -5.68294532597065, -6.486410468816757, -5.160903997719288, 0.2082372773438692, -4.346446752548218, -8.69464074447751]|162244.1250000000000000|     37.03703704|[1009, 144, 0, 18]                                                         | 
