k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[-4.04085224121809, -0.0980282515753061, 3.91829551756382, -0.0021305918693542, -1.019807755947113, -0.2429828405380249]|  0.9840459823608398|      3.33333333|[13, 4, 0, 1]                                                              | 
       2|[-4.04085224121809, -0.0980282515753061, 3.91829551756382, -0.0021305918693542, -1.019807755947113, -0.2429828405380249]|  0.9840459823608398|      1.00000000|[25, 8, 0, 2]                                                              | 
       3|[-4.04085224121809, -0.0980282515753061, 3.91829551756382, -0.0021305918693542, -1.019807755947113, -0.2429828405380249]|  0.9840459823608398|      0.30000000|[37, 12, 0, 3]                                                             | 
       4|[-3.744491271674633, -0.1163344212342054, 3.9101241445168853, -0.0221777163445949, -1.04386430606246, -0.2710488144308328]|  0.9028900861740112|      1.00000000|[49, 16, 0, 4]                                                             | 
       5|[-3.744491271674633, -0.1163344212342054, 3.9101241445168853, -0.0221777163445949, -1.04386430606246, -0.2710488144308328]|  0.9028900861740112|      0.30000000|[61, 20, 0, 5]                                                             | 
       6|[-3.448130302131176, -0.1283626962918788, 3.8940864456817508, -0.0482359021902084, -1.0612302422523499, -0.2991147883236408]|  0.8377325534820557|      1.00000000|[73, 24, 0, 6]                                                             | 
       7|[-3.448130302131176, -0.1283626962918788, 3.8940864456817508, -0.0482359021902084, -1.0612302422523499, -0.2991147883236408]|  0.8377325534820557|      0.30000000|[85, 28, 0, 7]                                                             | 
       8|[-3.448130302131176, -0.1283626962918788, 3.8940864456817508, -0.0482359021902084, -1.0612302422523499, -0.2991147883236408]|  0.8377325534820557|      0.09000000|[97, 32, 0, 8]                                                             | 
       9|[-3.448130302131176, -0.1283626962918788, 3.8940864456817508, -0.0482359021902084, -1.0612302422523499, -0.2991147883236408]|  0.8377325534820557|      0.02700000|[109, 36, 0, 9]                                                            | 
      10|[-3.444986824411899, -0.1319671700708568, 3.8835715977475047, -0.0450022822245955, -1.0598858395824209, -0.3051604953594506]|  0.8242345452308655|      0.09000000|[121, 40, 0, 10]                                                           | 
      11|[-3.3560785320587456, -0.1355756527278572, 3.875950591173023, -0.0438892656005919, -1.0671028048964217, -0.3135802875272929]|  0.7877665758132935|      0.30000000|[133, 44, 0, 11]                                                           | 
      12|[-3.442096483428031, -0.1042740500066429, 3.9391365512274206, -0.0165124424733221, -0.9811202363343909, -0.3581466953270137]|  0.5471054315567017|      1.00000000|[145, 48, 0, 12]                                                           | 
      13|[-3.442096483428031, -0.1042740500066429, 3.9391365512274206, -0.0165124424733221, -0.9811202363343909, -0.3581466953270137]|  0.5471054315567017|      0.30000000|[157, 52, 0, 13]                                                           | 
      14|[-3.442096483428031, -0.1042740500066429, 3.9391365512274206, -0.0165124424733221, -0.9811202363343909, -0.3581466953270137]|  0.5471054315567017|      0.09000000|[169, 56, 0, 14]                                                           | 
      15|[-3.442096483428031, -0.1042740500066429, 3.9391365512274206, -0.0165124424733221, -0.9811202363343909, -0.3581466953270137]|  0.5471054315567017|      0.02700000|[181, 60, 0, 15]                                                           | 
      16|[-3.4354752991348505, -0.0857215119991452, 3.9252057024277747, -0.0022447454743087, -0.9354063571663573, -0.351777300145477]|  0.4852487444877625|      0.09000000|[193, 64, 0, 16]                                                           | 
      17|[-3.4354752991348505, -0.0857215119991452, 3.9252057024277747, -0.0022447454743087, -0.9354063571663573, -0.351777300145477]|  0.4852487444877625|      0.02700000|[205, 68, 0, 17]                                                           | 
      18|[-3.438563257222995, -0.0903534490149468, 3.948598223272711, -0.0099646403454244, -0.9446702311979607, -0.3540975641459226]|  0.4797301888465881|      0.09000000|[217, 72, 0, 18]                                                           | 
      19|[-3.438563257222995, -0.0903534490149468, 3.948598223272711, -0.0099646403454244, -0.9446702311979607, -0.3540975641459226]|  0.4797301888465881|      0.02700000|[229, 76, 0, 19]                                                           | 
      20|[-3.4328054699581116, -0.0950247609522194, 3.9529054453596473, -0.0113910229178145, -0.934342231717892, -0.3539477628452005]|  0.4733819365501404|      0.09000000|[241, 80, 0, 20]                                                           | 
      21|[-3.4328054699581116, -0.0950247609522194, 3.9529054453596473, -0.0113910229178145, -0.934342231717892, -0.3539477628452005]|  0.4733819365501404|      0.02700000|[253, 84, 0, 21]                                                           | 
      22|[-3.4358934280462563, -0.099656697968021, 3.946729529183358, -0.0078956114361063, -0.9458833859534934, -0.3312662360054673]|  0.4711983203887939|      0.09000000|[265, 88, 0, 22]                                                           | 
      23|[-3.4358934280462563, -0.099656697968021, 3.946729529183358, -0.0078956114361063, -0.9458833859534934, -0.3312662360054673]|  0.4711983203887939|      0.02700000|[277, 92, 0, 23]                                                           | 
      24|[-3.438981386134401, -0.1042886349838227, 3.954994969535619, -0.0133197444723919, -0.9551472599850968, -0.3085847091657342]|  0.4684982299804688|      0.09000000|[289, 96, 0, 24]                                                           | 
      25|[-3.438981386134401, -0.1042886349838227, 3.954994969535619, -0.0133197444723919, -0.9551472599850968, -0.3085847091657342]|  0.4684982299804688|      0.02700000|[301, 100, 0, 25]                                                          | 
      26|[-3.4398899616790004, -0.0984485532622784, 3.94735068641603, -0.0063463926548138, -0.9605879067676142, -0.3118488497362705]|  0.4566011130809784|      0.09000000|[313, 104, 0, 26]                                                          | 
      27|[-3.4398899616790004, -0.0984485532622784, 3.94735068641603, -0.0063463926548138, -0.9605879067676142, -0.3118488497362705]|  0.4566011130809784|      0.02700000|[325, 108, 0, 27]                                                          | 
      28|[-3.4398899616790004, -0.0984485532622784, 3.94735068641603, -0.0063463926548138, -0.9605879067676142, -0.3118488497362705]|  0.4566011130809784|      0.00810000|[337, 112, 0, 28]                                                          | 
      29|[-3.4406327240285464, -0.0995626967865974, 3.945865161716938, -0.0058915637258906, -0.9534182600909844, -0.3086866503377678]|  0.4551637172698975|      0.02700000|[349, 116, 0, 29]                                                          | 
      30|[-3.4406327240285464, -0.0995626967865974, 3.945865161716938, -0.0058915637258906, -0.9534182600909844, -0.3086866503377678]|  0.4551637172698975|      0.00810000|[361, 120, 0, 30]                                                          | 
      31|[-3.439938075200189, -0.1010814437409863, 3.9440123869571835, -0.0082075322337914, -0.9561974223470315, -0.3018821920064511]|  0.4537769258022308|      0.02700000|[373, 124, 0, 31]                                                          | 
      32|[-3.439938075200189, -0.1010814437409863, 3.9440123869571835, -0.0082075322337914, -0.9561974223470315, -0.3018821920064511]|  0.4537769258022308|      0.00810000|[385, 128, 0, 32]                                                          | 
      33|[-3.439938075200189, -0.1010814437409863, 3.9440123869571835, -0.0082075322337914, -0.9561974223470315, -0.3018821920064511]|  0.4537769258022308|      0.00243000|[397, 132, 0, 33]                                                          | 
      34|[-3.440783675876446, -0.1013474441657309, 3.9435486100555863, -0.0075293518661056, -0.9563067170602153, -0.3018233245471492]|  0.4531266391277313|      0.00810000|[409, 136, 0, 34]                                                          | 
      35|[-3.441123595868703, -0.0989908804709557, 3.9419890991121065, -0.0051161279028747, -0.9574492425235803, -0.3007405157200992]|  0.4508791267871857|      0.02700000|[421, 140, 0, 35]                                                          | 
      36|[-3.441123595868703, -0.0989908804709557, 3.9419890991121065, -0.0051161279028747, -0.9574492425235803, -0.3007405157200992]|  0.4508791267871857|      0.00810000|[433, 144, 0, 36]                                                          | 
      37|[-3.441123595868703, -0.0989908804709557, 3.9419890991121065, -0.0051161279028747, -0.9574492425235803, -0.3007405157200992]|  0.4508791267871857|      0.00243000|[445, 148, 0, 37]                                                          | 
      38|[-3.4426625733613037, -0.0995761635655072, 3.940359016851289, -0.0056322636140976, -0.958067636929627, -0.2965449685230851]|  0.4494299888610840|      0.00810000|[457, 152, 0, 38]                                                          | 
      39|[-3.4535449444665574, -0.0978988242510241, 3.9438379658095073, -0.0045088355022017, -0.9469364480974036, -0.2985278958454728]|  0.4483461380004883|      0.02700000|[469, 156, 0, 39]                                                          | 
      40|[-3.4535449444665574, -0.0978988242510241, 3.9438379658095073, -0.0045088355022017, -0.9469364480974036, -0.2985278958454728]|  0.4483461380004883|      0.00810000|[481, 160, 0, 40]                                                          | 
      41|[-3.4535449444665574, -0.0978988242510241, 3.9438379658095073, -0.0045088355022017, -0.9469364480974036, -0.2985278958454728]|  0.4483461380004883|      0.00243000|[493, 164, 0, 41]                                                          | 
      42|[-3.4563624674337916, -0.0999682444322389, 3.945142866432434, -0.0043214172386797, -0.9447574668956804, -0.2963114086538553]|  0.4471379816532135|      0.00810000|[505, 168, 0, 42]                                                          | 
      43|[-3.4563624674337916, -0.0999682444322389, 3.945142866432434, -0.0043214172386797, -0.9447574668956804, -0.2963114086538553]|  0.4471379816532135|      0.00243000|[517, 172, 0, 43]                                                          | 
      44|[-3.4579148534103297, -0.0999978838932293, 3.943662654462969, -0.0039941098570125, -0.9405545096306014, -0.2951952480012551]|  0.4460053145885468|      0.00810000|[529, 176, 0, 44]                                                          | 
      45|[-3.4599262314732186, -0.1006353819371725, 3.941778637439711, -0.0049868580448674, -0.938092544900428, -0.2940315832616761]|  0.4452080130577087|      0.02700000|[541, 180, 0, 45]                                                          | 
      46|[-3.4599262314732186, -0.1006353819371725, 3.941778637439711, -0.0049868580448674, -0.938092544900428, -0.2940315832616761]|  0.4452080130577087|      0.00810000|[553, 184, 0, 46]                                                          | 
      47|[-3.4648266650619917, -0.1009601453530195, 3.9413456195616163, -0.0055281303852098, -0.938742071732122, -0.287660718918778]|  0.4437666237354279|      0.02700000|[565, 188, 0, 47]                                                          | 
      48|[-3.4648266650619917, -0.1009601453530195, 3.9413456195616163, -0.0055281303852098, -0.938742071732122, -0.287660718918778]|  0.4437666237354279|      0.00810000|[577, 192, 0, 48]                                                          | 
      49|[-3.4648266650619917, -0.1009601453530195, 3.9413456195616163, -0.0055281303852098, -0.938742071732122, -0.287660718918778]|  0.4437666237354279|      0.00243000|[589, 196, 0, 49]                                                          | 
      50|[-3.4645911291008815, -0.0995114832163381, 3.943609840993304, -0.0031012702296721, -0.9418918153896811, -0.2869338975520804]|  0.4419503808021545|      0.00810000|[601, 200, 0, 50]                                                          | 
      51|[-3.4645911291008815, -0.0995114832163381, 3.943609840993304, -0.0031012702296721, -0.9418918153896811, -0.2869338975520804]|  0.4419503808021545|      0.00243000|[613, 204, 0, 51]                                                          | 
      52|[-3.465212158334907, -0.0999283575780282, 3.943587261772336, -0.0037960607936839, -0.9427255641130614, -0.2848925600061193]|  0.4416628181934357|      0.00810000|[625, 208, 0, 52]                                                          | 
      53|[-3.465212158334907, -0.0999283575780282, 3.943587261772336, -0.0037960607936839, -0.9427255641130614, -0.2848925600061193]|  0.4416628181934357|      0.00243000|[637, 212, 0, 53]                                                          | 
      54|[-3.4658254006062634, -0.1003534751631378, 3.943806362349278, -0.0035574088164139, -0.9418463916445035, -0.2850963490724098]|  0.4413108825683594|      0.00810000|[649, 216, 0, 54]                                                          | 
      55|[-3.4658254006062634, -0.1003534751631378, 3.943806362349278, -0.0035574088164139, -0.9418463916445035, -0.2850963490724098]|  0.4413108825683594|      0.00243000|[661, 220, 0, 55]                                                          | 
      56|[-3.4658254006062634, -0.1003534751631378, 3.943806362349278, -0.0035574088164139, -0.9418463916445035, -0.2850963490724098]|  0.4413108825683594|      0.00072900|[673, 224, 0, 56]                                                          | 
