k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     | 24.1999999999999957|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[-1.3001633405685424, 1.9949710369110107]                                       | 14.5655975341796875|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[-1.3001633405685424, 1.9949710369110107]                                       | 14.5655975341796875|      1.00000000|[7, 2, 0, 2]                                                               | 
       3|[-1.3001633405685424, 1.9949710369110107]                                       | 14.5655975341796875|      0.30000000|[10, 3, 0, 3]                                                              | 
       4|[-1.3001633405685424, 1.9949710369110107]                                       | 14.5655975341796875|      0.09000000|[13, 4, 0, 4]                                                              | 
       5|[-1.290113442391157, 1.9055339023470879]                                        | 11.0595273971557617|      0.30000000|[16, 5, 0, 5]                                                              | 
       6|[-1.290113442391157, 1.9055339023470879]                                        | 11.0595273971557617|      0.09000000|[19, 6, 0, 6]                                                              | 
       7|[-1.3775900833308696, 1.9266961216926575]                                       |  5.7366967201232910|      0.30000000|[22, 7, 0, 7]                                                              | 
       8|[-1.259739600867033, 1.6508134007453918]                                        |  5.5143547058105469|      1.00000000|[25, 8, 0, 8]                                                              | 
       9|[-1.259739600867033, 1.6508134007453918]                                        |  5.5143547058105469|      0.30000000|[28, 9, 0, 9]                                                              | 
      10|[-1.1318831078708171, 1.379423052072525]                                        |  5.5105009078979492|      1.00000000|[31, 10, 0, 10]                                                            | 
      11|[-1.1318831078708171, 1.379423052072525]                                        |  5.5105009078979492|      0.30000000|[34, 11, 0, 11]                                                            | 
      12|[-1.1318831078708171, 1.379423052072525]                                        |  5.5105009078979492|      0.09000000|[37, 12, 0, 12]                                                            | 
      13|[-1.1482948388904333, 1.290932059288025]                                        |  4.6916174888610840|      0.30000000|[40, 13, 0, 13]                                                            | 
      14|[-1.1482948388904333, 1.290932059288025]                                        |  4.6916174888610840|      0.09000000|[43, 14, 0, 14]                                                            | 
      15|[-1.1482948388904333, 1.290932059288025]                                        |  4.6916174888610840|      0.02700000|[46, 15, 0, 15]                                                            | 
      16|[-1.138187283463776, 1.3159687798470259]                                        |  4.6138634681701660|      0.09000000|[49, 16, 0, 16]                                                            | 
      17|[-1.138187283463776, 1.3159687798470259]                                        |  4.6138634681701660|      0.02700000|[52, 17, 0, 17]                                                            | 
      18|[-1.138187283463776, 1.3159687798470259]                                        |  4.6138634681701660|      0.00810000|[55, 18, 0, 18]                                                            | 
      19|[-1.1406449324451386, 1.3082506209611893]                                       |  4.5875158309936523|      0.02700000|[58, 19, 0, 19]                                                            | 
      20|[-1.1406449324451386, 1.3082506209611893]                                       |  4.5875158309936523|      0.00810000|[61, 20, 0, 20]                                                            | 
