k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 14.5560907917588516|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.0, 0.0]                                                                      | 14.5560907917588516|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[-0.0425380170345306, -0.1438419967889786]                                      |  6.3212952613830566|      1.00000000|[10, 3, 0, 3]                                                              | 
       3|[-0.0425380170345306, -0.1438419967889786]                                      |  6.3212952613830566|      0.30000000|[16, 5, 0, 5]                                                              | 
       4|[-0.0425380170345306, -0.1438419967889786]                                      |  6.3212952613830566|      0.09000000|[22, 7, 0, 7]                                                              | 
       5|[-0.0611899141222239, -0.1847944967448711]                                      |  6.2428436279296875|      0.30000000|[28, 9, 0, 9]                                                              | 
       6|[-0.0611899141222239, -0.1847944967448711]                                      |  6.2428436279296875|      0.09000000|[34, 11, 0, 11]                                                            | 
       7|[-0.0611899141222239, -0.1847944967448711]                                      |  6.2428436279296875|      0.02700000|[40, 13, 0, 13]                                                            | 
       8|[-0.0487545412033796, -0.1900491616688669]                                      |  6.1902608871459961|      0.09000000|[46, 15, 0, 15]                                                            | 
       9|[-0.0487545412033796, -0.1900491616688669]                                      |  6.1902608871459961|      0.02700000|[52, 17, 0, 17]                                                            | 
      10|[-0.0506457367446274, -0.1766822845675051]                                      |  6.1755061149597168|      0.09000000|[58, 19, 0, 19]                                                            | 
      11|[-0.0506457367446274, -0.1766822845675051]                                      |  6.1755061149597168|      0.02700000|[64, 21, 0, 21]                                                            | 
