k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.09000000|[13, 4, 0, 4]                                                              | 
       3|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.02700000|[19, 6, 0, 6]                                                              | 
       4|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.00810000|[25, 8, 0, 8]                                                              | 
       5|[0.0080306911841035, -0.0002248623495689, 0.9997001835436095, 0.0496252294222359, 26061.399550275302, 38.71072560771322, 37027.09923583469]|9443.3017578125000000|      0.02700000|[31, 10, 0, 10]                                                            | 
       6|[0.0080306911841035, -0.0002248623495689, 0.9997001835436095, 0.0496252294222359, 26061.399550275302, 38.71072560771322, 37027.09923583469]|9443.3017578125000000|      0.00810000|[37, 12, 0, 12]                                                            | 
       7|[0.0080306911841035, -0.0002248623495689, 0.9997001835436095, 0.0496252294222359, 26061.399550275302, 38.71072560771322, 37027.09923583469]|9443.3017578125000000|      0.00243000|[43, 14, 0, 14]                                                            | 
       8|[0.0080306911841035, -0.0002248623495689, 0.9997001835436095, 0.0496252294222359, 26061.399550275302, 38.71072560771322, 37027.09923583469]|9443.3017578125000000|      0.00072900|[49, 16, 0, 16]                                                            | 
       9|[0.0080169921839115, -0.0001620647526579, 0.9996288774855202, 0.0503143414214719, 26061.399443316208, 38.710600822115204, 37027.099093222576]|9242.0869140625000000|      0.00243000|[55, 18, 0, 18]                                                            | 
      10|[0.0080169921839115, -0.0001620647526579, 0.9996288774855202, 0.0503143414214719, 26061.399443316208, 38.710600822115204, 37027.099093222576]|9242.0869140625000000|      0.00072900|[61, 20, 0, 20]                                                            | 
      11|[0.0081074114987132, -0.0002155442998628, 0.999557571427431, 0.051003453420708, 26061.399375968344, 38.710476036517186, 37027.09895061046]|8964.0957031250000000|      0.00243000|[67, 22, 0, 22]                                                            | 
      12|[0.0081074114987132, -0.0002155442998628, 0.999557571427431, 0.051003453420708, 26061.399375968344, 38.710476036517186, 37027.09895061046]|8964.0957031250000000|      0.00072900|[73, 24, 0, 24]                                                            | 
      13|[0.0081074114987132, -0.0002155442998628, 0.999557571427431, 0.051003453420708, 26061.399375968344, 38.710476036517186, 37027.09895061046]|8964.0957031250000000|      0.00021870|[79, 26, 0, 26]                                                            | 
      14|[0.0080967155890903, -0.0002315881647519, 0.9995361796081852, 0.0511183979731868, 26061.399343880614, 38.71043860083487, 37027.09877353148]|8942.8164062500000000|      0.00072900|[85, 28, 0, 28]                                                            | 
      15|[0.0080610625600457, -0.0002850677119568, 0.999464873550096, 0.0518140721876989, 26061.399295372932, 38.71031381523685, 37027.09863091936]|8872.5166015625000000|      0.00243000|[91, 30, 0, 30]                                                            | 
      16|[0.0080610625600457, -0.0002850677119568, 0.999464873550096, 0.0518140721876989, 26061.399295372932, 38.71031381523685, 37027.09863091936]|8872.5166015625000000|      0.00072900|[97, 32, 0, 32]                                                            | 
      17|[0.0080610625600457, -0.0002850677119568, 0.999464873550096, 0.0518140721876989, 26061.399295372932, 38.71031381523685, 37027.09863091936]|8872.5166015625000000|      0.00021870|[103, 34, 0, 34]                                                           | 
      18|[0.0080610625600457, -0.0002850677119568, 0.999464873550096, 0.0518140721876989, 26061.399295372932, 38.71031381523685, 37027.09863091936]|8872.5166015625000000|      0.00006561|[109, 36, 0, 36]                                                           | 
      19|[0.0080592179716632, -0.0002207275902038, 0.9994664312991972, 0.0518197685999439, 26061.399289839166, 38.71030735917734, 37027.09862354101]|8700.9062500000000000|      0.00021870|[115, 38, 0, 38]                                                           | 
      20|[0.0080628642082274, -0.0002267988738822, 0.9994583362552021, 0.0520368026157485, 26061.399277696597, 38.71029319284876, 37027.09860735092]|8639.4765625000000000|      0.00072900|[121, 40, 0, 40]                                                           | 
      21|[0.0080628642082274, -0.0002267988738822, 0.9994583362552021, 0.0520368026157485, 26061.399277696597, 38.71029319284876, 37027.09860735092]|8639.4765625000000000|      0.00021870|[127, 42, 0, 42]                                                           | 
      22|[0.0080567155806648, -0.0002126472600139, 0.9994460390000768, 0.052021431043886, 26061.399259250713, 38.7102716726507, 37027.098391942585]|8628.4355468750000000|      0.00072900|[133, 44, 0, 44]                                                           | 
      23|[0.0080567155806648, -0.0002126472600139, 0.9994460390000768, 0.052021431043886, 26061.399259250713, 38.7102716726507, 37027.098391942585]|8628.4355468750000000|      0.00021870|[139, 46, 0, 46]                                                           | 
      24|[0.0080567155806648, -0.0002126472600139, 0.9994460390000768, 0.052021431043886, 26061.399259250713, 38.7102716726507, 37027.098391942585]|8628.4355468750000000|      0.00006561|[145, 48, 0, 48]                                                           | 
      25|[0.0080567155806648, -0.0002126472600139, 0.9994460390000768, 0.052021431043886, 26061.399259250713, 38.7102716726507, 37027.098391942585]|8628.4355468750000000|      0.00001968|[151, 50, 0, 50]                                                           | 
      26|[0.0080547027183684, -0.0002140912077948, 0.999445276317374, 0.0520400370681273, 26061.399256362816, 38.7102683034394, 37027.09838809206]|8623.6855468750000000|      0.00006561|[157, 52, 0, 52]                                                           | 
