k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |749.0383999999999105|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[-0.8226472854614257, 0.0739303827285767]                                       | 43.0947113037109375|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[-0.8226472854614257, 0.0739303827285767]                                       | 43.0947113037109375|      1.00000000|[13, 4, 0, 4]                                                              | 
       3|[-0.7253126770257949, -0.4165040850639343]                                      |  3.0987331867218018|      3.33333333|[19, 6, 0, 6]                                                              | 
       4|[-0.7253126770257949, -0.4165040850639343]                                      |  3.0987331867218018|      1.00000000|[25, 8, 0, 8]                                                              | 
       5|[-0.7253126770257949, -0.4165040850639343]                                      |  3.0987331867218018|      0.30000000|[31, 10, 0, 10]                                                            | 
       6|[-0.7253126770257949, -0.4165040850639343]                                      |  3.0987331867218018|      0.09000000|[37, 12, 0, 12]                                                            | 
       7|[-0.7253126770257949, -0.4165040850639343]                                      |  3.0987331867218018|      0.02700000|[43, 14, 0, 14]                                                            | 
       8|[-0.7175750870257616, -0.3906365446746349]                                      |  2.9947841167449951|      0.09000000|[49, 16, 0, 16]                                                            | 
       9|[-0.7175750870257616, -0.3906365446746349]                                      |  2.9947841167449951|      0.02700000|[55, 18, 0, 18]                                                            | 
      10|[-0.7175750870257616, -0.3906365446746349]                                      |  2.9947841167449951|      0.00810000|[61, 20, 0, 20]                                                            | 
