k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[2.9936680793762207, 1.1590203642845154]                                        |999994032128.0000000000000000|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[5.695940732955933, -0.7926025986671448]                                        |999988592640.0000000000000000|     11.11111111|[9, 0, 0, 2]                                                               | 
       3|[16.663954496383667, 0.9848875403404236]                                        |999966703616.0000000000000000|     37.03703704|[13, 0, 0, 3]                                                              | 
       4|[38.22542452812195, 71.85145705938339]                                          |999931117568.0000000000000000|    123.45679012|[17, 0, 0, 4]                                                              | 
       5|[53.31199526786804, 11.995042264461517]                                         |999893762048.0000000000000000|    411.52263374|[21, 0, 0, 5]                                                              | 
       6|[53.31199526786804, 11.995042264461517]                                         |999893762048.0000000000000000|    123.45679012|[29, 0, 0, 7]                                                              | 
       7|[159.87078738212585, 74.33927291631699]                                         |999821475840.0000000000000000|    411.52263374|[33, 0, 0, 8]                                                              | 
       8|[569.6678760051727, 36.69341415166855]                                          |999297843200.0000000000000000|   1371.74211248|[37, 0, 0, 9]                                                              | 
       9|[569.6678760051727, 36.69341415166855]                                          |999297843200.0000000000000000|    411.52263374|[45, 0, 0, 11]                                                             | 
      10|[569.6678760051727, 36.69341415166855]                                          |999297843200.0000000000000000|    123.45679012|[53, 0, 0, 13]                                                             | 
      11|[673.3471896648407, -30.33032089471817]                                         |999070957568.0000000000000000|    411.52263374|[57, 0, 0, 14]                                                             | 
      12|[673.3471896648407, -30.33032089471817]                                         |999070957568.0000000000000000|    123.45679012|[65, 0, 0, 16]                                                             | 
      13|[553.3472049236298, -1.3202901482582092]                                        |998894141440.0000000000000000|    411.52263374|[69, 0, 0, 17]                                                             | 
      14|[553.3472049236298, -1.3202901482582092]                                        |998894141440.0000000000000000|    123.45679012|[77, 0, 0, 19]                                                             | 
      15|[674.4469211101532, 22.688765943050385]                                         |998885687296.0000000000000000|    411.52263374|[81, 0, 0, 20]                                                             | 
