k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[5.0, 2.5, 0.15]                                                                | 12.1107057543610033|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[4.546303480863571, 3.342772364616394, 0.4396447777748108]                      |  8.1456365585327148|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[4.546303480863571, 3.342772364616394, 0.4396447777748108]                      |  8.1456365585327148|      1.00000000|[13, 4, 0, 4]                                                              | 
       3|[3.6463434994220734, 2.916154056787491, 0.3498182684183121]                     |  7.7302799224853516|      3.33333333|[16, 5, 0, 5]                                                              | 
       4|[3.6463434994220734, 2.916154056787491, 0.3498182684183121]                     |  7.7302799224853516|      1.00000000|[22, 7, 0, 7]                                                              | 
       5|[3.1926469802856445, 3.7912921011447906, 0.1816136032342911]                    |  7.6445717811584473|      3.33333333|[28, 9, 0, 9]                                                              | 
       6|[3.1926469802856445, 3.7912921011447906, 0.1816136032342911]                    |  7.6445717811584473|      1.00000000|[34, 11, 0, 11]                                                            | 
       7|[3.1926469802856445, 3.7912921011447906, 0.1816136032342911]                    |  7.6445717811584473|      0.30000000|[40, 13, 0, 13]                                                            | 
       8|[3.2607741579413414, 3.6612275540828705, 0.2123040497303009]                    |  7.2701315879821777|      1.00000000|[43, 14, 0, 14]                                                            | 
       9|[3.2607741579413414, 3.6612275540828705, 0.2123040497303009]                    |  7.2701315879821777|      0.30000000|[49, 16, 0, 16]                                                            | 
      10|[3.342892460525036, 3.9473383128643036, 0.2496833518147469]                     |  7.0219244956970215|      1.00000000|[52, 17, 0, 17]                                                            | 
      11|[3.342892460525036, 3.9473383128643036, 0.2496833518147469]                     |  7.0219244956970215|      0.30000000|[58, 19, 0, 19]                                                            | 
      12|[3.342892460525036, 3.9473383128643036, 0.2496833518147469]                     |  7.0219244956970215|      0.09000000|[64, 21, 0, 21]                                                            | 
      13|[3.3705742433667183, 3.9787098467350006, 0.2662527818232775]                    |  7.0009250640869141|      0.30000000|[67, 22, 0, 22]                                                            | 
      14|[3.3705742433667183, 3.9787098467350006, 0.2662527818232775]                    |  7.0009250640869141|      0.09000000|[73, 24, 0, 24]                                                            | 
      15|[3.3952097333967686, 4.0647172927856445, 0.2564643692225218]                    |  6.9933490753173828|      0.30000000|[76, 25, 0, 25]                                                            | 
      16|[3.5017498172819614, 4.1692919209599495, 0.2710712119936943]                    |  6.9439496994018555|      1.00000000|[82, 27, 0, 27]                                                            | 
      17|[3.5017498172819614, 4.1692919209599495, 0.2710712119936943]                    |  6.9439496994018555|      0.30000000|[88, 29, 0, 29]                                                            | 
      18|[3.5017498172819614, 4.1692919209599495, 0.2710712119936943]                    |  6.9439496994018555|      0.09000000|[94, 31, 0, 31]                                                            | 
