k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[500.0, 0.0001]                                                                 |11603.0164118767152104|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      1.00000000|[7, 2, 0, 2]                                                               | 
       3|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.30000000|[10, 3, 0, 3]                                                              | 
       4|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.09000000|[13, 4, 0, 4]                                                              | 
       5|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.02700000|[16, 5, 0, 5]                                                              | 
       6|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00810000|[19, 6, 0, 6]                                                              | 
       7|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00243000|[22, 7, 0, 7]                                                              | 
       8|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00072900|[25, 8, 0, 8]                                                              | 
       9|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00021870|[28, 9, 0, 9]                                                              | 
      10|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00006561|[31, 10, 0, 10]                                                            | 
      11|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00001968|[34, 11, 0, 11]                                                            | 
      12|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000590|[37, 12, 0, 12]                                                            | 
      13|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000177|[40, 13, 0, 13]                                                            | 
      14|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000053|[43, 14, 0, 14]                                                            | 
      15|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000016|[46, 15, 0, 15]                                                            | 
      16|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000005|[49, 16, 0, 16]                                                            | 
      17|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000001|[52, 17, 0, 17]                                                            | 
      18|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000000|[55, 18, 0, 18]                                                            | 
      19|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000000|[58, 19, 0, 19]                                                            | 
      20|[499.0380256175995, -0.2730397151947022]                                        |-100000002004087734272.0000000000000000|      0.00000000|[61, 20, 0, 20]                                                            | 
