k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[15.0, 6.0]                                                                     |-2641.3632314451997445|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[15.0, 6.0]                                                                     |-2641.3632314451997445|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[14.987317591905594, 5.700268179178238]                                         |-2822.1696777343750000|      1.00000000|[13, 0, 0, 3]                                                              | 
       3|[14.987317591905594, 5.700268179178238]                                         |-2822.1696777343750000|      0.30000000|[21, 0, 0, 5]                                                              | 
       4|[15.001261357218027, 5.400592416524887]                                         |-3008.7907714843750000|      1.00000000|[25, 0, 0, 6]                                                              | 
       5|[15.001261357218027, 5.400592416524887]                                         |-3008.7907714843750000|      0.30000000|[33, 0, 0, 8]                                                              | 
       6|[15.001261357218027, 5.400592416524887]                                         |-3008.7907714843750000|      0.09000000|[41, 0, 0, 10]                                                             | 
       7|[14.978670660406351, 5.313473753631115]                                         |-3066.0932617187500000|      0.30000000|[45, 0, 0, 11]                                                             | 
       8|[14.978670660406351, 5.313473753631115]                                         |-3066.0932617187500000|      0.09000000|[53, 0, 0, 13]                                                             | 
       9|[15.061062041670084, 5.1534373089671135]                                        |-3165.1562500000000000|      0.30000000|[57, 0, 0, 14]                                                             | 
      10|[15.061062041670084, 5.1534373089671135]                                        |-3165.1562500000000000|      0.09000000|[65, 0, 0, 16]                                                             | 
      11|[15.054089986719191, 5.063707768917084]                                         |-3225.3784179687500000|      0.30000000|[73, 0, 0, 18]                                                             | 
      12|[15.095938839949667, 4.766640990972519]                                         |-3424.6840820312500000|      1.00000000|[77, 0, 0, 19]                                                             | 
      13|[15.095938839949667, 4.766640990972519]                                         |-3424.6840820312500000|      0.30000000|[85, 0, 0, 21]                                                             | 
