k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[500.0, 0.0001]                                                                 |10994.3172075699985726|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[500.0, 0.0001]                                                                 |10994.3172075699985726|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[500.0, 0.0001]                                                                 |10994.3172075699985726|      0.09000000|[13, 4, 0, 4]                                                              | 
       3|[500.0, 0.0001]                                                                 |10994.3172075699985726|      0.02700000|[19, 6, 0, 6]                                                              | 
       4|[500.0269990824163, 0.0003230471000075]                                         |2150.2758789062500000|      0.09000000|[25, 8, 0, 8]                                                              | 
       5|[500.0269990824163, 0.0003230471000075]                                         |2150.2758789062500000|      0.02700000|[31, 10, 0, 10]                                                            | 
       6|[500.0269990824163, 0.0003230471000075]                                         |2150.2758789062500000|      0.00810000|[37, 12, 0, 12]                                                            | 
       7|[500.0269990824163, 0.0003230471000075]                                         |2150.2758789062500000|      0.00243000|[43, 14, 0, 14]                                                            | 
       8|[500.0269990824163, 0.0003230471000075]                                         |2150.2758789062500000|      0.00072900|[49, 16, 0, 16]                                                            | 
       9|[500.0266412658093, 0.0002535666451673]                                         | 11.2203083038330078|      0.00243000|[55, 18, 0, 18]                                                            | 
      10|[500.0266412658093, 0.0002535666451673]                                         | 11.2203083038330078|      0.00072900|[61, 20, 0, 20]                                                            | 
