k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[-1.0001311909873039, -9.78708267212e-05, -1.0002623819746077, -1.0003279774973635, -1.0003935729910154, -1.0004591684846673, -1.0005247639492154, -1.000590359501075, -1.000655954994727, -1.0007215504883789, -0.9968518670648336, -1.0008527415338904, -1.0009183369693346, -1.0009839325211942, -1.0010495278984308, -1.001115123508498, -1.00118071900215, -1.001246314495802, -1.0013119099894539, -1.0013775054831058, -1.0014431009767577, -1.0015086964704096, -1.0015742919640616, -1.0016398874577135, -1.0017054830677807, -1.0017710784450173, -1.0018366739386693, -1.0019022695487365, -1.0019678650423884, -1.0020334606524557, -1.0020990557968616, -1.002164651406929, -1.0022302470169961, -1.0022958423942327, -1.0023614380043, -1.0024270336143672, -1.0024926289916039, -1.0025582243688405, -1.0026238199789077, -1.0026894153561443, -1.0027550109662116, -1.0028206065762788, -1.0028862019535154, -1.0029517975635827, -1.0030173929408193, -1.0030829883180559, -1.0031485839281231, -1.0032141795381904, -0.9987893053330481, -1.0033453705254942]|145003.2500000000000000|      3.33333333|[61, 4, 0, 1]                                                              | 
       2|[-1.0050489271525294, -0.2173224538564682, -1.1714306795038283, -0.7760203808138613, -0.5930408572603483, -1.3010405045060907, -0.7401290880516171, -0.5781309657613747, -1.363617277063895, -1.1840357994078659, -0.7357714232057333, -0.9874159565661103, -0.8921554245171137, -0.8722858368419111, -0.6359387133270502, -1.2656156818848103, -1.0616314554354176, -1.066983986645937, -0.6123647211352363, -1.1818204049486667, -1.0716351101873443, -1.3257289961911738, -0.9749256029026583, -0.592292740708217, -0.7093394552357495, -0.8395950505509973, -1.1421618923777714, -1.0420548155670986, -0.7159184692427516, -0.877512346720323, -1.0767464824020863, -0.8312811299692839, -0.8319440982304513, -0.67366405390203, -0.8236515137832612, -0.6797087113372982, -1.0782839804887772, -1.1448520203121006, -0.9983643169980496, -0.9024275632109493, -1.1808536001481116, -1.386699463473633, -0.9854556058999151, -0.89802908571437, -1.0719154821708798, -1.054322441574186, -1.127739584306255, -1.3827038099989295, -1.2687528976239264, -1.4598496260587126]|144620.7968750000000000|     11.11111111|[121, 8, 0, 2]                                                             | 
       3|[-1.0050489271525294, -0.2173224538564682, -1.1714306795038283, -0.7760203808138613, -0.5930408572603483, -1.3010405045060907, -0.7401290880516171, -0.5781309657613747, -1.363617277063895, -1.1840357994078659, -0.7357714232057333, -0.9874159565661103, -0.8921554245171137, -0.8722858368419111, -0.6359387133270502, -1.2656156818848103, -1.0616314554354176, -1.066983986645937, -0.6123647211352363, -1.1818204049486667, -1.0716351101873443, -1.3257289961911738, -0.9749256029026583, -0.592292740708217, -0.7093394552357495, -0.8395950505509973, -1.1421618923777714, -1.0420548155670986, -0.7159184692427516, -0.877512346720323, -1.0767464824020863, -0.8312811299692839, -0.8319440982304513, -0.67366405390203, -0.8236515137832612, -0.6797087113372982, -1.0782839804887772, -1.1448520203121006, -0.9983643169980496, -0.9024275632109493, -1.1808536001481116, -1.386699463473633, -0.9854556058999151, -0.89802908571437, -1.0719154821708798, -1.054322441574186, -1.127739584306255, -1.3827038099989295, -1.2687528976239264, -1.4598496260587126]|144620.7968750000000000|      3.33333333|[181, 12, 0, 3]                                                            | 
       4|[-1.0050489271525294, -0.2173224538564682, -1.1714306795038283, -0.7760203808138613, -0.5930408572603483, -1.3010405045060907, -0.7401290880516171, -0.5781309657613747, -1.363617277063895, -1.1840357994078659, -0.7357714232057333, -0.9874159565661103, -0.8921554245171137, -0.8722858368419111, -0.6359387133270502, -1.2656156818848103, -1.0616314554354176, -1.066983986645937, -0.6123647211352363, -1.1818204049486667, -1.0716351101873443, -1.3257289961911738, -0.9749256029026583, -0.592292740708217, -0.7093394552357495, -0.8395950505509973, -1.1421618923777714, -1.0420548155670986, -0.7159184692427516, -0.877512346720323, -1.0767464824020863, -0.8312811299692839, -0.8319440982304513, -0.67366405390203, -0.8236515137832612, -0.6797087113372982, -1.0782839804887772, -1.1448520203121006, -0.9983643169980496, -0.9024275632109493, -1.1808536001481116, -1.386699463473633, -0.9854556058999151, -0.89802908571437, -1.0719154821708798, -1.054322441574186, -1.127739584306255, -1.3827038099989295, -1.2687528976239264, -1.4598496260587126]|144620.7968750000000000|      1.00000000|[241, 16, 0, 4]                                                            | 
       5|[-1.0976985509041697, -0.1628068499267101, -1.1750062273349613, -0.8237766094098333, -0.5324791220773477, -1.2997969633725006, -0.7911987202242017, -0.6472889535943978, -1.41542769811349, -1.035753897333052, -0.6359564196318388, -0.9595206009689718, -0.860845991235692, -0.9847972034476697, -0.6253854343667626, -1.2197612065356225, -1.148659243597649, -1.0389475636184216, -0.6846007077256218, -1.0944777925033122, -1.0025332922814414, -1.2967773457057774, -1.0655810713069513, -0.6261483354028314, -0.6687506814487278, -0.9277656832709908, -1.0506640315288678, -1.072784461430274, -0.6416403977200389, -0.7949896862264723, -1.1667779348790646, -0.7770006924401969, -0.7393025732599199, -0.6338126566261053, -0.7523882004898041, -0.5772972623817623, -0.9939844235777855, -1.0251505975611508, -0.8524431909900159, -0.7950760365929455, -1.2230730489827693, -1.3130537227261811, -0.9835467044031247, -0.9198659756220877, -1.0319639341905713, -1.008636952843517, -1.1725260822568089, -1.3420359333977103, -1.289974665734917, -1.4525338129606098]|128073.9921875000000000|      3.33333333|[301, 20, 0, 5]                                                            | 
       6|[-1.0405469241086394, -0.2187445238232613, -1.2680158556904644, -0.9030409745464567, -0.6137894017447252, -1.4780856466677506, -1.0949420826509595, -0.5885098405997269, -1.1894042625208385, -0.718035540485289, -0.8718272428959608, -0.7123659031931311, -0.3275585852679797, -1.0029097977094352, -0.1868304619565606, -1.0456229883711785, -0.7018114769598469, -1.1012424267828465, -0.4848038224736229, -1.2713978488463908, -1.259459441411309, -1.7152912397868931, -1.4289615630405024, -0.6537957468535751, -0.3448370476253331, -0.647645995952189, -0.7505677283043042, -0.7413644272601232, -0.6975385872647166, -0.6904187162872404, -0.8608715794980526, -0.572729182196781, -0.6373692131601274, -0.5820102412253618, -0.5935917261522263, -0.668601683806628, -1.1936176791787148, -0.9261505980975926, -0.7141925420146435, -0.7529606574680656, -1.2597054564394057, -1.2180113897193223, -0.9360102381324396, -0.7600486972369254, -0.4940631883218884, -0.7362238778732717, -1.1079233272466809, -1.4621646841987967, -1.023725783918053, -1.214994759997353]|114992.6562500000000000|     11.11111111|[361, 24, 0, 6]                                                            | 
       7|[-1.0405469241086394, -0.2187445238232613, -1.2680158556904644, -0.9030409745464567, -0.6137894017447252, -1.4780856466677506, -1.0949420826509595, -0.5885098405997269, -1.1894042625208385, -0.718035540485289, -0.8718272428959608, -0.7123659031931311, -0.3275585852679797, -1.0029097977094352, -0.1868304619565606, -1.0456229883711785, -0.7018114769598469, -1.1012424267828465, -0.4848038224736229, -1.2713978488463908, -1.259459441411309, -1.7152912397868931, -1.4289615630405024, -0.6537957468535751, -0.3448370476253331, -0.647645995952189, -0.7505677283043042, -0.7413644272601232, -0.6975385872647166, -0.6904187162872404, -0.8608715794980526, -0.572729182196781, -0.6373692131601274, -0.5820102412253618, -0.5935917261522263, -0.668601683806628, -1.1936176791787148, -0.9261505980975926, -0.7141925420146435, -0.7529606574680656, -1.2597054564394057, -1.2180113897193223, -0.9360102381324396, -0.7600486972369254, -0.4940631883218884, -0.7362238778732717, -1.1079233272466809, -1.4621646841987967, -1.023725783918053, -1.214994759997353]|114992.6562500000000000|      3.33333333|[421, 28, 0, 7]                                                            | 
       8|[-1.0405469241086394, -0.2187445238232613, -1.2680158556904644, -0.9030409745464567, -0.6137894017447252, -1.4780856466677506, -1.0949420826509595, -0.5885098405997269, -1.1894042625208385, -0.718035540485289, -0.8718272428959608, -0.7123659031931311, -0.3275585852679797, -1.0029097977094352, -0.1868304619565606, -1.0456229883711785, -0.7018114769598469, -1.1012424267828465, -0.4848038224736229, -1.2713978488463908, -1.259459441411309, -1.7152912397868931, -1.4289615630405024, -0.6537957468535751, -0.3448370476253331, -0.647645995952189, -0.7505677283043042, -0.7413644272601232, -0.6975385872647166, -0.6904187162872404, -0.8608715794980526, -0.572729182196781, -0.6373692131601274, -0.5820102412253618, -0.5935917261522263, -0.668601683806628, -1.1936176791787148, -0.9261505980975926, -0.7141925420146435, -0.7529606574680656, -1.2597054564394057, -1.2180113897193223, -0.9360102381324396, -0.7600486972369254, -0.4940631883218884, -0.7362238778732717, -1.1079233272466809, -1.4621646841987967, -1.023725783918053, -1.214994759997353]|114992.6562500000000000|      1.00000000|[481, 32, 0, 8]                                                            | 
       9|[-1.0414696502266452, -0.2201286130584776, -1.269861307926476, -0.9053477897832636, -0.6165575802151579, -1.4813151883718092, -1.0986329871229827, -0.592662108305376, -1.2041816537384875, -0.7231105346581899, -0.8773635998368263, -0.7183636229019612, -0.3340176686760969, -1.0098302438855171, -0.1942122709006071, -1.053466160548851, -0.7101160123711452, -1.1100083254277706, -0.4940310834208503, -0.276207645656541, -1.2696094297571108, -1.7259025904349983, -1.4400342769222334, -0.665329823968932, -0.3568324870429933, -0.6601027995347977, -0.7634858951205388, -0.7547439563786611, -0.7113794796168804, -0.6931516269687563, -0.8756351973861456, -0.5879541642498225, -0.6530555575154722, -0.5981579478830099, -0.6102007969748229, -0.685672118794173, -1.211149476468563, -0.9441437576897442, -0.7326470639090985, -0.771876543527469, -1.2790827066637576, -1.2378500022459775, -0.9563102148240432, -0.7808100343681872, -0.5152858896180987, -0.7579079433344305, -1.130068755010143, -1.4847714761272073, -1.0467939381487668, -1.2385242765303701]|96060.0234375000000000|      3.33333333|[541, 36, 0, 9]                                                            | 
