k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 5.0, -5.0, -1.0]                                                         |7926693.3369958801195025|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[24.442562460899353, 4.581756740808487, -4.394149363040924, -1.3837718963623047]|6571313.0000000000000000|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[22.620275020599365, 2.4614464342594147, -6.029332220554352, -2.1717063784599304]|3656361.5000000000000000|     11.11111111|[17, 0, 0, 4]                                                              | 
       3|[15.751423835754395, 3.982876569032669, -12.153328001499176, 3.8663046956062317]|2457294.0000000000000000|     37.03703704|[25, 0, 0, 6]                                                              | 
       4|[15.751423835754395, 3.982876569032669, -12.153328001499176, 3.8663046956062317]|2457294.0000000000000000|     11.11111111|[33, 0, 0, 8]                                                              | 
       5|[15.751423835754395, 3.982876569032669, -12.153328001499176, 3.8663046956062317]|2457294.0000000000000000|      3.33333333|[41, 0, 0, 10]                                                             | 
       6|[14.009795427322388, 4.307991474866867, -9.702399551868439, 5.268121659755707]  |1592001.2500000000000000|     11.11111111|[49, 0, 0, 12]                                                             | 
       7|[7.935504198074341, 4.8545927703380585, -1.4992955327033997, 9.623588979244232] |1054432.2500000000000000|     37.03703704|[57, 0, 0, 14]                                                             | 
       8|[7.935504198074341, 4.8545927703380585, -1.4992955327033997, 9.623588979244232] |1054432.2500000000000000|     11.11111111|[65, 0, 0, 16]                                                             | 
       9|[7.935504198074341, 4.8545927703380585, -1.4992955327033997, 9.623588979244232] |1054432.2500000000000000|      3.33333333|[73, 0, 0, 18]                                                             | 
      10|[6.663052320480347, 7.616870135068893, -2.8383856415748596, 9.885576367378235]  |678038.5000000000000000|     11.11111111|[81, 0, 0, 20]                                                             | 
      11|[6.193988919258118, 5.732354611158371, -1.432401955127716, -0.9637812376022339] |615440.2500000000000000|     37.03703704|[89, 0, 0, 22]                                                             | 
      12|[6.193988919258118, 5.732354611158371, -1.432401955127716, -0.9637812376022339] |615440.2500000000000000|     11.11111111|[97, 0, 0, 24]                                                             | 
      13|[6.193988919258118, 5.732354611158371, -1.432401955127716, -0.9637812376022339] |615440.2500000000000000|      3.33333333|[105, 0, 0, 26]                                                            | 
      14|[1.4298969507217407, 8.952022522687912, -1.936957597732544, 2.3719388246536255] |252448.1562500000000000|     11.11111111|[113, 0, 0, 28]                                                            | 
      15|[1.4298969507217407, 8.952022522687912, -1.936957597732544, 2.3719388246536255] |252448.1562500000000000|      3.33333333|[121, 0, 0, 30]                                                            | 
      16|[1.4298969507217407, 8.952022522687912, -1.936957597732544, 2.3719388246536255] |252448.1562500000000000|      1.00000000|[129, 0, 0, 32]                                                            | 
      17|[1.3876812420785427, 8.855254612863064, -1.7487706989049911, 1.3954966068267822]|247152.1875000000000000|      3.33333333|[137, 0, 0, 34]                                                            | 
      18|[1.3876812420785427, 8.855254612863064, -1.7487706989049911, 1.3954966068267822]|247152.1875000000000000|      1.00000000|[145, 0, 0, 36]                                                            | 
      19|[1.3454655334353447, 8.897331491112709, -1.0147747248411179, 0.7189633846282959]|242711.0625000000000000|      3.33333333|[153, 0, 0, 38]                                                            | 
      20|[1.3454655334353447, 8.897331491112709, -1.0147747248411179, 0.7189633846282959]|242711.0625000000000000|      1.00000000|[161, 0, 0, 40]                                                            | 
