k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, 0.0]                                                                | 45.2064958913885775|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[1.0509326346218586, -0.3312872052192688, -0.7417740821838379]                  | 12.6625165939331055|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[1.763176191598177, -1.3746970295906067, -1.828872561454773]                    |  7.3837203979492188|     11.11111111|[13, 4, 0, 4]                                                              | 
       3|[1.763176191598177, -1.3746970295906067, -1.828872561454773]                    |  7.3837203979492188|      3.33333333|[19, 6, 0, 6]                                                              | 
       4|[1.5384446568787098, -0.7242264151573181, -3.3468191623687744]                  |  1.6468734741210938|     11.11111111|[25, 8, 0, 8]                                                              | 
       5|[1.5384446568787098, -0.7242264151573181, -3.3468191623687744]                  |  1.6468734741210938|      3.33333333|[31, 10, 0, 10]                                                            | 
       6|[1.5384446568787098, -0.7242264151573181, -3.3468191623687744]                  |  1.6468734741210938|      1.00000000|[37, 12, 0, 12]                                                            | 
       7|[2.110850114375353, -1.120556801557541, -2.6289932131767273]                    |  1.1014447212219238|      3.33333333|[43, 14, 0, 14]                                                            | 
       8|[2.110850114375353, -1.120556801557541, -2.6289932131767273]                    |  1.1014447212219238|      1.00000000|[49, 16, 0, 16]                                                            | 
       9|[3.031669694930315, -1.5000596940517426, -2.718819722533226]                    |  0.1086056083440781|      3.33333333|[55, 18, 0, 18]                                                            | 
      10|[3.031669694930315, -1.5000596940517426, -2.718819722533226]                    |  0.1086056083440781|      1.00000000|[61, 20, 0, 20]                                                            | 
      11|[3.0887605994939804, -1.3045800626277924, -2.262170687317848]                   |  0.0420944429934025|      3.33333333|[67, 22, 0, 22]                                                            | 
      12|[3.0887605994939804, -1.3045800626277924, -2.262170687317848]                   |  0.0420944429934025|      1.00000000|[73, 24, 0, 24]                                                            | 
      13|[3.0887605994939804, -1.3045800626277924, -2.262170687317848]                   |  0.0420944429934025|      0.30000000|[79, 26, 0, 26]                                                            | 
      14|[3.201069802045822, -1.3842135444283485, -2.3217118829488754]                   |  0.0254500973969698|      1.00000000|[85, 28, 0, 28]                                                            | 
      15|[3.201069802045822, -1.3842135444283485, -2.3217118829488754]                   |  0.0254500973969698|      0.30000000|[91, 30, 0, 30]                                                            | 
