k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.30000000|[25, 8, 0, 2]                                                              | 
       2|[1.239514297991991, 0.5968219466507435, 0.6060871906578541, 0.665046614408493, 0.5783380404114723, 3.004114336334169, 5.045423448085785, 7.091393142938614, 2.090506538748741, 4.6451273411512375, 5.700519278645515]|  2.2910041809082031|      1.00000000|[49, 16, 0, 4]                                                             | 
       3|[1.031353882700205, 0.3965846128761769, 0.6129450431093574, 0.9972641885280609, 0.3441397383809089, 3.0527932634577155, 4.767276108264923, 7.013366937637329, 2.894442245364189, 4.510451674461365, 5.732705589383841]|  1.5584478378295898|      3.33333333|[73, 24, 0, 6]                                                             | 
       4|[1.031353882700205, 0.3965846128761769, 0.6129450431093574, 0.9972641885280609, 0.3441397383809089, 3.0527932634577155, 4.767276108264923, 7.013366937637329, 2.894442245364189, 4.510451674461365, 5.732705589383841]|  1.5584478378295898|      1.00000000|[97, 32, 0, 8]                                                             | 
       5|[1.031353882700205, 0.3965846128761769, 0.6129450431093574, 0.9972641885280609, 0.3441397383809089, 3.0527932634577155, 4.767276108264923, 7.013366937637329, 2.894442245364189, 4.510451674461365, 5.732705589383841]|  1.5584478378295898|      0.30000000|[121, 40, 0, 10]                                                           | 
       6|[1.08652947768569, 0.3576224274933338, 0.5883047604933381, 0.9944445416796952, 0.4067886084318161, 2.9750265842303634, 4.8111810982227325, 6.989493681117892, 2.8673430178314447, 4.522454837337136, 5.795744854956865]|  1.3501046895980835|      1.00000000|[145, 48, 0, 12]                                                           | 
       7|[1.08652947768569, 0.3576224274933338, 0.5883047604933381, 0.9944445416796952, 0.4067886084318161, 2.9750265842303634, 4.8111810982227325, 6.989493681117892, 2.8673430178314447, 4.522454837337136, 5.795744854956865]|  1.3501046895980835|      0.30000000|[169, 56, 0, 14]                                                           | 
       8|[1.0692988328635693, 0.3014786370098591, 0.497994894720614, 0.7483959421981126, 0.3176324352622032, 2.9261371670290828, 4.8874470964074135, 7.0205048751086, 2.894045565277338, 4.517467845696956, 5.7954110654536635]|  0.9279325008392334|      1.00000000|[193, 64, 0, 16]                                                           | 
       9|[1.0692988328635693, 0.3014786370098591, 0.497994894720614, 0.7483959421981126, 0.3176324352622032, 2.9261371670290828, 4.8874470964074135, 7.0205048751086, 2.894045565277338, 4.517467845696956, 5.7954110654536635]|  0.9279325008392334|      0.30000000|[217, 72, 0, 18]                                                           | 
      10|[1.0848618999123574, 0.2723310437053442, 0.4558303305879235, 0.7295913491863757, 0.3632479257881641, 2.9391224421560764, 4.921450190246105, 7.034822368063033, 2.960520338267088, 4.601259414572269, 5.730401575798169]|  0.8257371783256531|      1.00000000|[241, 80, 0, 20]                                                           | 
      11|[1.0848618999123574, 0.2723310437053442, 0.4558303305879235, 0.7295913491863757, 0.3632479257881641, 2.9391224421560764, 4.921450190246105, 7.034822368063033, 2.960520338267088, 4.601259414572269, 5.730401575798169]|  0.8257371783256531|      0.30000000|[265, 88, 0, 22]                                                           | 
      12|[1.1643805235624314, 0.2661632183939219, 0.4743317408487201, 0.7032159716356545, 0.3621644017053768, 2.9467757190577686, 4.887398283928633, 6.982591749168932, 2.96837573684752, 4.639490694273263, 5.632268339628354]|  0.6983463764190674|      1.00000000|[289, 96, 0, 24]                                                           | 
      13|[1.1643805235624314, 0.2661632183939219, 0.4743317408487201, 0.7032159716356545, 0.3621644017053768, 2.9467757190577686, 4.887398283928633, 6.982591749168932, 2.96837573684752, 4.639490694273263, 5.632268339628354]|  0.6983463764190674|      0.30000000|[313, 104, 0, 26]                                                          | 
      14|[1.1643805235624314, 0.2661632183939219, 0.4743317408487201, 0.7032159716356545, 0.3621644017053768, 2.9467757190577686, 4.887398283928633, 6.982591749168932, 2.96837573684752, 4.639490694273263, 5.632268339628354]|  0.6983463764190674|      0.09000000|[337, 112, 0, 28]                                                          | 
      15|[1.1749272832646966, 0.2326964396983385, 0.5581269381567836, 0.705466800648719, 0.3856808517826721, 2.9038256402127445, 4.91029118001461, 7.043678247369826, 3.0044764149934053, 4.6229206887073815, 5.758406520122662]|  0.6071494221687317|      0.30000000|[361, 120, 0, 30]                                                          | 
      16|[1.1847655644640327, 0.2562116753309965, 0.5790145253762603, 0.6988061008043587, 0.3642085616244003, 2.7944084252230823, 5.147591903805733, 6.924431853927672, 2.9346650931984186, 4.6543247369118035, 5.751681331777945]|  0.5106186866760254|      1.00000000|[385, 128, 0, 32]                                                          | 
      17|[1.1847655644640327, 0.2562116753309965, 0.5790145253762603, 0.6988061008043587, 0.3642085616244003, 2.7944084252230823, 5.147591903805733, 6.924431853927672, 2.9346650931984186, 4.6543247369118035, 5.751681331777945]|  0.5106186866760254|      0.30000000|[409, 136, 0, 34]                                                          | 
      18|[1.1847655644640327, 0.2562116753309965, 0.5790145253762603, 0.6988061008043587, 0.3642085616244003, 2.7944084252230823, 5.147591903805733, 6.924431853927672, 2.9346650931984186, 4.6543247369118035, 5.751681331777945]|  0.5106186866760254|      0.09000000|[433, 144, 0, 36]                                                          | 
      19|[1.2635955384001136, 0.2264950048178435, 0.5577461948618293, 0.6928471148014068, 0.3730755106313154, 2.7796743572689593, 5.13933371566236, 6.920156123116612, 2.9278638623654842, 4.663592765573412, 5.752427337807603]|  0.4745639860630035|      0.30000000|[457, 152, 0, 38]                                                          | 
      20|[1.3202229423448444, 0.20722950771451, 0.5646076119504869, 0.7292844623327255, 0.4088652350706979, 2.758753376547247, 5.018932728096843, 6.702151807025075, 2.799747910350561, 4.732773365918547, 5.742087759193964]|  0.4215219020843506|      1.00000000|[481, 160, 0, 40]                                                          | 
      21|[1.3202229423448444, 0.20722950771451, 0.5646076119504869, 0.7292844623327255, 0.4088652350706979, 2.758753376547247, 5.018932728096843, 6.702151807025075, 2.799747910350561, 4.732773365918547, 5.742087759193964]|  0.4215219020843506|      0.30000000|[505, 168, 0, 42]                                                          | 
      22|[1.3202229423448444, 0.20722950771451, 0.5646076119504869, 0.7292844623327255, 0.4088652350706979, 2.758753376547247, 5.018932728096843, 6.702151807025075, 2.799747910350561, 4.732773365918547, 5.742087759193964]|  0.4215219020843506|      0.09000000|[529, 176, 0, 44]                                                          | 
      23|[1.3020772321149707, 0.191276091709733, 0.5514337691478431, 0.7187984462827444, 0.4023666472872719, 2.74132288293913, 5.032559762708843, 6.680951686576009, 2.835433889180422, 4.76964225480333, 5.802243542042561]|  0.4203350841999054|      0.30000000|[553, 184, 0, 46]                                                          | 
      24|[1.3020772321149707, 0.191276091709733, 0.5514337691478431, 0.7187984462827444, 0.4023666472872719, 2.74132288293913, 5.032559762708843, 6.680951686576009, 2.835433889180422, 4.76964225480333, 5.802243542042561]|  0.4203350841999054|      0.09000000|[577, 192, 0, 48]                                                          | 
      25|[1.2827354410663248, 0.1584797758609057, 0.5727473507635296, 0.6925811663269996, 0.3930892951553687, 2.746341673657298, 4.960645596496761, 6.684078590478748, 2.837222752859816, 4.78374633891508, 5.798518475960009]|  0.3995918631553650|      0.30000000|[601, 200, 0, 50]                                                          | 
