k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[20.0, 2.0, 2.0, 2.0, 0.2]                                                      |10940.0863686848952057|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[20.721861839294434, 1.5313697457313538, 2.0582194067537785, 1.6774395406246185, 0.5897005021572113]|5798.6899414062500000|      3.33333333|[17, 0, 0, 1]                                                              | 
       2|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|     11.11111111|[33, 0, 0, 2]                                                              | 
       3|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      3.33333333|[49, 0, 0, 3]                                                              | 
       4|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      1.00000000|[65, 0, 0, 4]                                                              | 
       5|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.30000000|[81, 0, 0, 5]                                                              | 
       6|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.09000000|[97, 0, 0, 6]                                                              | 
       7|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.02700000|[113, 0, 0, 7]                                                             | 
       8|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00810000|[129, 0, 0, 8]                                                             | 
       9|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00243000|[145, 0, 0, 9]                                                             | 
      10|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00072900|[161, 0, 0, 10]                                                            | 
      11|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00021870|[177, 0, 0, 11]                                                            | 
      12|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00006561|[193, 0, 0, 12]                                                            | 
      13|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00001968|[209, 0, 0, 13]                                                            | 
      14|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000590|[225, 0, 0, 14]                                                            | 
      15|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000177|[241, 0, 0, 15]                                                            | 
      16|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000053|[257, 0, 0, 16]                                                            | 
      17|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000016|[273, 0, 0, 17]                                                            | 
      18|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000005|[289, 0, 0, 18]                                                            | 
      19|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000001|[305, 0, 0, 19]                                                            | 
      20|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[321, 0, 0, 20]                                                            | 
      21|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[337, 0, 0, 21]                                                            | 
      22|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[353, 0, 0, 22]                                                            | 
      23|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[369, 0, 0, 23]                                                            | 
      24|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[385, 0, 0, 24]                                                            | 
      25|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[401, 0, 0, 25]                                                            | 
      26|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[417, 0, 0, 26]                                                            | 
      27|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[433, 0, 0, 27]                                                            | 
      28|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[449, 0, 0, 28]                                                            | 
      29|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[465, 0, 0, 29]                                                            | 
      30|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[481, 0, 0, 30]                                                            | 
      31|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[497, 0, 0, 31]                                                            | 
      32|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[513, 0, 0, 32]                                                            | 
      33|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[529, 0, 0, 33]                                                            | 
      34|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[544, 0, 0, 34]                                                            | 
      35|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 35]                                                            | 
      36|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 36]                                                            | 
      37|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 37]                                                            | 
      38|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 38]                                                            | 
      39|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 39]                                                            | 
      40|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 40]                                                            | 
      41|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 41]                                                            | 
      42|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 42]                                                            | 
      43|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 43]                                                            | 
      44|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 44]                                                            | 
      45|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 45]                                                            | 
      46|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 46]                                                            | 
      47|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 47]                                                            | 
      48|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 48]                                                            | 
      49|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 49]                                                            | 
      50|[19.749859511852264, -0.9999651312828064, 1.2540847398340702, 2.1815485656261444, 2.280234855413437]|-100000002004087734272.0000000000000000|      0.00000000|[549, 0, 0, 50]                                                            | 
