k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.0372222347557545, 0.2156624686717987, -0.3234816801548004, -0.0484535312652588, -0.0121503740549087, 0.0216213403642178, 0.0523647066950798, 0.1986532899737358, 0.1041417989507318, 0.1253633428364992, 0.1438301286101341, 0.1599193353950977, 0.1740541096031666, 0.1866755516827107, 0.1982199154794216, 0.2091004846990109, 0.2196936663985253, 0.230328716635704, 0.2412808002531528, 0.2527668371796608, 0.2649438558518886, 0.2779093992710113, 0.2917037080228329, 0.3063133338093758, 0.3216759711503983, 0.3376860788464546, 0.3542012986540795, 0.3710492017865181, 0.3880343446135521, 0.4049453467130661, 0.4215619838237762, 0.4376618784666061, 0.4530270713567734, 0.4674499446153641, 0.4049001917243004, 0.492722407579422, 0.5032549154758453, 0.5122186887264252, 0.5195274198055267, 0.5251282244920731, 0.5290028712153434, 0.5311684069037437, 0.5316770675778388, 0.5306153917312622, 0.5281028270721435, 0.5242895847558975, 0.5193540205061435, 0.5134995128214359, 0.5069508382678032, 0.4999502140417462, 0.4927530272305012, 0.4856233154237271, 0.4788291144371033, 0.472637669146061, 0.4673107296228409, 0.4630998051166535, 0.460241652727127, 0.4589539486169815, 0.4594312572479248, 0.4618413358926773, 0.4663219457864761, 0.472977991104126, 0.4818793731927872, 0.4930592322349548, 0.5065130680799484, 0.5221981590986252, 0.5400339943170548, 0.559903219640255, 0.5816532024741172, 0.6050984680652618, 0.6300236201286316, 0.6561869767308235, 0.683324694186449, 0.7111554832756519, 0.7393856840208173, 0.7677147148549557, 0.7958407164365053, 0.8234663034975529, 0.8503042468428612, 0.8760829374194146, 0.9005514657497407, 0.9234839898347854, 0.9446834045648574, 0.9639837408065796, 0.9812513500452041, 0.9963842189311981, 1.0093095403909684, 1.0199786621332168, 1.02835945725441, 1.0344255805015563, 1.0381420439481737, 1.0394468811154365, 1.0382282289862634, 1.0342963808774948, 1.0273502737283706, 1.0169377727806568, 1.0024091538786888, 0.9828632078319788, 0.957085137963295, 0.9234756603837013]|-100.8486633300781250|      3.33333333|[16, 1, 0, 1]                                                              | 
       2|[0.7062448544800282, -0.1683373260498047, -0.5629316133260727, -0.0051966859400272, 0.03177445307374, 0.0630887797474861, 0.0888175775110722, 0.2281912285089493, 0.125551848821342, 0.1381047986447811, 0.1479844820126891, 0.1561148430965841, 0.1633732217550278, 0.170552264302969, 0.1783330399543047, 0.1872678285837173, 0.1977711730450392, 0.2101178321242332, 0.224446507692337, 0.2407681716606021, 0.2589780521020293, 0.2788702880195342, 0.3001545150950551, 0.3224735779315233, 0.3454218190163374, 0.3685631996393204, 0.3914490123093128, 0.4136345113813877, 0.434694272428751, 0.4542359329760075, 0.47191216558218, 0.4874305163323879, 0.5005613508820534, 0.5111434125900269, 0.4432488329708576, 0.5243771529197693, 0.5270692453533411, 0.5272899653017521, 0.525230930056423, 0.5211429741233587, 0.5153284173831343, 0.5081322156637906, 0.4999321143329143, 0.4911279106140136, 0.4821303717792034, 0.4733497714996338, 0.4651845444738865, 0.4580102595686912, 0.4521690735220909, 0.4479600626364117, 0.4456306567788124, 0.4453693073987961, 0.4472997400164604, 0.4514768542349339, 0.4578846033662558, 0.4664357590395958, 0.4769738909602165, 0.4892775043100118, 0.503066379725933, 0.5180101118981838, 0.5337388372421265, 0.5498558533191681, 0.5659522387385368, 0.581622905433178, 0.5964842677116394, 0.6101924738287926, 0.6224625763297081, 0.6330875533819199, 0.6419566968083381, 0.6490731060504913, 0.6545689711719751, 0.6587182593345642, 0.6619456443190574, 0.6648308092355728, 0.6681068958714604, 0.6726519300043583, 0.6794719905406237, 0.6896744693815708, 0.8674649903178215, 0.7249221906065941, 0.7522804713249207, 0.7874991965293884, 0.831335822045803, 0.8841890582442283, 1.130350908637047, 1.0158508332818745, 1.0922269847989083, 1.1723263907432555, 1.2520263785123826, 1.3255372285842895, 1.3850617593526842, 1.4204116669297218, 1.4185769709944727, 1.3632447892427444, 1.2342639833688736, 1.0070511093735695, 0.6519339916110038, 0.133428116813302, -0.5905582851171494, -1.5695961341261864]|-228.7113952636718750|     11.11111111|[31, 2, 0, 2]                                                              | 
       3|[1.5711102171242237, 2.8732588481903076, -2.362947658896446, -1.2973777009546756, -1.5271038495004177, -1.7067174860835075, -1.8315671871602535, -1.7808767837285995, -1.9112809606269001, -1.8686069227755069, -1.7753826606646181, -1.636592480931431, -1.4581674438714982, -1.2467155350744723, -1.0334066193550826, -0.7530955189466476, -0.4854343122988939, -0.2133871760964394, 0.0562668764591217, 0.3171946404501796, 0.5636176895722746, 0.7904003297141753, 0.9931183536723256, 1.1681084556132555, 1.3125005047768354, 1.4242331033945084, 1.5020532985031605, 1.5455023969709873, 1.55488870754838, 1.5312475182116032, 1.4762921532988549, 1.3923538957536221, 1.282315129339695, 1.1495353841781617, 0.8570598311722278, 0.831094399690628, 0.6538033232837915, 0.4703371199965477, 0.2851864852569997, 0.102806880697608, -0.0724667209759355, -0.2365016377717257, -0.3854449351131917, -0.5157955265045167, -0.6244696743786335, -0.7088604354858399, -0.766886378377676, -0.7970349159836769, -0.798392998278141, -0.7706696551904315, -0.7142071852087974, -0.6299813348054886, -0.5195913103222847, -0.385236340612173, -0.2296829883009195, -0.0562206816952675, 0.1313949224352836, 0.3290078564733266, 0.5321383794397115, 0.7360689215362072, 0.9359384334087372, 1.1268444907665254, 1.30395132035017, 1.4626032778620721, 1.5984413266181945, 1.7075210174918176, 1.7864312586188316, 1.8324090617895128, 1.8434500792622566, 1.8184127628803253, 1.7571106562763452, 1.6603923153877258, 1.530204835832119, 1.3696368390321731, 1.1829382004216313, 0.9755114449560642, 0.7538715735822916, 0.5255687411129475, 0.4621049174666405, 0.0835943922400475, -0.1111045503616332, -0.275012366771698, -0.3981929627060891, -0.4711952915787697, -0.3011415392160415, -0.4342791525274516, -0.3126695129275321, -0.1189140629768373, 0.1449685686826707, 0.4721693038940429, 0.8499886578321458, 1.2586063650250434, 1.6697092804312708, 2.0449683839082717, 2.334355798363686, 2.4742895355820655, 2.3855983850359914, 1.9712909660488367, 1.1141220384836197, -0.3260582312941551]|-979.6269531250000000|     37.03703704|[46, 3, 0, 3]                                                              | 
       4|[4.453994719535112, 13.011912603378295, -8.363001064658164, -5.604648227840662, -7.271722742170096, -7.606071943938732, -8.232849974483251, -8.477770475745201, -8.700723976679146, -8.557646153122187, -8.186606549061835, -7.612283799443394, -6.8633030754327775, -5.9709415329992765, -4.992102031037211, -3.8876401299238204, -2.7627861685305835, -1.6250706163048745, -0.5043319141864777, 0.5719495413824915, 1.5790831875428557, 2.4955006276420315, 3.3029978950694203, 3.986891500428319, 4.536096362397075, 4.943133020997047, 5.204067744761705, 5.318395587354899, 5.288870316892862, 5.121286294609308, 4.824225445687771, 4.408765200227499, 3.888161295950413, 3.277508702278137, 2.4526733107864858, 1.853485242128372, 1.0762502894550563, 0.280494284927845, -0.5149617038108408, -1.2916467640548945, -2.031783928312361, -2.71861452229321, -3.336701925545931, -3.8722069835662842, -4.3131367333233355, -4.649560966491699, -4.873789454549551, -4.98051899343729, -4.966933476030826, -4.832769111977541, -4.5803332456946375, -4.214483793377877, -3.742561557590961, -3.174280243963003, -2.521575039997697, -1.7984090161602944, -1.0205350521206857, -0.2052243427187205, 0.6290450488775968, 1.462931650131941, 2.276603773832321, 3.0501399886608125, 1.0757638338208197, 4.399204678237439, 4.9382981896400455, 5.36528306812048, 5.666327184140682, 5.830147423148155, 5.848428259193897, 5.7162117779254915, 5.432249606624246, 4.99930599451065, 4.424402061402798, 3.7189903908967974, 2.899042588658631, 1.9850433005392552, 1.0018701837211847, -0.0214503829181194, -0.8890954247117042, -2.054165054857731, -2.989054741859436, -3.816717975139618, -4.496622165739536, -4.9891434422135355, -5.072783270478249, -5.268045612946153, -4.995658156573772, -4.42304890871048, -3.5452241307497023, -2.372390604019165, -0.933588426709175, 0.7192553785443305, 2.506816998422146, 4.3173804455995555, 6.0013284355401995, 7.365084766447544, 8.164479934871196, 8.097500701919198, 6.796390181183815, 3.8190685883164406]|-1226.8173828125000000|    123.45679012|[61, 4, 0, 4]                                                              | 
       5|[4.453994719535112, 13.011912603378295, -8.363001064658164, -5.604648227840662, -7.271722742170096, -7.606071943938732, -8.232849974483251, -8.477770475745201, -8.700723976679146, -8.557646153122187, -8.186606549061835, -7.612283799443394, -6.8633030754327775, -5.9709415329992765, -4.992102031037211, -3.8876401299238204, -2.7627861685305835, -1.6250706163048745, -0.5043319141864777, 0.5719495413824915, 1.5790831875428557, 2.4955006276420315, 3.3029978950694203, 3.986891500428319, 4.536096362397075, 4.943133020997047, 5.204067744761705, 5.318395587354899, 5.288870316892862, 5.121286294609308, 4.824225445687771, 4.408765200227499, 3.888161295950413, 3.277508702278137, 2.4526733107864858, 1.853485242128372, 1.0762502894550563, 0.280494284927845, -0.5149617038108408, -1.2916467640548945, -2.031783928312361, -2.71861452229321, -3.336701925545931, -3.8722069835662842, -4.3131367333233355, -4.649560966491699, -4.873789454549551, -4.98051899343729, -4.966933476030826, -4.832769111977541, -4.5803332456946375, -4.214483793377877, -3.742561557590961, -3.174280243963003, -2.521575039997697, -1.7984090161602944, -1.0205350521206857, -0.2052243427187205, 0.6290450488775968, 1.462931650131941, 2.276603773832321, 3.0501399886608125, 1.0757638338208197, 4.399204678237439, 4.9382981896400455, 5.36528306812048, 5.666327184140682, 5.830147423148155, 5.848428259193897, 5.7162117779254915, 5.432249606624246, 4.99930599451065, 4.424402061402798, 3.7189903908967974, 2.899042588658631, 1.9850433005392552, 1.0018701837211847, -0.0214503829181194, -0.8890954247117042, -2.054165054857731, -2.989054741859436, -3.816717975139618, -4.496622165739536, -4.9891434422135355, -5.072783270478249, -5.268045612946153, -4.995658156573772, -4.42304890871048, -3.5452241307497023, -2.372390604019165, -0.933588426709175, 0.7192553785443305, 2.506816998422146, 4.3173804455995555, 6.0013284355401995, 7.365084766447544, 8.164479934871196, 8.097500701919198, 6.796390181183815, 3.8190685883164406]|-1226.8173828125000000|     37.03703704|[166, 11, 0, 11]                                                           | 
       6|[4.453994719535112, 13.011912603378295, -8.363001064658164, -5.604648227840662, -7.271722742170096, -7.606071943938732, -8.232849974483251, -8.477770475745201, -8.700723976679146, -8.557646153122187, -8.186606549061835, -7.612283799443394, -6.8633030754327775, -5.9709415329992765, -4.992102031037211, -3.8876401299238204, -2.7627861685305835, -1.6250706163048745, -0.5043319141864777, 0.5719495413824915, 1.5790831875428557, 2.4955006276420315, 3.3029978950694203, 3.986891500428319, 4.536096362397075, 4.943133020997047, 5.204067744761705, 5.318395587354899, 5.288870316892862, 5.121286294609308, 4.824225445687771, 4.408765200227499, 3.888161295950413, 3.277508702278137, 2.4526733107864858, 1.853485242128372, 1.0762502894550563, 0.280494284927845, -0.5149617038108408, -1.2916467640548945, -2.031783928312361, -2.71861452229321, -3.336701925545931, -3.8722069835662842, -4.3131367333233355, -4.649560966491699, -4.873789454549551, -4.98051899343729, -4.966933476030826, -4.832769111977541, -4.5803332456946375, -4.214483793377877, -3.742561557590961, -3.174280243963003, -2.521575039997697, -1.7984090161602944, -1.0205350521206857, -0.2052243427187205, 0.6290450488775968, 1.462931650131941, 2.276603773832321, 3.0501399886608125, 1.0757638338208197, 4.399204678237439, 4.9382981896400455, 5.36528306812048, 5.666327184140682, 5.830147423148155, 5.848428259193897, 5.7162117779254915, 5.432249606624246, 4.99930599451065, 4.424402061402798, 3.7189903908967974, 2.899042588658631, 1.9850433005392552, 1.0018701837211847, -0.0214503829181194, -0.8890954247117042, -2.054165054857731, -2.989054741859436, -3.816717975139618, -4.496622165739536, -4.9891434422135355, -5.072783270478249, -5.268045612946153, -4.995658156573772, -4.42304890871048, -3.5452241307497023, -2.372390604019165, -0.933588426709175, 0.7192553785443305, 2.506816998422146, 4.3173804455995555, 6.0013284355401995, 7.365084766447544, 8.164479934871196, 8.097500701919198, 6.796390181183815, 3.8190685883164406]|-1226.8173828125000000|     11.11111111|[271, 18, 0, 18]                                                           | 
       7|[5.376686899214983, 12.212402064800262, -8.97167529284954, -5.4843300683796405, -7.144284778088331, -7.480209494531154, -8.116208333820104, -8.376617824733257, -8.619762540645898, -8.499937606602908, -8.153590388931335, -7.603869231995195, -6.8780173471942545, -6.006119434386491, -5.0441032279282805, -3.9520826601982115, -2.8347860611230136, -1.6994791772961617, -0.5759633979201317, 0.5081056205555796, 1.5276698414608836, 2.4606248249462803, 3.2880882849171758, 3.9945841173268857, 4.568149192258716, 5.000369625389576, 5.286349453479051, 5.424621264189482, 5.417002123743296, 5.268399602919817, 4.986580496132374, 4.581898111552, 4.066991472542286, 3.456459861397743, 2.625804925709963, 1.8511224744282662, 1.2191631392389537, 0.3989880877733231, -0.4268675438500941, -1.2395896319299937, -2.020927095003426, -2.7535259611159564, -3.421245190948248, -3.6605537062883378, -4.505257091671228, -4.897807099819183, -5.178421730846167, -5.3407892850041385, -5.381080882847309, -5.298035637722933, -5.092999232709408, -4.769923027157784, -4.335314908325672, -3.79814662322402, -3.1697186890989544, -2.4634810996335, -1.6948074105381967, 10.502033881768584, -0.0396536196023226, 0.809018211811781, 1.645219520330429, 2.4486406695842744, 0.5109639289975165, 3.8772316047549253, 4.464457535743714, 4.943936940133572, 5.300789957940578, 5.522601373791694, 5.5998616912961, 5.526382666826248, 5.299676568284631, 4.921288722455501, 4.397072558775545, 3.7373958637565377, 2.9572603227570653, 2.0763271509110925, 1.1188274980336428, 0.1133466239273548, -0.7445027074217796, -1.907778371870518, -2.8485647612810134, -3.6892252343893053, -4.388355670571327, -4.905185904204846, -5.016813648492098, -5.242111337706447, -4.999991086889058, -4.455941053926945, -3.602981169372797, -2.4493833616375924, -1.0224248135089873, 0.6274131742119788, 2.4217624816298486, 4.249170022606849, 5.959352739900351, 7.356868297830224, 8.194169827997683, 8.164002378955484, 6.891104018092156, 3.9231782779097557]|-1277.2856445312500000|     37.03703704|[286, 19, 0, 19]                                                           | 
       8|[5.376686899214983, 12.212402064800262, -8.97167529284954, -5.4843300683796405, -7.144284778088331, -7.480209494531154, -8.116208333820104, -8.376617824733257, -8.619762540645898, -8.499937606602908, -8.153590388931335, -7.603869231995195, -6.8780173471942545, -6.006119434386491, -5.0441032279282805, -3.9520826601982115, -2.8347860611230136, -1.6994791772961617, -0.5759633979201317, 0.5081056205555796, 1.5276698414608836, 2.4606248249462803, 3.2880882849171758, 3.9945841173268857, 4.568149192258716, 5.000369625389576, 5.286349453479051, 5.424621264189482, 5.417002123743296, 5.268399602919817, 4.986580496132374, 4.581898111552, 4.066991472542286, 3.456459861397743, 2.625804925709963, 1.8511224744282662, 1.2191631392389537, 0.3989880877733231, -0.4268675438500941, -1.2395896319299937, -2.020927095003426, -2.7535259611159564, -3.421245190948248, -3.6605537062883378, -4.505257091671228, -4.897807099819183, -5.178421730846167, -5.3407892850041385, -5.381080882847309, -5.298035637722933, -5.092999232709408, -4.769923027157784, -4.335314908325672, -3.79814662322402, -3.1697186890989544, -2.4634810996335, -1.6948074105381967, 10.502033881768584, -0.0396536196023226, 0.809018211811781, 1.645219520330429, 2.4486406695842744, 0.5109639289975165, 3.8772316047549253, 4.464457535743714, 4.943936940133572, 5.300789957940578, 5.522601373791694, 5.5998616912961, 5.526382666826248, 5.299676568284631, 4.921288722455501, 4.397072558775545, 3.7373958637565377, 2.9572603227570653, 2.0763271509110925, 1.1188274980336428, 0.1133466239273548, -0.7445027074217796, -1.907778371870518, -2.8485647612810134, -3.6892252343893053, -4.388355670571327, -4.905185904204846, -5.016813648492098, -5.242111337706447, -4.999991086889058, -4.455941053926945, -3.602981169372797, -2.4493833616375924, -1.0224248135089873, 0.6274131742119788, 2.4217624816298486, 4.249170022606849, 5.959352739900351, 7.356868297830224, 8.194169827997683, 8.164002378955484, 6.891104018092156, 3.9231782779097557]|-1277.2856445312500000|     11.11111111|[391, 26, 0, 26]                                                           | 
       9|[5.75562569335103, 10.986729462146759, -9.940388337969779, -5.252964089661837, -6.901670479029417, -7.244156087338924, -7.903604407161474, -8.2027413007617, -8.497789182551205, -8.440619499981404, -8.165078636594117, -7.691657418962568, -7.044984411336482, -6.252652694135904, -5.36828439719975, -4.349921342134476, -3.3004873133450747, -2.2257326987385753, -1.1542443236708642, 0.8611114768311381, 0.874257082156837, 1.7850492705754002, 2.600787245221436, 14.692518268022686, 3.8877342771738768, 4.337549882233143, 4.649585165530443, 4.821463445872069, 4.853985589891672, 4.750965721160173, 4.519028519690037, 4.167364138811827, 3.7074532452225686, 3.152765285372734, 2.377722228318453, 1.6574095246754585, 1.0776532039791347, 0.306689587533474, -0.4736603713966906, -1.245177681464702, -1.9900818943604826, -2.6913623064011336, -3.3330935795605185, -3.551834990680218, -4.381361774355173, -4.763981261253357, -5.039661685675383, -5.201746579706668, -5.245979117453098, -5.170600400553667, -4.976402034759522, -4.666739929020405, -4.247500331401825, -3.727022382467985, -3.11597811318934, -2.427207892118022, -1.6755084659159185, 10.50538259527646, -0.0507579267397523, 0.7853630952537061, 1.6112438222765921, 2.406818686872721, 0.4639250683784484, 3.8276685917377478, 4.41503399387002, 4.897196665257216, 5.25907026797533, 5.4879528287053105, 5.573976576849818, 5.510534413903952, 5.294672228433192, 4.927436411175877, 4.4141655466705565, 3.7647146990150215, 2.9935940029099584, 2.1200139841437338, 1.1678157881647349, 0.1652747268974781, -1.257926090657711, -1.857786399126053, -2.803512236624956, -3.651575826406479, -4.360253470093012, -4.888307558223605, -5.012225626595319, -5.25013996321708, -5.020114186797291, -4.486711536422372, -3.641994253396988, -2.4933008797466756, -1.0670715981721877, 0.5868639406561851, 2.390496161133051, 4.232308820411562, 5.961382463388145, 7.380888312160969, 8.24093856409192, 8.230748226419092, 6.970068773031235, 3.999857559800148]|-1291.3489990234375000|     37.03703704|[466, 31, 0, 31]                                                           | 
