k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[999.839008167386, 1000.9136425256729, 400.2571253180504, 39.78788398206234, 0.5439897000789642, 0.2553833678364754, -0.0136182171106339]|1861422.5000000000000000|      3.33333333|[16, 1, 0, 1]                                                              | 
       2|[999.839008167386, 1000.9136425256729, 400.2571253180504, 39.78788398206234, 0.5439897000789642, 0.2553833678364754, -0.0136182171106339]|1861422.5000000000000000|      1.00000000|[31, 2, 0, 2]                                                              | 
       3|[999.839008167386, 1000.9136425256729, 400.2571253180504, 39.78788398206234, 0.5439897000789642, 0.2553833678364754, -0.0136182171106339]|1861422.5000000000000000|      0.30000000|[46, 3, 0, 3]                                                              | 
       4|[1000.0606424510479, 1000.5391824841499, 399.8620956838131, 39.8909170627594, 0.5967339657247066, 0.2894661270081997, -0.0065394493564963]|1718799.7500000000000000|      1.00000000|[61, 4, 0, 4]                                                              | 
       5|[1000.0606424510479, 1000.5391824841499, 399.8620956838131, 39.8909170627594, 0.5967339657247066, 0.2894661270081997, -0.0065394493564963]|1718799.7500000000000000|      0.30000000|[76, 5, 0, 5]                                                              | 
       6|[1000.1079835370183, 1000.9244405627251, 399.73874761909246, 40.16882473230362, 0.8999580524861812, 0.4334654800593853, -0.0714005383476615]|1627562.2500000000000000|      1.00000000|[91, 6, 0, 6]                                                              | 
       7|[1000.1079835370183, 1000.9244405627251, 399.73874761909246, 40.16882473230362, 0.8999580524861812, 0.4334654800593853, -0.0714005383476615]|1627562.2500000000000000|      0.30000000|[106, 7, 0, 7]                                                             | 
       8|[1000.0116454586387, 1001.0748516470194, 400.02380811423063, 39.70368805527687, 1.0508855365216732, 0.4390227302908897, -0.1590012165531516]|1389305.8750000000000000|      1.00000000|[121, 8, 0, 8]                                                             | 
       9|[1000.0116454586387, 1001.0748516470194, 400.02380811423063, 39.70368805527687, 1.0508855365216732, 0.4390227302908897, -0.1590012165531516]|1389305.8750000000000000|      0.30000000|[136, 9, 0, 9]                                                             | 
