k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | k=2
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.30000000|[15, 2, 0, 1]                                                              | 
       2|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.09000000|[29, 4, 0, 2]                                                              | 
       3|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.02700000|[43, 6, 0, 3]                                                              | 
       4|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00810000|[57, 8, 0, 4]                                                              | 
       5|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00243000|[71, 10, 0, 5]                                                             | 
       6|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00072900|[85, 12, 0, 6]                                                             | 
       7|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00021870|[99, 14, 0, 7]                                                             | 
       8|[2.5132261726e-05, 3.32191048074e-05, 1.0000034098486594, 0.0499342322262237, 597.0760233360916, 22.90940090641475, 24027.499960317567]|115.5488128662109375|      0.00072900|[113, 16, 0, 8]                                                            | 
       9|[-0.0001450457366445, 1.74184206116e-05, 1.0000035625507309, 0.0497682194516528, 597.0755933046739, 22.90895477609688, 24027.50026150071]|113.5040206909179688|      0.00243000|[127, 18, 0, 9]                                                            | 
      10|[-0.0001450457366445, 1.74184206116e-05, 1.0000035625507309, 0.0497682194516528, 597.0755933046739, 22.90895477609688, 24027.50026150071]|113.5040206909179688|      0.00072900|[141, 20, 0, 10]                                                           | 
      11|[-0.0001450457366445, 1.74184206116e-05, 1.0000035625507309, 0.0497682194516528, 597.0755933046739, 22.90895477609688, 24027.50026150071]|113.5040206909179688|      0.00021870|[155, 22, 0, 11]                                                           | 
      12|[-0.0001304993575104, 2.15022823795e-05, 0.9999069579370854, 0.0496850548195653, 597.0757502362676, 22.909032072145283, 24027.5002888944]|113.4742431640625000|      0.00072900|[169, 24, 0, 12]                                                           | 
      13|[-0.0001304993575104, 2.15022823795e-05, 0.9999069579370854, 0.0496850548195653, 597.0757502362676, 22.909032072145283, 24027.5002888944]|113.4742431640625000|      0.00021870|[183, 26, 0, 13]                                                           | 
      14|[-0.0001304993575104, 2.15022823795e-05, 0.9999069579370854, 0.0496850548195653, 597.0757502362676, 22.909032072145283, 24027.5002888944]|113.4742431640625000|      0.00006561|[197, 28, 0, 14]                                                           | 
      15|[-0.0001307868186302, 2.03557315217e-05, 0.9999015739508224, 0.0496813462482805, 597.0757596023896, 22.909062648735063, 24027.50034579679]|113.4699325561523438|      0.00021870|[211, 30, 0, 15]                                                           | 
      16|[-0.0001307868186302, 2.03557315217e-05, 0.9999015739508224, 0.0496813462482805, 597.0757596023896, 22.909062648735063, 24027.50034579679]|113.4699325561523438|      0.00006561|[225, 32, 0, 16]                                                           | 
      17|[-0.0001307868186302, 2.03557315217e-05, 0.9999015739508224, 0.0496813462482805, 597.0757596023896, 22.909062648735063, 24027.50034579679]|113.4699325561523438|      0.00001968|[239, 34, 0, 17]                                                           | 
      18|[-0.0001234690051604, 1.95970375785e-05, 0.9998755333803757, 0.0497004914428089, 597.0757732822203, 22.909052382694473, 24027.500358381574]|113.4562911987304688|      0.00006561|[253, 36, 0, 18]                                                           | 
      19|[-0.0001191050913292, 2.08221960634e-05, 0.9998664112976741, 0.0497072506814675, 597.075820361697, 22.909016404517434, 24027.500332998075]|113.4277648925781250|      0.00021870|[267, 38, 0, 19]                                                           | 
      20|[-0.0001191050913292, 2.08221960634e-05, 0.9998664112976741, 0.0497072506814675, 597.075820361697, 22.909016404517434, 24027.500332998075]|113.4277648925781250|      0.00006561|[281, 40, 0, 20]                                                           | 
      21|[-0.0001191050913292, 2.08221960634e-05, 0.9998664112976741, 0.0497072506814675, 597.075820361697, 22.909016404517434, 24027.500332998075]|113.4277648925781250|      0.00001968|[295, 42, 0, 21]                                                           | 
      22|[-0.000117795917248, 2.11897435918e-05, 0.999863674672909, 0.0497154236154984, 597.0758340988205, 22.909005611064504, 24027.50033546351]|113.4187011718750000|      0.00006561|[309, 44, 0, 22]                                                           | 
      23|[-0.000117795917248, 2.11897435918e-05, 0.999863674672909, 0.0497154236154984, 597.0758340988205, 22.909005611064504, 24027.50033546351]|113.4187011718750000|      0.00001968|[323, 46, 0, 23]                                                           | 
      24|[-0.0001178821555854, 2.02872323882e-05, 0.999866815671524, 0.0497146876803527, 597.0758332999671, 22.90901478404162, 24027.500352534225]|113.4179153442382812|      0.00006561|[337, 48, 0, 24]                                                           | 
