k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[105.0, 96.0, 230.0]                                                            |63019.3221809944880079|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[104.96925124526024, 96.66882765293121, 229.2572186589241]                      |61613.1914062500000000|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[104.29545077681541, 95.15703821182251, 226.36384731531143]                     |59968.6250000000000000|     11.11111111|[7, 2, 0, 2]                                                               | 
       3|[107.15040692687035, 93.13851833343506, 215.8172088265419]                      |47373.3710937500000000|     37.03703704|[10, 3, 0, 3]                                                              | 
       4|[110.320611089468, 68.54444026947021, 188.30678898096085]                       |32336.4960937500000000|    123.45679012|[13, 4, 0, 4]                                                              | 
       5|[88.75672826170921, 148.3406286239624, 96.60538822412491]                       |26610.6816406250000000|    411.52263374|[16, 5, 0, 5]                                                              | 
       6|[88.75672826170921, 148.3406286239624, 96.60538822412491]                       |26610.6816406250000000|    123.45679012|[19, 6, 0, 6]                                                              | 
       7|[48.00444707274437, 32.49758052825928, 109.30259662866592]                      |25184.0917968750000000|    411.52263374|[22, 7, 0, 7]                                                              | 
       8|[48.00444707274437, 32.49758052825928, 109.30259662866592]                      |25184.0917968750000000|    123.45679012|[25, 8, 0, 8]                                                              | 
       9|[-15.161827951669693, 10.06958293914795, 5.627212107181549]                     |5328.0405273437500000|    411.52263374|[28, 9, 0, 9]                                                              | 
      10|[-15.161827951669693, 10.06958293914795, 5.627212107181549]                     |5328.0405273437500000|    123.45679012|[31, 10, 0, 10]                                                            | 
      11|[-15.161827951669693, 10.06958293914795, 5.627212107181549]                     |5328.0405273437500000|     37.03703704|[34, 11, 0, 11]                                                            | 
      12|[0.5814991891384125, -10.563233375549316, 32.050244867801666]                   |1952.4328613281250000|    123.45679012|[37, 12, 0, 12]                                                            | 
      13|[0.5814991891384125, -10.563233375549316, 32.050244867801666]                   |1952.4328613281250000|     37.03703704|[40, 13, 0, 13]                                                            | 
      14|[35.88006028532982, -2.0560131072998047, 39.35647350549698]                     |1060.7553710937500000|    123.45679012|[43, 14, 0, 14]                                                            | 
      15|[35.88006028532982, -2.0560131072998047, 39.35647350549698]                     |1060.7553710937500000|     37.03703704|[46, 15, 0, 15]                                                            | 
      16|[35.88006028532982, -2.0560131072998047, 39.35647350549698]                     |1060.7553710937500000|     11.11111111|[49, 16, 0, 16]                                                            | 
      17|[35.88006028532982, -2.0560131072998047, 39.35647350549698]                     |1060.7553710937500000|      3.33333333|[52, 17, 0, 17]                                                            | 
      18|[34.17117676138878, -3.7064805030822754, 37.01835757493973]                     |875.1030883789062500|     11.11111111|[55, 18, 0, 18]                                                            | 
      19|[26.904482692480087, -9.89632511138916, 31.331726849079132]                     |737.6773681640625000|     37.03703704|[58, 19, 0, 19]                                                            | 
      20|[26.904482692480087, -9.89632511138916, 31.331726849079132]                     |737.6773681640625000|     11.11111111|[61, 20, 0, 20]                                                            | 
      21|[20.404111713171005, -6.278608083724976, 23.078600704669952]                    |724.8457031250000000|     37.03703704|[64, 21, 0, 21]                                                            | 
      22|[20.404111713171005, -6.278608083724976, 23.078600704669952]                    |724.8457031250000000|     11.11111111|[67, 22, 0, 22]                                                            | 
      23|[16.73640665411949, 3.989656686782837, 25.215769112110138]                      |139.8007354736328125|     37.03703704|[70, 23, 0, 23]                                                            | 
      24|[16.73640665411949, 3.989656686782837, 25.215769112110138]                      |139.8007354736328125|     11.11111111|[73, 24, 0, 24]                                                            | 
      25|[16.73640665411949, 3.989656686782837, 25.215769112110138]                      |139.8007354736328125|      3.33333333|[76, 25, 0, 25]                                                            | 
      26|[16.062606185674667, 7.210093259811401, 25.75045770406723]                      | 99.9829864501953125|     11.11111111|[79, 26, 0, 26]                                                            | 
      27|[16.062606185674667, 7.210093259811401, 25.75045770406723]                      | 99.9829864501953125|      3.33333333|[82, 27, 0, 27]                                                            | 
      28|[14.659475177526474, 10.123926877975464, 24.943049788475037]                    | 68.0542449951171875|     11.11111111|[85, 28, 0, 28]                                                            | 
      29|[14.659475177526474, 10.123926877975464, 24.943049788475037]                    | 68.0542449951171875|      3.33333333|[88, 29, 0, 29]                                                            | 
      30|[14.659475177526474, 10.123926877975464, 24.943049788475037]                    | 68.0542449951171875|      1.00000000|[91, 30, 0, 30]                                                            | 
