k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.0509632714092731, 0.9235550835728645, -0.1019265428185463, 0.8725918084383011, 0.8471101671457291, 1.9205493927001953, 0.7931066751480103, 1.226595789194107]| 43.4836730957031250|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-0.0509632714092731, 0.9235550835728645, -0.1019265428185463, 0.8725918084383011, 0.8471101671457291, 1.9205493927001953, 0.7931066751480103, 1.226595789194107]| 43.4836730957031250|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[-0.0509632714092731, 0.9235550835728645, -0.1019265428185463, 0.8725918084383011, 0.8471101671457291, 1.9205493927001953, 0.7931066751480103, 1.226595789194107]| 43.4836730957031250|      0.30000000|[29, 0, 0, 7]                                                              | 
       4|[-0.3933637626469135, 1.0282618403434753, 0.1608697399497032, 0.5186202675104141, 0.8936490379273891, 1.8148801177740097, 0.8374466635286808, 1.375400349497795]| 40.2808761596679688|      1.00000000|[41, 0, 0, 10]                                                             | 
       5|[-0.3933637626469135, 1.0282618403434753, 0.1608697399497032, 0.5186202675104141, 0.8936490379273891, 1.8148801177740097, 0.8374466635286808, 1.375400349497795]| 40.2808761596679688|      0.30000000|[53, 0, 0, 13]                                                             | 
       6|[-0.3933637626469135, 1.0282618403434753, 0.1608697399497032, 0.5186202675104141, 0.8936490379273891, 1.8148801177740097, 0.8374466635286808, 1.375400349497795]| 40.2808761596679688|      0.09000000|[65, 0, 0, 16]                                                             | 
       7|[-0.3971912115812302, 1.0225206669420004, 0.1532148420810699, 0.5346826873719692, 0.9784531705081463, 1.8184873312711716, 0.8221368677914143, 1.3581768292933702]| 40.2381057739257812|      0.30000000|[69, 0, 0, 17]                                                             | 
       8|[-0.3971912115812302, 1.0225206669420004, 0.1532148420810699, 0.5346826873719692, 0.9784531705081463, 1.8184873312711716, 0.8221368677914143, 1.3581768292933702]| 40.2381057739257812|      0.09000000|[81, 0, 0, 20]                                                             | 
       9|[-0.4593642838299274, 1.1225793492048979, 0.0450649335980415, 0.5475008701905608, 0.9838590221479535, 1.8490046374499798, 0.8308079550042748, 1.4331858027726412]| 38.3959274291992188|      0.30000000|[89, 0, 0, 22]                                                             | 
      10|[-0.4767695795744658, 1.1034421045333147, 0.0195486061275005, 0.5178842647001147, 1.2665394442155957, 1.8043510653078556, 0.7797753000631928, 1.3757740687578917]| 37.3317489624023438|      1.00000000|[93, 0, 0, 23]                                                             | 
