k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[-0.0095317773520947, -0.014297666028142, 0.9908499121665955, -0.0238294452428818, -0.0078007243573666, 0.0432413332164288, -0.0381271094083786, -0.0428929962217808, -0.0476588904857635, -0.0524247772991657, -0.0571906641125679, -0.0619565546512604]| 13.8948564529418945|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[-0.0095317773520947, -0.014297666028142, 0.9908499121665955, -0.0238294452428818, -0.0078007243573666, 0.0432413332164288, -0.0381271094083786, -0.0428929962217808, -0.0476588904857635, -0.0524247772991657, -0.0571906641125679, -0.0619565546512604]| 13.8948564529418945|      1.00000000|[16, 5, 0, 5]                                                              | 
       3|[-0.0376466829329729, -0.0564700271934271, 1.1526138186454773, -0.0941167101264, -0.0921454466879368, -0.0551608391106129, -0.1505867317318916, -0.1694100685417652, -0.1882334202528, 0.8761571161448956, -0.131017193198204, -0.2447034418582916]|  5.8548202514648438|      3.33333333|[22, 7, 0, 7]                                                              | 
       4|[-0.0376466829329729, -0.0564700271934271, 1.1526138186454773, -0.0941167101264, -0.0921454466879368, -0.0551608391106129, -0.1505867317318916, -0.1694100685417652, -0.1882334202528, 0.8761571161448956, -0.131017193198204, -0.2447034418582916]|  5.8548202514648438|      1.00000000|[34, 11, 0, 11]                                                            | 
       5|[-0.0376466829329729, -0.0564700271934271, 1.1526138186454773, -0.0941167101264, -0.0921454466879368, -0.0551608391106129, -0.1505867317318916, -0.1694100685417652, -0.1882334202528, 0.8761571161448956, -0.131017193198204, -0.2447034418582916]|  5.8548202514648438|      0.30000000|[46, 15, 0, 15]                                                            | 
       6|[-0.0405062162317336, -0.0607593273743987, 1.4498687982559204, -0.1012655440717936, -0.10072404704988, -0.0651692058891058, -0.1620248649269342, -0.1590703083202243, -0.2025310881435871, 0.8586635626852512, -0.1481743939220905, -0.2632904089987278]|  5.5129032135009766|      1.00000000|[49, 16, 0, 16]                                                            | 
       7|[-0.0405062162317336, -0.0607593273743987, 1.4498687982559204, -0.1012655440717936, -0.10072404704988, -0.0651692058891058, -0.1620248649269342, -0.1590703083202243, -0.2025310881435871, 0.8586635626852512, -0.1481743939220905, -0.2632904089987278]|  5.5129032135009766|      0.30000000|[61, 20, 0, 20]                                                            | 
       8|[-0.044100834056735, -0.0661512538790703, 1.4426795626059175, -0.3048642221838236, -0.1115079000592232, -0.0777503671124578, -0.1764033362269402, -0.1752460887655616, -0.2205041777342558, 0.8388931639492512, 0.0673507712781429, -0.2866554260253906]|  5.1858468055725098|      1.00000000|[70, 23, 0, 23]                                                            | 
       9|[-0.044100834056735, -0.0661512538790703, 1.4426795626059175, -0.3048642221838236, -0.1115079000592232, -0.0777503671124578, -0.1764033362269402, -0.1752460887655616, -0.2205041777342558, 0.8388931639492512, 0.0673507712781429, -0.2866554260253906]|  5.1858468055725098|      0.30000000|[82, 27, 0, 27]                                                            | 
      10|[-0.0462361969985068, 0.2323077693581581, 1.438408836722374, -0.3119765878655016, -0.1179139888845384, -0.0852241371758282, -0.1849447879940271, -0.1848552227020264, -0.2311809919774532, 0.8271486675366759, 0.0545385936275125, -0.273595436476171]|  2.6033322811126709|      1.00000000|[88, 29, 0, 29]                                                            | 
      11|[-0.0686072283424437, 0.2597389649599791, 1.3936667740345001, -0.3679041699506342, -0.1850270903669298, -0.1635227506048977, -0.2744289133697748, 0.7679247856140137, -0.3430361561477184, 0.7025991594418883, -0.0796876093372703, -0.4190071513876319]|  2.2772459983825684|      3.33333333|[100, 33, 0, 33]                                                           | 
      12|[-0.0686072283424437, 0.2597389649599791, 1.3936667740345001, -0.3679041699506342, -0.1850270903669298, -0.1635227506048977, -0.2744289133697748, 0.7679247856140137, -0.3430361561477184, 0.7025991594418883, -0.0796876093372703, -0.4190071513876319]|  2.2772459983825684|      1.00000000|[112, 37, 0, 37]                                                           | 
      13|[-0.0686072283424437, 0.2597389649599791, 1.3936667740345001, -0.3679041699506342, -0.1850270903669298, -0.1635227506048977, -0.2744289133697748, 0.7679247856140137, -0.3430361561477184, 0.7025991594418883, -0.0796876093372703, -0.4190071513876319]|  2.2772459983825684|      0.30000000|[124, 41, 0, 41]                                                           | 
      14|[-0.0686072283424437, 0.2597389649599791, 1.3936667740345001, -0.3679041699506342, -0.1850270903669298, -0.1635227506048977, -0.2744289133697748, 0.7679247856140137, -0.3430361561477184, 0.7025991594418883, -0.0796876093372703, -0.4190071513876319]|  2.2772459983825684|      0.09000000|[136, 45, 0, 45]                                                           | 
      15|[-0.0692478371784091, 0.3492766749113798, 1.3923855563625693, -0.370479324599728, -0.1869489169912413, -0.1645028541097417, -0.2769913487136364, 0.7650420453865081, -0.3462392003275454, 0.699075810611248, -0.0835312625858933, -0.4231711090542376]|  1.9194306135177612|      0.30000000|[142, 47, 0, 47]                                                           | 
      16|[-0.0692478371784091, 0.3492766749113798, 1.3923855563625693, -0.370479324599728, -0.1869489169912413, -0.1645028541097417, -0.2769913487136364, 0.7650420453865081, -0.3462392003275454, 0.699075810611248, -0.0835312625858933, -0.4231711090542376]|  1.9194306135177612|      0.09000000|[154, 51, 0, 51]                                                           | 
      17|[-0.0760416421107948, 0.3454811621923, 1.3873248733580112, -0.3699662191793323, -0.194539942429401, -0.1733590500662103, -0.2871127147227526, 0.7536555083934218, -0.3588909083046019, 0.7826481834053993, -0.0987133134622127, -0.439618329051882]|  1.8071178197860718|      0.30000000|[163, 54, 0, 54]                                                           | 
      18|[-0.0760416421107948, 0.3454811621923, 1.3873248733580112, -0.3699662191793323, -0.194539942429401, -0.1733590500662103, -0.2871127147227526, 0.7536555083934218, -0.3588909083046019, 0.7826481834053993, -0.0987133134622127, -0.439618329051882]|  1.8071178197860718|      0.09000000|[175, 58, 0, 58]                                                           | 
      19|[-0.081375565379858, 0.3408328837249428, 1.382901786826551, -0.3777133505791426, -0.2038364993641153, -0.1842050334671512, -0.29950812458992, 0.7397106720600277, -0.3743851711042225, 0.7656044941395521, -0.1173064273316413, -0.3587361224927008]|  1.6009297370910645|      0.30000000|[181, 60, 0, 60]                                                           | 
      20|[-0.081375565379858, 0.3408328837249428, 1.382901786826551, -0.3777133505791426, -0.2038364993641153, -0.1842050334671512, -0.29950812458992, 0.7397106720600277, -0.3743851711042225, 0.7656044941395521, -0.1173064273316413, -0.3587361224927008]|  1.6009297370910645|      0.09000000|[193, 64, 0, 64]                                                           | 
      21|[-0.0841825727839023, 0.3366223725024611, 1.3727814853191376, -0.3847308694384992, -0.2039379000052577, -0.1940295599633828, -0.3107361542060971, 0.7270791383925825, -0.3884202088229358, 0.7501659523695707, -0.0350121941883117, -0.3769816723652184]|  1.5879820585250854|      0.30000000|[196, 65, 0, 65]                                                           | 
      22|[-0.0339366358239204, 0.3647702487651259, 1.3847540272399783, -0.4122005454264581, -0.2091010527074104, -0.2325312547618523, -0.3671046243980527, 0.7155480210203677, -0.3716976935975254, 0.8569363858550787, -0.0758025471586734, -0.3880401267670095]|  1.3143876791000366|      1.00000000|[208, 69, 0, 69]                                                           | 
      23|[-0.0339366358239204, 0.3647702487651259, 1.3847540272399783, -0.4122005454264581, -0.2091010527074104, -0.2325312547618523, -0.3671046243980527, 0.7155480210203677, -0.3716976935975254, 0.8569363858550787, -0.0758025471586734, -0.3880401267670095]|  1.3143876791000366|      0.30000000|[220, 73, 0, 73]                                                           | 
      24|[-0.0339366358239204, 0.3647702487651259, 1.3847540272399783, -0.4122005454264581, -0.2091010527074104, -0.2325312547618523, -0.3671046243980527, 0.7155480210203677, -0.3716976935975254, 0.8569363858550787, -0.0758025471586734, -0.3880401267670095]|  1.3143876791000366|      0.09000000|[232, 77, 0, 77]                                                           | 
      25|[-0.0345772446598858, 0.4543079587165266, 1.3834728095680475, -0.4138020675163716, -0.2119019108213251, -0.2347733856877312, -0.3696670597419143, 0.7126652807928622, -0.3749007377773523, 0.8534130370244384, -0.0796462004072964, -0.3844087144825608]|  1.2851320505142212|      0.30000000|[238, 79, 0, 79]                                                           | 
      26|[-0.0058189758565277, 0.4308062812779099, 1.3795292475260794, -0.3520011517684907, -0.2470194364286726, -0.1851579466601834, -0.3279356760904193, 0.690099545288831, -0.3336767125874758, 0.814450110308826, -0.1361915660090744, -0.3142291626427323]|  1.0503489971160889|      1.00000000|[244, 81, 0, 81]                                                           | 
      27|[-0.0058189758565277, 0.4308062812779099, 1.3795292475260794, -0.3520011517684907, -0.2470194364286726, -0.1851579466601834, -0.3279356760904193, 0.690099545288831, -0.3336767125874758, 0.814450110308826, -0.1361915660090744, -0.3142291626427323]|  1.0503489971160889|      0.30000000|[256, 85, 0, 85]                                                           | 
      28|[-0.0058189758565277, 0.4308062812779099, 1.3795292475260794, -0.3520011517684907, -0.2470194364286726, -0.1851579466601834, -0.3279356760904193, 0.690099545288831, -0.3336767125874758, 0.814450110308826, -0.1361915660090744, -0.3142291626427323]|  1.0503489971160889|      0.09000000|[268, 89, 0, 89]                                                           | 
      29|[-0.007588395033963, 0.4281521528027952, 1.3759904091712087, -0.3564246997702867, -0.252327693378902, -0.1759739940753207, -0.2412763638421893, 0.682137159164995, -0.3393581695854664, 0.8047183053568006, -0.1468080799095333, -0.325730386422947]|  1.0477408170700073|      0.30000000|[271, 90, 0, 90]                                                           | 
      30|[-0.007588395033963, 0.4281521528027952, 1.3759904091712087, -0.3564246997702867, -0.252327693378902, -0.1759739940753207, -0.2412763638421893, 0.682137159164995, -0.3393581695854664, 0.8047183053568006, -0.1468080799095333, -0.325730386422947]|  1.0477408170700073|      0.09000000|[283, 94, 0, 94]                                                           | 
      31|[-0.0640587630914524, 0.4485645010136068, 1.2933790197130293, -0.3843481813091785, -0.2296178524702555, -0.2095292335143313, -0.149217332713306, 0.6028395942412317, -0.3724418878555298, 0.7624314995482564, -0.1482046762248501, -0.282132699387148]|  0.9803997874259949|      0.30000000|[289, 96, 0, 96]                                                           | 
      32|[-0.0716136592673138, 0.4691963153891265, 1.2782692273613065, -0.4032354217488319, -0.2522825391351944, -0.235971370129846, -0.1794369174167514, 0.5688425614498556, -0.0900330245494843, 0.7208795705810189, -0.193534049554728, -0.328113465802744]|  0.9639476537704468|      1.00000000|[298, 99, 0, 99]                                                           | 
      33|[-0.0716136592673138, 0.4691963153891265, 1.2782692273613065, -0.4032354217488319, -0.2522825391351944, -0.235971370129846, -0.1794369174167514, 0.5688425614498556, -0.0900330245494843, 0.7208795705810189, -0.193534049554728, -0.328113465802744]|  0.9639476537704468|      0.30000000|[310, 103, 0, 103]                                                         | 
      34|[-0.0716136592673138, 0.4691963153891265, 1.2782692273613065, -0.4032354217488319, -0.2522825391351944, -0.235971370129846, -0.1794369174167514, 0.5688425614498556, -0.0900330245494843, 0.7208795705810189, -0.193534049554728, -0.328113465802744]|  0.9639476537704468|      0.09000000|[322, 107, 0, 107]                                                         | 
      35|[-0.0722542681032792, 0.5587340253405273, 1.2769880096893758, -0.4056537901051342, -0.252922683590441, -0.2382135010557249, -0.181999352760613, 0.56595982122235, -0.0932360687293112, 0.7173562217503786, -0.197377702803351, -0.3322774234693497]|  0.7592417001724243|      0.30000000|[325, 108, 0, 108]                                                         | 
      36|[-0.0722542681032792, 0.5587340253405273, 1.2769880096893758, -0.4056537901051342, -0.252922683590441, -0.2382135010557249, -0.181999352760613, 0.56595982122235, -0.0932360687293112, 0.7173562217503786, -0.197377702803351, -0.3322774234693497]|  0.7592417001724243|      0.09000000|[337, 112, 0, 112]                                                         | 
      37|[-0.0745207370491698, 0.5553343221545219, 1.2724550717975944, -0.4113199622370303, -0.2597220899624517, -0.2341597323538736, -0.1910652285441756, 0.5557607111986727, -0.0085134082473814, 0.7031476190313697, -0.2109765155473724, -0.3470094713848084]|  0.7235527634620667|      0.30000000|[340, 113, 0, 113]                                                         | 
      38|[-0.0745207370491698, 0.5553343221545219, 1.2724550717975944, -0.4113199622370303, -0.2597220899624517, -0.2341597323538736, -0.1910652285441756, 0.5557607111986727, -0.0085134082473814, 0.7031476190313697, -0.2109765155473724, -0.3470094713848084]|  0.7235527634620667|      0.09000000|[352, 117, 0, 117]                                                         | 
      39|[-0.0745207370491698, 0.5553343221545219, 1.2724550717975944, -0.4113199622370303, -0.2597220899624517, -0.2341597323538736, -0.1910652285441756, 0.5557607111986727, -0.0085134082473814, 0.7031476190313697, -0.2109765155473724, -0.3470094713848084]|  0.7235527634620667|      0.02700000|[364, 121, 0, 121]                                                         | 
