k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | k=8
       1|[-1.1348363608121872, -0.8891477808356285, -0.5977851748466492, -0.9438767917454243, -1.183821514248848, -0.6733344495296478, -1.0735955759882927, -0.8768935948610306, -0.7685450613498688, -1.1161857768893242, -1.2967090606689453, -0.6871743500232697, -1.090185970067978, -0.8996504917740822, -0.9118767008185387, -0.9776928629726171, -0.9439128153026104, -1.1872631162405014, -1.1251464635133743, -1.296054720878601, -1.287316471338272, -0.6754425168037415, -0.647383838891983, -1.2253209948539734, -0.8465904891490936, -0.8146208375692368, -0.6441675424575806, -0.8664829581975937, -0.3579465746879578, -0.6396183371543884, -0.7709857672452927, -0.8600884675979614, -1.1862979084253311, -0.9008563309907913, -0.9374259784817696, -0.3712806701660156, -0.8708692491054535, -1.4759668707847595, -1.2124722301959991, -1.3468133509159088, -0.4928601980209351, -0.991372337564826, -0.8693503886461258, -1.3796181082725525, -0.3206449747085571, -0.6798812747001648, -1.2320936918258667, -0.9331025928258896, -1.2238996922969818, -0.6840806603431702]|83647.2812500000000000|      3.33333333|[57, 8, 0, 1]                                                              | 
       2|[-0.4006906598806381, -0.3560704812407494, -0.5005645379424095, -0.6678396053612232, -0.6516578942537308, -0.9418297111988068, -0.2680586501955986, -1.0025914907455444, 0.1109417378902435, -0.1587775275111198, -0.9915773272514343, -0.7426010258495808, -0.4473694860935211, -0.8594156056642532, -0.7040084972977638, -0.6770697738975286, -1.3042957298457623, -0.7160947769880295, -1.3340157568454742, -0.8532144129276276, -0.6366243064403534, -0.2863593399524689, 0.0700208842754364, -1.581401526927948, -0.5814158618450165, -0.3269874900579453, -1.2365788221359253, -1.285753294825554, -0.0752779245376587, -0.8521089106798172, -0.7798622502014041, -1.1825474500656128, -1.6203755289316177, -0.2330154329538345, -0.5672734752297401, -0.239687904715538, -0.1993358433246613, -1.0710575878620148, -0.7711741030216217, -0.9760938286781311, -0.0201262831687927, -0.40868323110044, -1.5146932154893875, -1.876247078180313, -0.7432151734828949, -1.315481424331665, -1.0446088314056396, -1.003562480211258, -1.1245094314217567, -0.0665857791900635]|60368.8750000000000000|     11.11111111|[113, 16, 0, 2]                                                            | 
       3|[-0.4006906598806381, -0.3560704812407494, -0.5005645379424095, -0.6678396053612232, -0.6516578942537308, -0.9418297111988068, -0.2680586501955986, -1.0025914907455444, 0.1109417378902435, -0.1587775275111198, -0.9915773272514343, -0.7426010258495808, -0.4473694860935211, -0.8594156056642532, -0.7040084972977638, -0.6770697738975286, -1.3042957298457623, -0.7160947769880295, -1.3340157568454742, -0.8532144129276276, -0.6366243064403534, -0.2863593399524689, 0.0700208842754364, -1.581401526927948, -0.5814158618450165, -0.3269874900579453, -1.2365788221359253, -1.285753294825554, -0.0752779245376587, -0.8521089106798172, -0.7798622502014041, -1.1825474500656128, -1.6203755289316177, -0.2330154329538345, -0.5672734752297401, -0.239687904715538, -0.1993358433246613, -1.0710575878620148, -0.7711741030216217, -0.9760938286781311, -0.0201262831687927, -0.40868323110044, -1.5146932154893875, -1.876247078180313, -0.7432151734828949, -1.315481424331665, -1.0446088314056396, -1.003562480211258, -1.1245094314217567, -0.0665857791900635]|60368.8750000000000000|      3.33333333|[225, 32, 0, 4]                                                            | 
       4|[-0.3518142178654671, -0.3400939553976059, -0.966150127351284, -0.2132525928318501, -0.7370027750730515, -1.0343818590044975, 0.0406605675816536, -0.7949351072311401, -0.2552731037139893, -0.0232132151722908, -1.1921452283859253, -0.7152925878763199, -0.2189763188362122, -0.6040247231721878, -0.350159652531147, -0.8967266138643026, -1.3317213226109743, -1.1428536921739578, -1.263635165989399, -0.351861447095871, -0.6703963838517666, -0.3413042053580284, -0.0615589916706085, -1.7005967050790787, -0.4445121735334396, -0.162638857960701, -1.357484370470047, -1.0580787062644958, -0.1540797054767609, -0.3436150699853897, -0.9336438877508044, -1.090012438595295, -1.2840621024370193, 0.0517566651105881, -0.3337272629141808, -0.0684625506401062, 0.1110439896583557, -1.0659581082873046, -0.7954030875116587, -0.7493795901536942, 0.0210018455982208, -0.2631768491119146, -1.4309998825192451, -1.5639343857765198, -0.3532791435718536, -1.3601811453700066, -0.9015331417322159, -1.2673257291316986, -1.2610169425606728, 0.0453257635235786]|51577.9687500000000000|     11.11111111|[281, 40, 0, 5]                                                            | 
       5|[-0.3518142178654671, -0.3400939553976059, -0.966150127351284, -0.2132525928318501, -0.7370027750730515, -1.0343818590044975, 0.0406605675816536, -0.7949351072311401, -0.2552731037139893, -0.0232132151722908, -1.1921452283859253, -0.7152925878763199, -0.2189763188362122, -0.6040247231721878, -0.350159652531147, -0.8967266138643026, -1.3317213226109743, -1.1428536921739578, -1.263635165989399, -0.351861447095871, -0.6703963838517666, -0.3413042053580284, -0.0615589916706085, -1.7005967050790787, -0.4445121735334396, -0.162638857960701, -1.357484370470047, -1.0580787062644958, -0.1540797054767609, -0.3436150699853897, -0.9336438877508044, -1.090012438595295, -1.2840621024370193, 0.0517566651105881, -0.3337272629141808, -0.0684625506401062, 0.1110439896583557, -1.0659581082873046, -0.7954030875116587, -0.7493795901536942, 0.0210018455982208, -0.2631768491119146, -1.4309998825192451, -1.5639343857765198, -0.3532791435718536, -1.3601811453700066, -0.9015331417322159, -1.2673257291316986, -1.2610169425606728, 0.0453257635235786]|51577.9687500000000000|      3.33333333|[393, 56, 0, 7]                                                            | 
       6|[-0.1467337980866432, -0.2180594429373741, -0.7725378051400185, -0.4612237103283405, -0.8268730640411377, -0.6977212652564049, 0.113518200814724, -0.4658965766429901, -0.713144987821579, 0.3651611432433128, -1.1453606076538563, -0.8007560819387436, -0.316519632935524, -0.066690519452095, -0.4563255310058594, -0.2223658617585897, -1.199459569528699, -1.0498683601617813, -1.3135118745267391, -0.5270074158906937, -0.4628479592502117, -0.0840319022536278, -0.3111979365348816, -1.5522285401821136, -0.3344905078411102, -0.0058486610651016, -1.2342615649104118, -1.4184041917324066, -0.1819655522704124, -0.2504313290119171, -0.8648116467520595, -1.0639683082699776, -1.2144803404808044, -0.3454876691102982, -0.5750535055994987, -0.0957238208502531, 0.0638257637619972, -1.0927180941216648, -0.3453860525041819, -0.9091110974550247, 0.2120639532804489, -0.6042628195136786, -1.322627604007721, -1.4424368515610695, -0.3042638190090656, -1.2065755650401115, -1.1111572533845901, -1.0561492890119553, -1.0336282774806023, 0.1155586317181587]|41201.3789062500000000|     11.11111111|[449, 64, 0, 8]                                                            | 
       7|[-0.1467337980866432, -0.2180594429373741, -0.7725378051400185, -0.4612237103283405, -0.8268730640411377, -0.6977212652564049, 0.113518200814724, -0.4658965766429901, -0.713144987821579, 0.3651611432433128, -1.1453606076538563, -0.8007560819387436, -0.316519632935524, -0.066690519452095, -0.4563255310058594, -0.2223658617585897, -1.199459569528699, -1.0498683601617813, -1.3135118745267391, -0.5270074158906937, -0.4628479592502117, -0.0840319022536278, -0.3111979365348816, -1.5522285401821136, -0.3344905078411102, -0.0058486610651016, -1.2342615649104118, -1.4184041917324066, -0.1819655522704124, -0.2504313290119171, -0.8648116467520595, -1.0639683082699776, -1.2144803404808044, -0.3454876691102982, -0.5750535055994987, -0.0957238208502531, 0.0638257637619972, -1.0927180941216648, -0.3453860525041819, -0.9091110974550247, 0.2120639532804489, -0.6042628195136786, -1.322627604007721, -1.4424368515610695, -0.3042638190090656, -1.2065755650401115, -1.1111572533845901, -1.0561492890119553, -1.0336282774806023, 0.1155586317181587]|41201.3789062500000000|      3.33333333|[561, 80, 0, 10]                                                           | 
       8|[-0.9805255904793739, 0.9299317374825478, -1.005141668021679, -0.3540202118456364, 0.3143265247344971, -1.1324383839964867, -0.725104309618473, -0.3856640085577965, -0.7071422268636525, 0.5957806780934334, -0.4872699566185474, 0.2496005445718765, -0.9163016825914383, -0.4325061589479446, 0.171894907951355, -0.0825752522796392, -1.4337261337786913, -1.1974294930696487, -2.084989871829748, -0.7459830045700073, 0.3151599057018757, -0.6103278622031212, 0.0318441689014435, -1.274708092212677, 0.1475845873355865, -0.8163031488656998, -0.3298764154314995, -0.9990272521972656, -0.3090396001935005, -0.360223613679409, -0.9527149153873324, -0.9069583043456078, -1.4137417078018188, -0.2751716673374176, -0.3729299530386925, 0.2449650634080172, 0.2471755221486092, -1.0494231241755188, -0.4694767240434885, -1.0968390703201294, 0.0774118006229401, -0.4682277198880911, -1.2043454945087433, -1.2401967868208885, 0.0236356370151043, -1.2678414322435856, -0.9683942794799805, -0.8235886543989182, -1.2027876898646355, 0.1262522647157311]|40126.1328125000000000|     11.11111111|[617, 88, 0, 11]                                                           | 
       9|[-0.9805255904793739, 0.9299317374825478, -1.005141668021679, -0.3540202118456364, 0.3143265247344971, -1.1324383839964867, -0.725104309618473, -0.3856640085577965, -0.7071422268636525, 0.5957806780934334, -0.4872699566185474, 0.2496005445718765, -0.9163016825914383, -0.4325061589479446, 0.171894907951355, -0.0825752522796392, -1.4337261337786913, -1.1974294930696487, -2.084989871829748, -0.7459830045700073, 0.3151599057018757, -0.6103278622031212, 0.0318441689014435, -1.274708092212677, 0.1475845873355865, -0.8163031488656998, -0.3298764154314995, -0.9990272521972656, -0.3090396001935005, -0.360223613679409, -0.9527149153873324, -0.9069583043456078, -1.4137417078018188, -0.2751716673374176, -0.3729299530386925, 0.2449650634080172, 0.2471755221486092, -1.0494231241755188, -0.4694767240434885, -1.0968390703201294, 0.0774118006229401, -0.4682277198880911, -1.2043454945087433, -1.2401967868208885, 0.0236356370151043, -1.2678414322435856, -0.9683942794799805, -0.8235886543989182, -1.2027876898646355, 0.1262522647157311]|40126.1328125000000000|      3.33333333|[729, 104, 0, 13]                                                          | 
