k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=2
       1|[0.9994366960600019, 0.9991550440900028, 0.9988733921200037, 0.9985917401500046, 0.9983100881800056, 0.9980284362100065, 0.9977467842400074, 0.9897314049303532, 0.9971834803000093, 0.9969018280971795, 0.9966201763600111, 0.996338524390012, 0.996056872420013, 0.9957752204500139, 0.9954935684800148, 0.9952119160443544, 0.9949302645400167, 0.9946486125700176, 0.9943669606000185, 0.9940853086300194, 0.9938036561943591, 0.9935220046900213, 0.9932403527200222, 0.9929587002843618, 0.992677048780024, 0.992395396810025, 0.9921137448400259, 0.9918320924043655, 0.9915504409000278, 0.99126878939569, 0.9909871369600296, 0.9907054845243692, 0.9904238320887089, 0.9901421815156937, 0.9980531104374677, 0.9895788766443729, 0.9892972251400352, 0.9890155727043748, 0.988733921200037, 0.9884522696956992, 0.9881706172600389, 0.9878889648243785, 0.9876073123887181, 0.9873256608843803, 0.9870440093800426, 0.9867623569443822, 0.9864807054400444, 0.986199053004384, 0.9859174005687237, 0.9856357499957085, 0.9853540975600481, 0.9850724451243877, 0.98479079362005, 0.9845091411843896, 0.9842274896800518, 0.9839458372443914, 0.9836641848087311, 0.9833825342357159, 0.9831008818000555, 0.9828192293643951, 0.9825375787913799, 0.9822559263557196, 0.9819742739200592, 0.9816926214843988, 0.9814109690487385, 0.9811293166130781, 0.9808476641774178, 0.9805660154670477, 0.9802843630313873, 0.980002710595727, 0.9797210581600666, 0.9794394057244062, 0.9791577532887459, 0.9788761008530855, 0.9785944502800703, 0.9783127978444099, 0.9780311454087496, 0.9777494929730892, 0.977467842400074, 0.9771861899644136, 0.9769045393913984, 0.9766228869557381, 0.9763412345200777, 0.9760595820844173, 0.975777929648757, 0.9754962772130966, 0.9752146247774363, 0.974932974204421, 0.9746513217687607, 0.9743696711957455, 0.9740880187600851, 0.9738063663244247, 0.9735247138887644, 0.9732430633157492, 0.9729614108800888, 1.9864566326141357, 0.9723981060087681, 0.9721164535731077, 0.9718348011374474, 0.9715531505644321]|328164.8750000000000000|      3.33333333|[15, 2, 0, 1]                                                              | 
       2|[2.399532397277653, 0.6145635540597141, 0.130333224311471, 1.7634630394168198, 0.7221612920984626, -0.8529944033361971, 1.23632325604558, -0.5516805909574032, 1.059296385385096, 1.5090851963032037, 1.3497247081249952, 1.817623593378812, 1.7749337730929255, 1.7083459473215044, 0.5687392726540565, 1.1655076760798693, 1.2510545821860433, 1.2357076476328075, 0.9190568123012781, 1.6242130962200463, 0.7692542583681643, 0.2482765479944646, 0.6999154351651669, 0.0149683114141226, 0.1069678226485848, 1.7217383938841522, 1.4544985946267843, 0.3292705565690994, 0.0908133937045932, 0.5012704487890005, 0.349758043885231, 0.4938029292970896, -0.2433513067662716, 0.6614648550748825, 1.0999536581803113, 1.4520809687674046, 1.0900243138894439, 0.0351055199280381, 1.1354176886379719, 2.2086957236751914, 0.9440813520923257, 1.6031689969822764, 0.1311991335824132, 1.272377423942089, 1.1529288021847606, 1.6179717304185033, 1.3606867715716362, -0.2197860162705183, 0.6002644710242748, 1.786202184855938, 0.1733706314116716, 1.051620464771986, 0.3464169418439269, 0.5385617027059197, 0.5269879512488842, 1.1360242273658514, 1.0936676561832428, 1.7275896780192852, 1.1039662193506956, 1.1768745630979538, 0.1787453405559063, 2.4982330705970526, 1.433798372745514, 0.6906243357807398, 1.346068400889635, 0.3908152859658003, 0.5725368931889534, 0.9691248647868633, 1.7813526690006256, 1.0811008755117655, 1.1645581014454365, 1.281090883538127, 1.5817753747105598, 1.7342424262315035, 1.8369018118828535, 0.7477743104100227, 0.9076298121362925, 0.3630577586591244, 0.9793576830998063, 1.4418732393532991, 1.367763577029109, 1.5169312432408333, 1.3256229925900698, 2.1608599685132504, 1.692903047427535, 0.1563216298818588, 1.4351043347269297, 0.5550977941602468, 1.629662737250328, 1.3715226016938686, 1.2259988244622946, 1.4038168638944626, 1.388408625498414, 0.4334515389055014, 1.4404825121164322, 0.9583503007888794, 1.429043773561716, 2.177051169797778, 0.2428496703505516, 2.0278715528547764]|322542.1875000000000000|     11.11111111|[29, 4, 0, 2]                                                              | 
       3|[1.4470316367223859, -0.0973069374449551, 0.1733118761330843, 1.3739624810405076, 1.1858916571363807, -1.5696016759611666, 1.8706093020737171, -1.3328400515019894, 1.2472906420007348, 1.3906587467063218, 0.8483300786465406, 2.246374406386167, 1.841148349456489, 2.3780140853486955, -0.2919578775763512, 1.4992992896586657, 0.4669954748824239, 0.5023475955240428, 0.1564218793064356, 0.7532514897175133, 1.1291675777174532, 1.2290156646631658, 0.578158725053072, -0.0543932933360338, 0.9154893318191171, 1.94723568437621, 1.2073928620666265, -0.0125886648893356, 0.2911634994670749, 0.7230026628822088, 0.5570255368947983, -0.6730417963117361, -0.3261660672724247, 0.7494062930345535, 0.462167687015608, 1.8677703775465488, 1.1471303952857852, 0.0301921814680099, 1.041823085397482, 2.7590772649273276, 1.3184179523959756, 0.3930305568501353, 0.0734443040564656, 1.3560603111982346, 0.5404429761692882, 2.1508414270356297, 1.8750119730830193, 0.999884994700551, 0.3154106251895428, 1.7312565185129642, 0.2512074578553438, 0.2706464938819408, 0.4842865532264113, 1.1683121332898736, 0.1851898543536663, 1.5094297733157873, 0.692086935043335, 1.3862827233970165, 1.8253332804888487, 2.0550335496664047, 0.1771146601531655, 1.8061854150146246, 1.5353544279932976, 0.8614687565714121, 0.9752061553299427, -0.1453305203467607, 0.4120520576834679, 1.0881607495248318, 2.9380095303058624, 1.5409782472997904, 1.0740312673151493, 2.060436813160777, 1.148483283817768, 2.1548623610287905, 1.3915153127163649, 1.598847158253193, 0.3412091378122568, -0.53299954906106, 1.0118055390194058, 1.057035582140088, 0.9036311190575361, 0.9587501361966133, 1.0294010806828737, 2.6741588972508907, 2.158262914046645, 1.6226627677679062, 1.7066093925386667, 0.0530686732381582, 1.5458160564303398, 1.001770582050085, 1.193348916247487, 1.3440876379609108, 0.7107786778360605, 0.1670170184224844, 1.801309034228325, 0.3536194562911987, 2.5199632681906223, 2.3327528964728117, 0.2103924155235291, 2.518021795898676]|319256.4687500000000000|     37.03703704|[43, 6, 0, 3]                                                              | 
       4|[-0.1057044072076678, -3.2522122566588223, -1.6535231601446867, 3.7395084691233933, 1.4737516036257148, -3.759874960873276, 0.4086959548294544, 0.9903258420526981, 1.7447648653760552, 2.716950784670189, -0.8837019819766283, 2.6825240929611027, 2.153846594505012, 4.422961947973818, 2.35414931923151, -0.7664384823292494, 0.0973058911040425, -1.5393959213979542, -0.0921111758798361, 1.087812837678939, 3.075745126698166, 0.4561979933641851, 0.2920289821922779, 1.3242000322788954, 2.198192493058741, 3.7342029619030654, 0.9293062891811132, -2.1715666502714157, -1.9489495204761624, 0.720314069185406, -1.008427157998085, 0.0853266958147287, 2.217391576617956, -0.8554070442914963, -0.2326701215934008, -1.6239765249192715, 5.677112485282123, -1.938877061009407, 1.0350651224143803, 6.727492763660848, 1.898001835681498, 0.6121919183060527, -0.7810302404686809, -0.8228907138109207, 2.6204564897343516, 4.971749019809067, 3.3247415348887444, -1.4978195112198591, -1.1978719122707844, -0.0183665417134762, -0.0074235033243895, 0.3869801871478558, 0.3435851996764541, 4.6048443922773, 0.6243239752948284, -0.538664260879159, -0.9463905096054077, 1.8316772989928722, 2.5633687805384398, 2.23172564804554, 1.048825258621946, 0.9569422509521246, -0.7364136651158333, 1.0099473539739847, 3.48159172013402, -1.2511243540793657, 0.4267227882519364, -1.0591168440878391, 1.3792954981327057, 4.995124155655503, 1.2381249852478504, 2.470690367743373, 0.5212851241230965, 2.218922073021531, 1.1786147635430098, 6.160286195576191, -0.9527684804052114, -3.757172618061304, 3.2822043942287564, 1.314544128254056, 0.6595936547964811, 2.5877956226468086, 0.3922738004475832, 2.479802917689085, 2.7736592944711447, 1.4100951850414276, 5.592661762610078, -1.0073735360056162, 0.8921038433909416, 4.417881336063147, -1.3651947658509016, -1.3350042924284935, 2.62202307023108, 0.4762485083192587, 4.344391033053398, 0.9958369135856628, 5.118289712816477, 0.3938359748572111, 0.0972149223089218, 5.16891286149621]|282694.1562500000000000|    123.45679012|[85, 12, 0, 6]                                                             | 
       5|[-0.1057044072076678, -3.2522122566588223, -1.6535231601446867, 3.7395084691233933, 1.4737516036257148, -3.759874960873276, 0.4086959548294544, 0.9903258420526981, 1.7447648653760552, 2.716950784670189, -0.8837019819766283, 2.6825240929611027, 2.153846594505012, 4.422961947973818, 2.35414931923151, -0.7664384823292494, 0.0973058911040425, -1.5393959213979542, -0.0921111758798361, 1.087812837678939, 3.075745126698166, 0.4561979933641851, 0.2920289821922779, 1.3242000322788954, 2.198192493058741, 3.7342029619030654, 0.9293062891811132, -2.1715666502714157, -1.9489495204761624, 0.720314069185406, -1.008427157998085, 0.0853266958147287, 2.217391576617956, -0.8554070442914963, -0.2326701215934008, -1.6239765249192715, 5.677112485282123, -1.938877061009407, 1.0350651224143803, 6.727492763660848, 1.898001835681498, 0.6121919183060527, -0.7810302404686809, -0.8228907138109207, 2.6204564897343516, 4.971749019809067, 3.3247415348887444, -1.4978195112198591, -1.1978719122707844, -0.0183665417134762, -0.0074235033243895, 0.3869801871478558, 0.3435851996764541, 4.6048443922773, 0.6243239752948284, -0.538664260879159, -0.9463905096054077, 1.8316772989928722, 2.5633687805384398, 2.23172564804554, 1.048825258621946, 0.9569422509521246, -0.7364136651158333, 1.0099473539739847, 3.48159172013402, -1.2511243540793657, 0.4267227882519364, -1.0591168440878391, 1.3792954981327057, 4.995124155655503, 1.2381249852478504, 2.470690367743373, 0.5212851241230965, 2.218922073021531, 1.1786147635430098, 6.160286195576191, -0.9527684804052114, -3.757172618061304, 3.2822043942287564, 1.314544128254056, 0.6595936547964811, 2.5877956226468086, 0.3922738004475832, 2.479802917689085, 2.7736592944711447, 1.4100951850414276, 5.592661762610078, -1.0073735360056162, 0.8921038433909416, 4.417881336063147, -1.3651947658509016, -1.3350042924284935, 2.62202307023108, 0.4762485083192587, 4.344391033053398, 0.9958369135856628, 5.118289712816477, 0.3938359748572111, 0.0972149223089218, 5.16891286149621]|282694.1562500000000000|     37.03703704|[183, 26, 0, 13]                                                           | 
       6|[-0.2311726165935397, -3.4404145781882107, -1.9044595789164305, 3.425837953109294, 1.097346960566938, -4.199013671372086, -0.0931768827140331, 0.4257189370691776, 1.117423833347857, 2.026875685201958, -1.636511268094182, 1.8669807990081608, 1.2755691735073924, 3.4819503999315202, 1.350403644144535, -1.8329182844609022, -1.0319079188629985, -2.731343858409673, -1.3467932399362326, -0.2296033534221351, 1.6955949277617037, -0.9866864518262446, -1.2135895900428295, -0.2441525477916002, 0.5671059051528573, 2.0403821277432144, -0.827248552814126, -3.9908556193113327, -3.830972616560757, -1.224443034734577, -3.015918508172035, -1.98489854298532, 0.0844319723546505, -3.0511007755994797, -2.491097741527483, -3.9451385103166103, 3.2932166112586856, -4.385507300496101, 0.4924153168685734, 4.1553947469219565, -0.7368305465206504, -2.0853743525221944, -3.5413306383416057, -3.6459252387285233, -0.2653124006465077, 2.0232462408021092, 0.3135043904185295, -4.571790544316173, -4.334577072411776, -3.217805828899145, -3.269596679136157, -2.9379271157085896, -3.044056468643248, 1.1544685969129205, -2.88878570869565, -4.114508310332894, -4.584968447685242, -1.8696347661316395, -1.2006774116307497, -1.5950544327497482, -2.84068894921802, -2.99530584551394, -4.751396365463734, -3.067768996581435, -0.6588587574660778, -5.454309435561299, -3.839196420274675, -5.38776970282197, -3.012091964483261, 0.541003042832017, -3.2787302546203136, -2.108898999169469, -4.121038846671581, -2.486135547980666, -3.5891769845038652, 1.3297603204846382, -5.8460289593786, -8.713166747242212, -1.7365238619968295, -3.7669177781790495, -4.484602378681302, -2.6191345378756523, -4.877390963956714, -2.8525959737598896, -2.6214732471853495, -4.0477719604969025, 0.0720609668642282, -6.5907084587961435, -4.7539652064442635, -1.7944351769983768, -7.13673254661262, -7.169275723397732, -3.274982487782836, -5.483490699902177, -1.6780832558870316, -5.089371025562286, -1.0296523533761501, -5.816839741542935, -6.176195397973061, -1.16723158583045]|222075.8906250000000000|    123.45679012|[197, 28, 0, 14]                                                           | 
       7|[-0.2311726165935397, -3.4404145781882107, -1.9044595789164305, 3.425837953109294, 1.097346960566938, -4.199013671372086, -0.0931768827140331, 0.4257189370691776, 1.117423833347857, 2.026875685201958, -1.636511268094182, 1.8669807990081608, 1.2755691735073924, 3.4819503999315202, 1.350403644144535, -1.8329182844609022, -1.0319079188629985, -2.731343858409673, -1.3467932399362326, -0.2296033534221351, 1.6955949277617037, -0.9866864518262446, -1.2135895900428295, -0.2441525477916002, 0.5671059051528573, 2.0403821277432144, -0.827248552814126, -3.9908556193113327, -3.830972616560757, -1.224443034734577, -3.015918508172035, -1.98489854298532, 0.0844319723546505, -3.0511007755994797, -2.491097741527483, -3.9451385103166103, 3.2932166112586856, -4.385507300496101, 0.4924153168685734, 4.1553947469219565, -0.7368305465206504, -2.0853743525221944, -3.5413306383416057, -3.6459252387285233, -0.2653124006465077, 2.0232462408021092, 0.3135043904185295, -4.571790544316173, -4.334577072411776, -3.217805828899145, -3.269596679136157, -2.9379271157085896, -3.044056468643248, 1.1544685969129205, -2.88878570869565, -4.114508310332894, -4.584968447685242, -1.8696347661316395, -1.2006774116307497, -1.5950544327497482, -2.84068894921802, -2.99530584551394, -4.751396365463734, -3.067768996581435, -0.6588587574660778, -5.454309435561299, -3.839196420274675, -5.38776970282197, -3.012091964483261, 0.541003042832017, -3.2787302546203136, -2.108898999169469, -4.121038846671581, -2.486135547980666, -3.5891769845038652, 1.3297603204846382, -5.8460289593786, -8.713166747242212, -1.7365238619968295, -3.7669177781790495, -4.484602378681302, -2.6191345378756523, -4.877390963956714, -2.8525959737598896, -2.6214732471853495, -4.0477719604969025, 0.0720609668642282, -6.5907084587961435, -4.7539652064442635, -1.7944351769983768, -7.13673254661262, -7.169275723397732, -3.274982487782836, -5.483490699902177, -1.6780832558870316, -5.089371025562286, -1.0296523533761501, -5.816839741542935, -6.176195397973061, -1.16723158583045]|222075.8906250000000000|     37.03703704|[295, 42, 0, 21]                                                           | 
       8|[1.1090804981067777, -3.2447819714434445, -3.2704393696039915, 3.184968147892505, -1.5670776972547174, -6.2585484595038, -3.0205533914268017, 1.07438400760293, 1.2423218796029687, 2.936038623796776, -1.328600050881505, -0.217637054156512, 0.9340795008465648, 4.773618695791811, 2.9538494125008583, 0.013367535546422, -2.1240495471283793, -1.5738234450109303, -1.2159067299216986, -2.0709535512141883, 3.5544573278166354, 0.3580432101152837, -4.16903106495738, 4.282715318724513, 1.9012056747451425, 3.360838274937123, -0.9802233371883631, -4.767381474375725, -3.6288126753643155, -0.8213788731954992, -4.715039506554604, -4.656331276521087, 1.7822776697576046, -2.5919095128774643, -3.7112174562644213, -6.642314251512289, 4.448778654448688, -3.994634196162224, 0.7591188033111393, 3.8364615878090262, -0.0652752658352256, -2.5726689072325826, -2.2369082598015666, -3.7162597253918648, 1.8354776231572032, 2.2646038802340627, 3.0939769074320793, -4.025435833260417, -5.074195791035891, -2.444995667785406, -3.4813396017998457, -4.674600709229708, -6.651406341232359, 2.113044143654406, -7.10931907966733, -2.746354142203927, -1.9331802129745483, -3.5197125859558582, -2.7988056112080812, 0.3506069928407669, -0.9516966396477073, -8.106180975213647, -6.870233960449696, -3.624820714816451, -1.7447869591414928, -7.701720209792256, -1.3030409580096602, -5.264714647084475, -4.245039790868759, 3.964849764481187, -4.046240966767073, -3.27882588095963, -5.943839721381664, 0.0395640674978495, -2.5101068932563066, -0.1260698959231377, -3.711304819211364, -9.014321152120829, 0.3880741642788053, -3.1227217447012663, -6.328934239223599, -1.3521358892321587, -5.906042797490954, -6.172964263707399, -2.9147987607866526, -3.5900580883026123, -0.7304931040853262, -6.0587435606867075, -7.52396971732378, -2.1764900721609592, -10.710478750988841, -8.415584288537502, -6.145482098683715, -5.29476442374289, 2.0249547213315964, -3.3854203820228577, 1.3524088896811008, -6.29575284011662, -9.595813289284706, -0.2805371545255184]|192967.8593750000000000|    123.45679012|[337, 48, 0, 24]                                                           | 
       9|[1.1090804981067777, -3.2447819714434445, -3.2704393696039915, 3.184968147892505, -1.5670776972547174, -6.2585484595038, -3.0205533914268017, 1.07438400760293, 1.2423218796029687, 2.936038623796776, -1.328600050881505, -0.217637054156512, 0.9340795008465648, 4.773618695791811, 2.9538494125008583, 0.013367535546422, -2.1240495471283793, -1.5738234450109303, -1.2159067299216986, -2.0709535512141883, 3.5544573278166354, 0.3580432101152837, -4.16903106495738, 4.282715318724513, 1.9012056747451425, 3.360838274937123, -0.9802233371883631, -4.767381474375725, -3.6288126753643155, -0.8213788731954992, -4.715039506554604, -4.656331276521087, 1.7822776697576046, -2.5919095128774643, -3.7112174562644213, -6.642314251512289, 4.448778654448688, -3.994634196162224, 0.7591188033111393, 3.8364615878090262, -0.0652752658352256, -2.5726689072325826, -2.2369082598015666, -3.7162597253918648, 1.8354776231572032, 2.2646038802340627, 3.0939769074320793, -4.025435833260417, -5.074195791035891, -2.444995667785406, -3.4813396017998457, -4.674600709229708, -6.651406341232359, 2.113044143654406, -7.10931907966733, -2.746354142203927, -1.9331802129745483, -3.5197125859558582, -2.7988056112080812, 0.3506069928407669, -0.9516966396477073, -8.106180975213647, -6.870233960449696, -3.624820714816451, -1.7447869591414928, -7.701720209792256, -1.3030409580096602, -5.264714647084475, -4.245039790868759, 3.964849764481187, -4.046240966767073, -3.27882588095963, -5.943839721381664, 0.0395640674978495, -2.5101068932563066, -0.1260698959231377, -3.711304819211364, -9.014321152120829, 0.3880741642788053, -3.1227217447012663, -6.328934239223599, -1.3521358892321587, -5.906042797490954, -6.172964263707399, -2.9147987607866526, -3.5900580883026123, -0.7304931040853262, -6.0587435606867075, -7.52396971732378, -2.1764900721609592, -10.710478750988841, -8.415584288537502, -6.145482098683715, -5.29476442374289, 2.0249547213315964, -3.3854203820228577, 1.3524088896811008, -6.29575284011662, -9.595813289284706, -0.2805371545255184]|192967.8593750000000000|     37.03703704|[435, 62, 0, 31]                                                           | 
