k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.3, 0.4]                                                                      |4171.3061619604923180|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.2999429732561111, -0.1]                                                      |297.3747253417968750|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[0.2999429732561111, -0.1]                                                      |297.3747253417968750|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[0.2999429732561111, -0.1]                                                      |297.3747253417968750|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[0.2814559444785118, 0.1994298338890076]                                        |143.2804260253906250|      1.00000000|[33, 0, 0, 8]                                                              | 
       5|[0.2814559444785118, 0.1994298338890076]                                        |143.2804260253906250|      0.30000000|[41, 0, 0, 10]                                                             | 
       6|[0.2814559444785118, 0.1994298338890076]                                        |143.2804260253906250|      0.09000000|[49, 0, 0, 12]                                                             | 
       7|[0.2814559444785118, 0.1994298338890076]                                        |143.2804260253906250|      0.02700000|[57, 0, 0, 14]                                                             | 
       8|[0.2616443589329719, 0.2496642969548702]                                        |125.0579223632812500|      0.09000000|[65, 0, 0, 16]                                                             | 
       9|[0.2616443589329719, 0.2496642969548702]                                        |125.0579223632812500|      0.02700000|[73, 0, 0, 18]                                                             | 
      10|[0.2616443589329719, 0.2496642969548702]                                        |125.0579223632812500|      0.00810000|[81, 0, 0, 20]                                                             | 
