k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-500.0, -700.0]                                                                |  6.5525197919342713|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-500.44221740961075, -698.049501657486]                                        |  6.5497245788574219|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-497.3836582303047, -696.724237203598]                                         |  6.5478377342224121|     11.11111111|[9, 0, 0, 2]                                                               | 
       3|[-505.80010014772415, -689.4702527523041]                                       |  6.5373730659484863|     37.03703704|[13, 0, 0, 3]                                                              | 
       4|[-568.0454233288765, -649.3144528865814]                                        |  6.4776363372802734|    123.45679012|[17, 0, 0, 4]                                                              | 
       5|[-459.30039769411087, -590.8670461177826]                                       |  6.3832941055297852|    411.52263374|[21, 0, 0, 5]                                                              | 
       6|[-186.69914036989212, -282.5823781490326]                                       |  5.6475028991699219|   1371.74211248|[25, 0, 0, 6]                                                              | 
       7|[-186.69914036989212, -282.5823781490326]                                       |  5.6475028991699219|    411.52263374|[29, 0, 0, 7]                                                              | 
       8|[104.4108754992485, 8.288501977920532]                                          |  5.3059668540954590|   1371.74211248|[33, 0, 0, 8]                                                              | 
       9|[104.4108754992485, 8.288501977920532]                                          |  5.3059668540954590|    411.52263374|[37, 0, 0, 9]                                                              | 
      10|[104.4108754992485, 8.288501977920532]                                          |  5.3059668540954590|    123.45679012|[41, 0, 0, 10]                                                             | 
      11|[-15.143812000751495, 39.08229851722717]                                        |  4.2558512687683105|    411.52263374|[45, 0, 0, 11]                                                             | 
      12|[-15.143812000751495, 39.08229851722717]                                        |  4.2558512687683105|    123.45679012|[49, 0, 0, 12]                                                             | 
      13|[-15.143812000751495, 39.08229851722717]                                        |  4.2558512687683105|     37.03703704|[53, 0, 0, 13]                                                             | 
      14|[21.886076152324677, 38.35471844673157]                                         |  3.6726810932159424|    123.45679012|[57, 0, 0, 14]                                                             | 
      15|[21.886076152324677, 38.35471844673157]                                         |  3.6726810932159424|     37.03703704|[61, 0, 0, 15]                                                             | 
      16|[21.886076152324677, 38.35471844673157]                                         |  3.6726810932159424|     11.11111111|[65, 0, 0, 16]                                                             | 
      17|[8.24037379026413, 20.815566301345825]                                          |  3.0841839313507080|     37.03703704|[69, 0, 0, 17]                                                             | 
      18|[-13.326928913593292, -9.294125318527222]                                       |  2.9143168926239014|    123.45679012|[73, 0, 0, 18]                                                             | 
      19|[-13.326928913593292, -9.294125318527222]                                       |  2.9143168926239014|     37.03703704|[77, 0, 0, 19]                                                             | 
      20|[14.766563594341278, 14.84086537361145]                                         |  2.7674245834350586|    123.45679012|[81, 0, 0, 20]                                                             | 
