k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.30000000|[33, 0, 0, 2]                                                              | 
       2|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.09000000|[65, 0, 0, 4]                                                              | 
       3|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.02700000|[97, 0, 0, 6]                                                              | 
       4|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00810000|[129, 0, 0, 8]                                                             | 
       5|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00243000|[161, 0, 0, 10]                                                            | 
       6|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00072900|[193, 0, 0, 12]                                                            | 
       7|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00021870|[225, 0, 0, 14]                                                            | 
       8|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00006561|[257, 0, 0, 16]                                                            | 
       9|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00001968|[289, 0, 0, 18]                                                            | 
      10|[-2.1688997549e-06, -5.9656326812e-06, 0.0099965175531997, 0.0003728511808523, 99999.99999792654, 0.0979747071570882, 0.000165599530727, 100000.00000202682]|3354.5434570312500000|      0.00006561|[321, 0, 0, 20]                                                            | 
      11|[-2.1688997549e-06, -5.9656326812e-06, 0.0099965175531997, 0.0003728511808523, 99999.99999792654, 0.0979747071570882, 0.000165599530727, 100000.00000202682]|3354.5434570312500000|      0.00001968|[353, 0, 0, 22]                                                            | 
      12|[-2.1688997549e-06, -5.9656326812e-06, 0.0099965175531997, 0.0003728511808523, 99999.99999792654, 0.0979747071570882, 0.000165599530727, 100000.00000202682]|3354.5434570312500000|      0.00000590|[385, 0, 0, 24]                                                            | 
      13|[-2.1688997549e-06, -5.9656326812e-06, 0.0099965175531997, 0.0003728511808523, 99999.99999792654, 0.0979747071570882, 0.000165599530727, 100000.00000202682]|3354.5434570312500000|      0.00000177|[417, 0, 0, 26]                                                            | 
      14|[-2.1688997549e-06, -5.9656326812e-06, 0.0099965175531997, 0.0003728511808523, 99999.99999792654, 0.0979747071570882, 0.000165599530727, 100000.00000202682]|3354.5434570312500000|      0.00000053|[449, 0, 0, 28]                                                            | 
      15|[-2.1383180062e-06, -5.9302212847e-06, 0.0099967237782954, 0.0003727933269315, 99999.99999831474, 0.0979744309079917, 0.0001656850342637, 100000.00000202026]|3354.5180664062500000|      0.00000177|[481, 0, 0, 30]                                                            | 
      16|[-2.1383180062e-06, -5.9302212847e-06, 0.0099967237782954, 0.0003727933269315, 99999.99999831474, 0.0979744309079917, 0.0001656850342637, 100000.00000202026]|3354.5180664062500000|      0.00000053|[513, 0, 0, 32]                                                            | 
      17|[-1.3034624651e-06, -5.7721539051e-06, 0.0099967849320299, 0.0003727678335641, 99999.99999861419, 0.0979738729621528, 0.000165711192303, 100000.00000197896]|3354.4589843750000000|      0.00000177|[545, 0, 0, 34]                                                            | 
      18|[2.126808916e-07, -6.4983871866e-06, 0.0099963676552923, 0.0003727685052441, 99999.99999883279, 0.0979740044138948, 0.0001654848178638, 100000.00000183209]|3354.4243164062500000|      0.00000590|[577, 0, 0, 36]                                                            | 
      19|[2.126808916e-07, -6.4983871866e-06, 0.0099963676552923, 0.0003727685052441, 99999.99999883279, 0.0979740044138948, 0.0001654848178638, 100000.00000183209]|3354.4243164062500000|      0.00000177|[609, 0, 0, 38]                                                            | 
      20|[1.7288242482e-06, -7.2246204681e-06, 0.0099959503785547, 0.000372769176924, 99999.9999987139, 0.0979741358656367, 0.0001658045794606, 100000.00000189703]|3354.2514648437500000|      0.00000590|[641, 0, 0, 40]                                                            | 
      21|[1.7288242482e-06, -7.2246204681e-06, 0.0099959503785547, 0.000372769176924, 99999.9999987139, 0.0979741358656367, 0.0001658045794606, 100000.00000189703]|3354.2514648437500000|      0.00000177|[673, 0, 0, 42]                                                            | 
      22|[3.2449676048e-06, -7.9508537496e-06, 0.0099956790335105, 0.0003727698486039, 99999.99999896911, 0.0979742673173786, 0.0001655782050214, 100000.00000157344]|3354.1574707031250000|      0.00000590|[705, 0, 0, 44]                                                            | 
      23|[3.7443747267e-06, -8.0842854189e-06, 0.0099951363508117, 0.0003728798199497, 99999.99999731075, 0.0979719833237977, 0.000165819365727, 100000.00000191723]|3354.1516113281250000|      0.00001968|[737, 0, 0, 46]                                                            | 
      24|[3.7443747267e-06, -8.0842854189e-06, 0.0099951363508117, 0.0003728798199497, 99999.99999731075, 0.0979719833237977, 0.000165819365727, 100000.00000191723]|3354.1516113281250000|      0.00000590|[769, 0, 0, 48]                                                            | 
      25|[3.7443747267e-06, -8.0842854189e-06, 0.0099951363508117, 0.0003728798199497, 99999.99999731075, 0.0979719833237977, 0.000165819365727, 100000.00000191723]|3354.1516113281250000|      0.00000177|[801, 0, 0, 50]                                                            | 
      26|[4.1900593608e-06, -8.7648338152e-06, 0.0099942768196561, 0.0003723633587222, 99999.99999758501, 0.0979728471586822, 0.0001656561476657, 100000.0000011281]|3354.1464843750000000|      0.00000590|[833, 0, 0, 52]                                                            | 
      27|[9.243870398e-06, -1.11856113065e-05, 0.0099928858972353, 0.0003723655976552, 99999.99999644788, 0.0979732853311459, 0.0001656469573185, 100000.00000134458]|3353.7846679687500000|      0.00001968|[865, 0, 0, 54]                                                            | 
      28|[9.243870398e-06, -1.11856113065e-05, 0.0099928858972353, 0.0003723655976552, 99999.99999644788, 0.0979732853311459, 0.0001656469573185, 100000.00000134458]|3353.7846679687500000|      0.00000590|[897, 0, 0, 56]                                                            | 
