k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | k=2
       1|[0.7893540859222412, -0.1022960469126701, -0.1948988437652588, -0.2563239932060242, 0.4538434743881226, -0.2103204876184464, -0.1087707132101059, -0.0029016248881817, 0.0268317293375731]|261510.8750000000000000|      3.33333333|[15, 2, 0, 1]                                                              | 
       2|[0.7893540859222412, -0.1022960469126701, -0.1948988437652588, -0.2563239932060242, 0.4538434743881226, -0.2103204876184464, -0.1087707132101059, -0.0029016248881817, 0.0268317293375731]|261510.8750000000000000|      1.00000000|[29, 4, 0, 2]                                                              | 
       3|[1.07571941614151, -0.2724176868796349, -0.3616300523281097, -0.2651931755244732, 0.7163597643375397, 0.2764248102903366, -0.3108842819929123, -0.6787631623446941, 0.2670422326773405]|30008.1503906250000000|      3.33333333|[43, 6, 0, 3]                                                              | 
       4|[1.07571941614151, -0.2724176868796349, -0.3616300523281097, -0.2651931755244732, 0.7163597643375397, 0.2764248102903366, -0.3108842819929123, -0.6787631623446941, 0.2670422326773405]|30008.1503906250000000|      1.00000000|[57, 8, 0, 4]                                                              | 
       5|[1.07571941614151, -0.2724176868796349, -0.3616300523281097, -0.2651931755244732, 0.7163597643375397, 0.2764248102903366, -0.3108842819929123, -0.6787631623446941, 0.2670422326773405]|30008.1503906250000000|      0.30000000|[71, 10, 0, 5]                                                             | 
       6|[1.060392338782549, -0.2803914519026875, -0.4411665350198746, -0.2192340530455112, 0.6860401146113873, 0.1757346019148827, -0.2874888144433498, -0.6508926153182983, 0.3042079899460077]|7172.9008789062500000|      1.00000000|[85, 12, 0, 6]                                                             | 
       7|[1.060392338782549, -0.2803914519026875, -0.4411665350198746, -0.2192340530455112, 0.6860401146113873, 0.1757346019148827, -0.2874888144433498, -0.6508926153182983, 0.3042079899460077]|7172.9008789062500000|      0.30000000|[99, 14, 0, 7]                                                             | 
       8|[1.0506434384733438, -0.0143965156748891, -0.5223443806171417, -0.2884314395487309, 0.6441656984388828, 0.1705414215102792, -0.2599630746990442, -0.6169433705508709, 0.2403104323893785]|4033.5859375000000000|      1.00000000|[113, 16, 0, 8]                                                            | 
       9|[1.0506434384733438, -0.0143965156748891, -0.5223443806171417, -0.2884314395487309, 0.6441656984388828, 0.1705414215102792, -0.2599630746990442, -0.6169433705508709, 0.2403104323893785]|4033.5859375000000000|      0.30000000|[127, 18, 0, 9]                                                            | 
      10|[1.0506434384733438, -0.0143965156748891, -0.5223443806171417, -0.2884314395487309, 0.6441656984388828, 0.1705414215102792, -0.2599630746990442, -0.6169433705508709, 0.2403104323893785]|4033.5859375000000000|      0.09000000|[141, 20, 0, 10]                                                           | 
      11|[1.0499423304572701, -0.0014747735112906, -0.539885276928544, -0.3115005996078253, 0.7261098511517048, 0.1516125770285726, -0.2636539461091161, -0.6172045168059412, 0.2427252880297601]|1809.1173095703125000|      0.30000000|[155, 22, 0, 11]                                                           | 
      12|[1.0499423304572701, -0.0014747735112906, -0.539885276928544, -0.3115005996078253, 0.7261098511517048, 0.1516125770285726, -0.2636539461091161, -0.6172045168059412, 0.2427252880297601]|1809.1173095703125000|      0.09000000|[169, 24, 0, 12]                                                           | 
      13|[1.0427471580915153, -0.0194963552057743, -0.5660965759307146, -0.232508597895503, 0.7036299500614405, 0.1512312270060647, -0.2586106746457517, -0.6053808188589755, 0.2539483453147113]|1300.6611328125000000|      0.30000000|[183, 26, 0, 13]                                                           | 
      14|[1.0427471580915153, -0.0194963552057743, -0.5660965759307146, -0.232508597895503, 0.7036299500614405, 0.1512312270060647, -0.2586106746457517, -0.6053808188589755, 0.2539483453147113]|1300.6611328125000000|      0.09000000|[197, 28, 0, 14]                                                           | 
      15|[1.1277890163473785, -0.0376601330935955, -0.582744313403964, -0.2447828510776162, 0.6965024266391993, 0.1489950651593972, -0.2572712877299637, -0.5981771644728724, 0.2547656276728958]|846.5018920898437500|      0.30000000|[211, 30, 0, 15]                                                           | 
      16|[1.1277890163473785, -0.0376601330935955, -0.582744313403964, -0.2447828510776162, 0.6965024266391993, 0.1489950651593972, -0.2572712877299637, -0.5981771644728724, 0.2547656276728958]|846.5018920898437500|      0.09000000|[225, 32, 0, 16]                                                           | 
      17|[1.1092494907788932, 0.0421383492648602, -0.6070976667106152, -0.2655420666560531, 0.6839401014149189, 0.1552072172344197, -0.2629304707515985, -0.5879923902975861, 0.249082277296111]|833.1079101562500000|      0.30000000|[239, 34, 0, 17]                                                           | 
      18|[1.1092494907788932, 0.0421383492648602, -0.6070976667106152, -0.2655420666560531, 0.6839401014149189, 0.1552072172344197, -0.2629304707515985, -0.5879923902975861, 0.249082277296111]|833.1079101562500000|      0.09000000|[253, 36, 0, 18]                                                           | 
      19|[1.1092494907788932, 0.0421383492648602, -0.6070976667106152, -0.2655420666560531, 0.6839401014149189, 0.1552072172344197, -0.2629304707515985, -0.5879923902975861, 0.249082277296111]|833.1079101562500000|      0.02700000|[267, 38, 0, 19]                                                           | 
      20|[1.1347620482556522, 0.0363292284309864, -0.6120919878594577, -0.2692641913890839, 0.6818018443882465, 0.1545363687037025, -0.2625286546826828, -0.5874245491868351, 0.2493274619919248]|754.2720336914062500|      0.09000000|[281, 40, 0, 20]                                                           | 
      21|[1.1347620482556522, 0.0363292284309864, -0.6120919878594577, -0.2692641913890839, 0.6818018443882465, 0.1545363687037025, -0.2625286546826828, -0.5874245491868351, 0.2493274619919248]|754.2720336914062500|      0.02700000|[295, 42, 0, 21]                                                           | 
      22|[1.1602746057324111, 0.031023258343339, -0.6170863090083003, -0.2729464671574533, 0.6849900581873953, 0.1538655201729853, -0.2621268386137672, -0.5866387372661848, 0.2495726466877386]|730.1425170898437500|      0.09000000|[309, 44, 0, 22]                                                           | 
