k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.9137030839920044, 9.801228940486908, 0.6455474197864532]                     |  0.4754286408424377|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[0.9137030839920044, 9.801228940486908, 0.6455474197864532]                     |  0.4754286408424377|      1.00000000|[13, 0, 0, 3]                                                              | 
       3|[1.8274061679840088, 10.144167721271515, 0.8635831624269485]                    |  0.1464817076921463|      3.33333333|[17, 0, 0, 4]                                                              | 
       4|[1.8274061679840088, 10.144167721271515, 0.8635831624269485]                    |  0.1464817076921463|      1.00000000|[25, 0, 0, 6]                                                              | 
       5|[1.4634327292442322, 9.810610502958298, 0.7844445034861565]                     |  0.0214707870036364|      3.33333333|[33, 0, 0, 8]                                                              | 
       6|[1.4634327292442322, 9.810610502958298, 0.7844445034861565]                     |  0.0214707870036364|      1.00000000|[41, 0, 0, 10]                                                             | 
       7|[1.4634327292442322, 9.810610502958298, 0.7844445034861565]                     |  0.0214707870036364|      0.30000000|[49, 0, 0, 12]                                                             | 
       8|[1.2291507720947266, 9.863577093929052, 0.9641846343874931]                     |  0.0211818963289261|      1.00000000|[53, 0, 0, 13]                                                             | 
       9|[1.2291507720947266, 9.863577093929052, 0.9641846343874931]                     |  0.0211818963289261|      0.30000000|[61, 0, 0, 15]                                                             | 
      10|[1.2291507720947266, 9.863577093929052, 0.9641846343874931]                     |  0.0211818963289261|      0.09000000|[69, 0, 0, 17]                                                             | 
      11|[1.1919982396066189, 9.846005881205201, 0.9458559155464172]                     |  0.0084281293675303|      0.30000000|[73, 0, 0, 18]                                                             | 
      12|[1.1919982396066189, 9.846005881205201, 0.9458559155464172]                     |  0.0084281293675303|      0.09000000|[81, 0, 0, 20]                                                             | 
      13|[1.1261296533048153, 9.906800391152501, 0.9377715289592743]                     |  0.0021361417602748|      0.30000000|[85, 0, 0, 21]                                                             | 
      14|[1.1261296533048153, 9.906800391152501, 0.9377715289592743]                     |  0.0021361417602748|      0.09000000|[93, 0, 0, 23]                                                             | 
      15|[1.058666329830885, 9.945761566981673, 0.9828351102769375]                      |  0.0008872672915459|      0.30000000|[97, 0, 0, 24]                                                             | 
      16|[1.058666329830885, 9.945761566981673, 0.9828351102769375]                      |  0.0008872672915459|      0.09000000|[105, 0, 0, 26]                                                            | 
      17|[1.0479868035763502, 10.03475926630199, 0.9747507236897945]                     |  0.0004489303682931|      0.30000000|[109, 0, 0, 27]                                                            | 
      18|[1.0479868035763502, 10.03475926630199, 0.9747507236897945]                     |  0.0004489303682931|      0.09000000|[117, 0, 0, 29]                                                            | 
      19|[1.0252610128372908, 10.212502611801028, 0.9918048270046711]                    |  0.0002930426853709|      0.30000000|[121, 0, 0, 30]                                                            | 
