k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[1.9607943296432495, 0.7227377891540527]                                        |  2.9701654911041260|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[1.9607943296432495, 0.7227377891540527]                                        |  2.9701654911041260|      1.00000000|[9, 0, 0, 2]                                                               | 
       3|[1.6079180240631104, -1.2458856105804443]                                       |  0.4528098106384277|      3.33333333|[13, 0, 0, 3]                                                              | 
       4|[1.6079180240631104, -1.2458856105804443]                                       |  0.4528098106384277|      1.00000000|[17, 0, 0, 4]                                                              | 
       5|[2.4887527227401733, -0.7724616229534149]                                       |  0.4331914484500885|      3.33333333|[21, 0, 0, 5]                                                              | 
       6|[2.4887527227401733, -0.7724616229534149]                                       |  0.4331914484500885|      1.00000000|[25, 0, 0, 6]                                                              | 
       7|[2.4887527227401733, -0.7724616229534149]                                       |  0.4331914484500885|      0.30000000|[29, 0, 0, 7]                                                              | 
       8|[1.9210006594657898, -0.5784058570861816]                                       |  0.1860704272985458|      1.00000000|[33, 0, 0, 8]                                                              | 
       9|[1.9210006594657898, -0.5784058570861816]                                       |  0.1860704272985458|      0.30000000|[37, 0, 0, 9]                                                              | 
      10|[2.0488571524620056, -0.8497962057590485]                                       |  0.0266719963401556|      1.00000000|[41, 0, 0, 10]                                                             | 
      11|[2.0488571524620056, -0.8497962057590485]                                       |  0.0266719963401556|      0.30000000|[45, 0, 0, 11]                                                             | 
      12|[2.0159631595015526, -1.1479873955249786]                                       |  0.0224909167736769|      1.00000000|[49, 0, 0, 12]                                                             | 
      13|[2.0159631595015526, -1.1479873955249786]                                       |  0.0224909167736769|      0.30000000|[53, 0, 0, 13]                                                             | 
      14|[2.0159631595015526, -1.1479873955249786]                                       |  0.0224909167736769|      0.09000000|[57, 0, 0, 14]                                                             | 
      15|[2.024656917899847, -1.0584082677960396]                                        |  0.0047005470842123|      0.30000000|[61, 0, 0, 15]                                                             | 
      16|[2.024656917899847, -1.0584082677960396]                                        |  0.0047005470842123|      0.09000000|[65, 0, 0, 16]                                                             | 
      17|[2.013863403350115, -0.9690578207373619]                                        |  0.0013300966238603|      0.30000000|[69, 0, 0, 17]                                                             | 
      18|[2.013863403350115, -0.9690578207373619]                                        |  0.0013300966238603|      0.09000000|[73, 0, 0, 18]                                                             | 
      19|[2.013863403350115, -0.9690578207373619]                                        |  0.0013300966238603|      0.02700000|[77, 0, 0, 19]                                                             | 
      20|[2.0057954993098974, -0.9948242492973804]                                       |  0.0000936172364163|      0.09000000|[81, 0, 0, 20]                                                             | 
