k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 2.0]                                                                      |  2.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.9607943296432495, 1.7227377891540527]                                        | -0.4730990827083588|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-2.335743546485901, 2.2166510820388794]                                        | -3.2556407451629639|     11.11111111|[9, 0, 0, 2]                                                               | 
       3|[-18.7241770029068, 17.224860310554504]                                         |-6244.1806640625000000|     37.03703704|[13, 0, 0, 3]                                                              | 
       4|[-55.51587164402008, 21.48082172870636]                                         |-170513.5781250000000000|    123.45679012|[17, 0, 0, 4]                                                              | 
       5|[-280.19891607761383, -80.90985667705536]                                       |-21991268.0000000000000000|    411.52263374|[21, 0, 0, 5]                                                              | 
       6|[-667.7820764780045, 57.40213978290558]                                         |-297780800.0000000000000000|   1371.74211248|[25, 0, 0, 6]                                                              | 
       7|[-2001.0640588998795, 379.94773304462433]                                       |-8012625920.0000000000000000|   4572.47370828|[29, 0, 0, 7]                                                              | 
       8|[-7220.9371057748795, 7888.809061169624]                                        |-376451366912.0000000000000000|  15241.57902759|[33, 0, 0, 8]                                                              | 
       9|[-29573.61484014988, 28615.141092419624]                                        |-25864225947648.0000000000000000|  50805.26342529|[37, 0, 0, 9]                                                              | 
      10|[-80290.47421514988, 25619.367654919624]                                        |-517596709388288.0000000000000000| 169350.87808430|[41, 0, 0, 10]                                                             | 
      11|[-244288.66171514988, 67860.50437366962]                                        |-14578397829136384.0000000000000000| 564502.92694768|[45, 0, 0, 11]                                                             | 
      12|[-785831.0367151499, 227219.95749866962]                                        |-485274507800477696.0000000000000000|1881676.42315892|[49, 0, 0, 12]                                                             | 
      13|[-2547083.03671515, 889561.9574986696]                                          |-16524536064589692928.0000000000000000|6272254.74386307|[53, 0, 0, 13]                                                             | 
      14|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000|20907515.81287691|[57, 0, 0, 14]                                                             | 
      15|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000|6272254.74386307|[61, 0, 0, 15]                                                             | 
      16|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000|1881676.42315892|[65, 0, 0, 16]                                                             | 
      17|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000| 564502.92694768|[69, 0, 0, 17]                                                             | 
      18|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000| 169350.87808430|[73, 0, 0, 18]                                                             | 
      19|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000|  50805.26342529|[77, 0, 0, 19]                                                             | 
      20|[-15047816.03671515, -157525.04250133038]                                       |-100000002004087734272.0000000000000000|  15241.57902759|[81, 0, 0, 20]                                                             | 
