k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      |  1.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.4827521145343781, 0.1301936060190201]                                        |  0.1747890561819077|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[0.4827521145343781, 0.1301936060190201]                                        |  0.1747890561819077|      1.00000000|[13, 4, 0, 4]                                                              | 
       3|[0.805513471364975, 1.0766739398241043]                                         |  0.0168759617954493|      3.33333333|[19, 6, 0, 6]                                                              | 
       4|[0.805513471364975, 1.0766739398241043]                                         |  0.0168759617954493|      1.00000000|[25, 8, 0, 8]                                                              | 
       5|[0.805513471364975, 1.0766739398241043]                                         |  0.0168759617954493|      0.30000000|[31, 10, 0, 10]                                                            | 
       6|[0.5788504779338837, 0.8801442980766296]                                        |  0.0014193158131093|      1.00000000|[37, 12, 0, 12]                                                            | 
       7|[0.5788504779338837, 0.8801442980766296]                                        |  0.0014193158131093|      0.30000000|[43, 14, 0, 14]                                                            | 
       8|[0.5788504779338837, 0.8801442980766296]                                        |  0.0014193158131093|      0.09000000|[49, 16, 0, 16]                                                            | 
       9|[0.6237456426024437, 0.802141584455967]                                         |  0.0000039704991650|      0.30000000|[55, 18, 0, 18]                                                            | 
      10|[0.6237456426024437, 0.802141584455967]                                         |  0.0000039704991650|      0.09000000|[61, 20, 0, 20]                                                            | 
