k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.09000000|[13, 4, 0, 4]                                                              | 
       3|[0.2293489892035723, 0.4742210426926613, 0.4195836311765015, 0.366349575445056] |  0.0026683337055147|      0.30000000|[19, 6, 0, 6]                                                              | 
       4|[0.1978150922805071, 0.6795126268267632, 0.621192318815738, 0.2875148256868124] |  0.0007836172007956|      1.00000000|[25, 8, 0, 8]                                                              | 
       5|[0.1978150922805071, 0.6795126268267632, 0.621192318815738, 0.2875148256868124] |  0.0007836172007956|      0.30000000|[31, 10, 0, 10]                                                            | 
       6|[0.1978150922805071, 0.6795126268267632, 0.621192318815738, 0.2875148256868124] |  0.0007836172007956|      0.09000000|[37, 12, 0, 12]                                                            | 
       7|[0.1978150922805071, 0.6795126268267632, 0.621192318815738, 0.2875148256868124] |  0.0007836172007956|      0.02700000|[43, 14, 0, 14]                                                            | 
       8|[0.2002717573195696, 0.6852395416796208, 0.5711867003329099, 0.3069211573898792]|  0.0006749451858923|      0.09000000|[49, 16, 0, 16]                                                            | 
       9|[0.1908115884289145, 0.769460584372282, 0.5466015017218888, 0.3246098471432924] |  0.0006283384282142|      0.30000000|[52, 17, 0, 17]                                                            | 
      10|[0.1908115884289145, 0.769460584372282, 0.5466015017218888, 0.3246098471432924] |  0.0006283384282142|      0.09000000|[58, 19, 0, 19]                                                            | 
      11|[0.1929908900056034, 0.7685358831519261, 0.5871067321486771, 0.3440706221014261]|  0.0006242165109143|      0.30000000|[61, 20, 0, 20]                                                            | 
      12|[0.1929908900056034, 0.7685358831519261, 0.5871067321486771, 0.3440706221014261]|  0.0006242165109143|      0.09000000|[67, 22, 0, 22]                                                            | 
      13|[0.1929908900056034, 0.7685358831519261, 0.5871067321486771, 0.3440706221014261]|  0.0006242165109143|      0.02700000|[73, 24, 0, 24]                                                            | 
      14|[0.1929908900056034, 0.7685358831519261, 0.5871067321486771, 0.3440706221014261]|  0.0006242165109143|      0.00810000|[79, 26, 0, 26]                                                            | 
      15|[0.194175022887066, 0.7696938667073846, 0.5834854219201953, 0.3448092134064064] |  0.0006092890398577|      0.02700000|[85, 28, 0, 28]                                                            | 
      16|[0.194175022887066, 0.7696938667073846, 0.5834854219201953, 0.3448092134064064] |  0.0006092890398577|      0.00810000|[91, 30, 0, 30]                                                            | 
      17|[0.1933236076729372, 0.7772458902187646, 0.5817825914919377, 0.3470346142863855]|  0.0006045816116966|      0.02700000|[97, 32, 0, 32]                                                            | 
      18|[0.1933236076729372, 0.7772458902187646, 0.5817825914919377, 0.3470346142863855]|  0.0006045816116966|      0.00810000|[103, 34, 0, 34]                                                           | 
      19|[0.1924721924588084, 0.7851042941771448, 0.5800797610636801, 0.3465540359180886]|  0.0006021335721016|      0.02700000|[109, 36, 0, 36]                                                           | 
      20|[0.1924721924588084, 0.7851042941771448, 0.5800797610636801, 0.3465540359180886]|  0.0006021335721016|      0.00810000|[115, 38, 0, 38]                                                           | 
      21|[0.1924721924588084, 0.7851042941771448, 0.5800797610636801, 0.3465540359180886]|  0.0006021335721016|      0.00243000|[121, 40, 0, 40]                                                           | 
