k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, -0.1, 0.003, -0.001, 1e-05]                                               |373285.3585472708800808|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[2.0, -0.1, 0.003, -0.001, 1e-05]                                               |373285.3585472708800808|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[1.9059120491147041, -0.2511655300855636, 0.2135241119861603, -0.1189850473999977, 0.0074645051902533]|212092.9375000000000000|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[1.9059120491147041, -0.2511655300855636, 0.2135241119861603, -0.1189850473999977, 0.0074645051902533]|212092.9375000000000000|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[1.9059120491147041, -0.2511655300855636, 0.2135241119861603, -0.1189850473999977, 0.0074645051902533]|212092.9375000000000000|      0.09000000|[33, 0, 0, 8]                                                              | 
       5|[1.8776856623589993, -0.2738361455500126, 0.2752643241286278, -0.0644647682309151, 0.0097008567938954]|194110.1093750000000000|      0.30000000|[41, 0, 0, 10]                                                             | 
       6|[1.8776856623589993, -0.2738361455500126, 0.2752643241286278, -0.0644647682309151, 0.0097008567938954]|194110.1093750000000000|      0.09000000|[49, 0, 0, 12]                                                             | 
       7|[1.835158847272396, -0.3475663460791111, 0.2714800780843943, -0.0359764246493578, 0.0042767409870774]|157661.6250000000000000|      0.30000000|[57, 0, 0, 14]                                                             | 
       8|[1.835158847272396, -0.3475663460791111, 0.2714800780843943, -0.0359764246493578, 0.0042767409870774]|157661.6250000000000000|      0.09000000|[65, 0, 0, 16]                                                             | 
       9|[1.8069324605166912, -0.4237782157957554, 0.2792387588154525, -0.0737894585579634, 0.0065130925907195]|147286.5000000000000000|      0.30000000|[73, 0, 0, 18]                                                             | 
      10|[1.8069324605166912, -0.4237782157957554, 0.2792387588154525, -0.0737894585579634, 0.0065130925907195]|147286.5000000000000000|      0.09000000|[81, 0, 0, 20]                                                             | 
      11|[1.7932153828442097, -0.4691278770565986, 0.34097897095792, -0.0286408549398184, 0.0087494441943616]|140822.4531250000000000|      0.30000000|[89, 0, 0, 22]                                                             | 
      12|[1.7932153828442097, -0.4691278770565986, 0.34097897095792, -0.0286408549398184, 0.0087494441943616]|140822.4531250000000000|      0.09000000|[97, 0, 0, 24]                                                             | 
      13|[1.7932153828442097, -0.4691278770565986, 0.34097897095792, -0.0286408549398184, 0.0087494441943616]|140822.4531250000000000|      0.02700000|[105, 0, 0, 26]                                                            | 
      14|[1.7932153828442097, -0.4691278770565986, 0.34097897095792, -0.0286408549398184, 0.0087494441943616]|140822.4531250000000000|      0.00810000|[113, 0, 0, 28]                                                            | 
      15|[1.7920426154742017, -0.4658085027709603, 0.338970158688724, -0.0222416579015553, 0.0058804160619527]|125540.2421875000000000|      0.02700000|[121, 0, 0, 30]                                                            | 
      16|[1.7835747000062838, -0.4876158008351922, 0.3317174482829869, -0.0335855673290789, 0.0065513215197623]|123522.1875000000000000|      0.09000000|[129, 0, 0, 32]                                                            | 
      17|[1.7835747000062838, -0.4876158008351922, 0.3317174482829869, -0.0335855673290789, 0.0065513215197623]|123522.1875000000000000|      0.02700000|[137, 0, 0, 34]                                                            | 
      18|[1.7835747000062838, -0.4876158008351922, 0.3317174482829869, -0.0335855673290789, 0.0065513215197623]|123522.1875000000000000|      0.00810000|[145, 0, 0, 36]                                                            | 
      19|[1.7835747000062838, -0.4876158008351922, 0.3317174482829869, -0.0335855673290789, 0.0065513215197623]|123522.1875000000000000|      0.00243000|[153, 0, 0, 38]                                                            | 
      20|[1.7824264760129154, -0.4883625123999081, 0.3298775931792334, -0.0328163820193149, 0.006779774845452]|123279.0078125000000000|      0.00810000|[161, 0, 0, 40]                                                            | 
      21|[1.7824264760129154, -0.4883625123999081, 0.3298775931792334, -0.0328163820193149, 0.006779774845452]|123279.0078125000000000|      0.00243000|[169, 0, 0, 42]                                                            | 
      22|[1.7824264760129154, -0.4883625123999081, 0.3298775931792334, -0.0328163820193149, 0.006779774845452]|123279.0078125000000000|      0.00072900|[177, 0, 0, 44]                                                            | 
      23|[1.782082008809084, -0.4885865258780541, 0.3304337344337255, -0.0325856264351169, 0.0067720278678078]|123148.1171875000000000|      0.00243000|[185, 0, 0, 46]                                                            | 
      24|[1.782082008809084, -0.4885865258780541, 0.3304337344337255, -0.0325856264351169, 0.0067720278678078]|123148.1171875000000000|      0.00072900|[193, 0, 0, 48]                                                            | 
      25|[1.7819764597443282, -0.4883789728570264, 0.3301515422675293, -0.0320103733936558, 0.0065138153370551]|122766.0390625000000000|      0.00243000|[201, 0, 0, 50]                                                            | 
