k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[9.579157203435898, 9.60542967915535, 9.677578181028366, 9.792244210839272, -0.0539308935403824, 0.1356942802667618, 0.568407416343689, -0.4191405475139618]|1575.8316650390625000|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[5.2565778195858, 10.81597724556923, 9.815753281116486, 7.155254378914833, 0.1694188565015793, -2.9551617950201035, 3.1812673807144165, -1.3631769716739655]|1180.2121582031250000|     11.11111111|[7, 2, 0, 2]                                                               | 
       3|[4.561946421861649, 9.05564597249031, 7.0544403195381165, 8.650864377617836, 9.413487955927849, -6.223438248038292, 1.278554916381836, -4.566147714853287]|1094.5676269531250000|     37.03703704|[10, 3, 0, 3]                                                              | 
       4|[2.246508151292801, 3.18787482380867, -2.149936854839325, 2.989972844719887, 40.22705416381359, -17.11769388616085, -5.0638203620910645, -14.900426775217056]|172.1075897216796875|    123.45679012|[19, 6, 0, 6]                                                              | 
       5|[2.246508151292801, 3.18787482380867, -2.149936854839325, 2.989972844719887, 40.22705416381359, -17.11769388616085, -5.0638203620910645, -14.900426775217056]|172.1075897216796875|     37.03703704|[28, 9, 0, 9]                                                              | 
       6|[2.246508151292801, 3.18787482380867, -2.149936854839325, 2.989972844719887, 40.22705416381359, -17.11769388616085, -5.0638203620910645, -14.900426775217056]|172.1075897216796875|     11.11111111|[37, 12, 0, 12]                                                            | 
       7|[2.246508151292801, 3.18787482380867, -2.149936854839325, 2.989972844719887, 40.22705416381359, -17.11769388616085, -5.0638203620910645, -14.900426775217056]|172.1075897216796875|      3.33333333|[46, 15, 0, 15]                                                            | 
       8|[2.2906876020133495, 3.147522948682308, -2.021279439330101, 2.6593557447195053, 39.688842818140984, -16.322275266051292, -2.2288217544555664, -16.322429329156876]|164.8190765380859375|     11.11111111|[52, 17, 0, 17]                                                            | 
       9|[2.2906876020133495, 3.147522948682308, -2.021279439330101, 2.6593557447195053, 39.688842818140984, -16.322275266051292, -2.2288217544555664, -16.322429329156876]|164.8190765380859375|      3.33333333|[61, 20, 0, 20]                                                            | 
