k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 1.0, 2.0]                                                 |87848.8533334838575684|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[49.5246995985508, 150.04672779515386, -100.46379229426384, 0.5299638509750366, 2.579541802406311]|86251.0468750000000000|      3.33333333|[16, 1, 0, 1]                                                              | 
       2|[47.876398116350174, 147.5074275918305, -100.98336932063103, 0.8357883989810944, 3.837587594985962]|80205.9453125000000000|     11.11111111|[31, 2, 0, 2]                                                              | 
       3|[42.298140078783035, 139.04309310391545, -102.42223843932152, 1.855203539133072, 8.031073331832886]|61671.8789062500000000|     37.03703704|[46, 3, 0, 3]                                                              | 
       4|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|    123.45679012|[61, 4, 0, 4]                                                              | 
       5|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|     37.03703704|[76, 5, 0, 5]                                                              | 
       6|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|     11.11111111|[91, 6, 0, 6]                                                              | 
       7|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      3.33333333|[106, 7, 0, 7]                                                             | 
       8|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      1.00000000|[121, 8, 0, 8]                                                             | 
       9|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.30000000|[136, 9, 0, 9]                                                             | 
      10|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.09000000|[151, 10, 0, 10]                                                           | 
      11|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.02700000|[166, 11, 0, 11]                                                           | 
      12|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00810000|[181, 12, 0, 12]                                                           | 
      13|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00243000|[196, 13, 0, 13]                                                           | 
      14|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00072900|[211, 14, 0, 14]                                                           | 
      15|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00021870|[226, 15, 0, 15]                                                           | 
      16|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00006561|[241, 16, 0, 16]                                                           | 
      17|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00001968|[256, 17, 0, 17]                                                           | 
      18|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000590|[271, 18, 0, 18]                                                           | 
      19|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000177|[286, 19, 0, 19]                                                           | 
      20|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000053|[301, 20, 0, 20]                                                           | 
      21|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000016|[316, 21, 0, 21]                                                           | 
      22|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000005|[331, 22, 0, 22]                                                           | 
      23|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000001|[346, 23, 0, 23]                                                           | 
      24|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[361, 24, 0, 24]                                                           | 
      25|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[376, 25, 0, 25]                                                           | 
      26|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[391, 26, 0, 26]                                                           | 
      27|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[406, 27, 0, 27]                                                           | 
      28|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[421, 28, 0, 28]                                                           | 
      29|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[436, 29, 0, 29]                                                           | 
      30|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[451, 30, 0, 30]                                                           | 
      31|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[466, 31, 0, 31]                                                           | 
      32|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[481, 32, 0, 32]                                                           | 
      33|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[496, 33, 0, 33]                                                           | 
      34|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[511, 34, 0, 34]                                                           | 
      35|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[526, 35, 0, 35]                                                           | 
      36|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[538, 36, 0, 36]                                                           | 
      37|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 37, 0, 37]                                                           | 
      38|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 38, 0, 38]                                                           | 
      39|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 39, 0, 39]                                                           | 
      40|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 40, 0, 40]                                                           | 
      41|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 41, 0, 41]                                                           | 
      42|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 42, 0, 42]                                                           | 
      43|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 43, 0, 43]                                                           | 
      44|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 44, 0, 44]                                                           | 
      45|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 45, 0, 45]                                                           | 
      46|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 46, 0, 46]                                                           | 
      47|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 47, 0, 47]                                                           | 
      48|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 48, 0, 48]                                                           | 
      49|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 49, 0, 49]                                                           | 
      50|[69.03376439213753, 139.114131975919, -93.56155022978783, -10.09148034453392, -12.842559099197388]|-100000002004087734272.0000000000000000|      0.00000000|[540, 50, 0, 50]                                                           | 
