k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[1.1761486262083054, 0.6017192095518112, 0.5856256127357483, 0.6195320159196853, 0.5034384191036224, 2.887344814836979, 5.047677028924227, 6.855157628655434, 2.9261786341667175, 4.322970420122147, 5.306876838207245]|  3.0370481014251709|      3.33333333|[13, 4, 0, 1]                                                              | 
       2|[1.1761486262083054, 0.6017192095518112, 0.5856256127357483, 0.6195320159196853, 0.5034384191036224, 2.887344814836979, 5.047677028924227, 6.855157628655434, 2.9261786341667175, 4.322970420122147, 5.306876838207245]|  3.0370481014251709|      1.00000000|[25, 8, 0, 2]                                                              | 
       3|[1.1761486262083054, 0.6017192095518112, 0.5856256127357483, 0.6195320159196853, 0.5034384191036224, 2.887344814836979, 5.047677028924227, 6.855157628655434, 2.9261786341667175, 4.322970420122147, 5.306876838207245]|  3.0370481014251709|      0.30000000|[37, 12, 0, 3]                                                             | 
       4|[1.379269528388977, 0.5340450271964073, 0.4248711854219437, 0.7468007624149322, 0.5197811428457498, 2.659963272511959, 5.017316536977887, 6.512451007962227, 2.7385968416929245, 4.388722464442253, 5.556423470377922]|  1.7658232450485229|      1.00000000|[49, 16, 0, 4]                                                             | 
       5|[1.3577156562358141, 0.5017142198979855, 0.5046635508537293, 0.6929160811007022, 0.4551195282489061, 3.624491475522518, 4.931101048365235, 6.415458589792252, 2.6308274790644646, 4.486419342458248, 5.427100241184235]|  1.6947666406631470|      3.33333333|[61, 20, 0, 5]                                                             | 
       6|[1.3577156562358141, 0.5017142198979855, 0.5046635508537293, 0.6929160811007022, 0.4551195282489061, 3.624491475522518, 4.931101048365235, 6.415458589792252, 2.6308274790644646, 4.486419342458248, 5.427100241184235]|  1.6947666406631470|      1.00000000|[73, 24, 0, 6]                                                             | 
       7|[1.3577156562358141, 0.5017142198979855, 0.5046635508537293, 0.6929160811007022, 0.4551195282489061, 3.624491475522518, 4.931101048365235, 6.415458589792252, 2.6308274790644646, 4.486419342458248, 5.427100241184235]|  1.6947666406631470|      0.30000000|[85, 28, 0, 7]                                                             | 
       8|[1.3456349663436413, 0.4835931859910488, 0.4805021710693836, 0.6627143573015928, 0.4188774604350328, 3.5822090581059456, 4.862380238249898, 6.361095484346151, 2.595315285027027, 4.41997554898262, 5.694634735584259]|  1.3835647106170654|      1.00000000|[97, 32, 0, 8]                                                             | 
       9|[1.3456349663436413, 0.4835931859910488, 0.4805021710693836, 0.6627143573015928, 0.4188774604350328, 3.5822090581059456, 4.862380238249898, 6.361095484346151, 2.595315285027027, 4.41997554898262, 5.694634735584259]|  1.3835647106170654|      0.30000000|[109, 36, 0, 9]                                                            | 
      10|[1.3456349663436413, 0.4835931859910488, 0.4805021710693836, 0.6627143573015928, 0.4188774604350328, 3.5822090581059456, 4.862380238249898, 6.361095484346151, 2.595315285027027, 4.41997554898262, 5.694634735584259]|  1.3835647106170654|      0.09000000|[121, 40, 0, 10]                                                           | 
      11|[1.3290407072752715, 0.3922551922500134, 0.3774237908422947, 0.6674036530777812, 0.3986367791891098, 3.5555698852986097, 4.878253344446421, 6.317961357533932, 2.632172603160143, 4.41519811982289, 5.786947980523109]|  1.2615287303924561|      0.30000000|[133, 44, 0, 11]                                                           | 
      12|[1.291652263328433, 0.3681339822709561, 0.4678746663033962, 0.7167876807972788, 0.4265846464782953, 3.570047354325652, 4.911879848688841, 6.344910845160484, 2.566531803458929, 4.464792484883219, 5.770092187449336]|  0.9394720196723938|      1.00000000|[145, 48, 0, 12]                                                           | 
      13|[1.291652263328433, 0.3681339822709561, 0.4678746663033962, 0.7167876807972788, 0.4265846464782953, 3.570047354325652, 4.911879848688841, 6.344910845160484, 2.566531803458929, 4.464792484883219, 5.770092187449336]|  0.9394720196723938|      0.30000000|[157, 52, 0, 13]                                                           | 
      14|[1.291652263328433, 0.3681339822709561, 0.4678746663033962, 0.7167876807972788, 0.4265846464782953, 3.570047354325652, 4.911879848688841, 6.344910845160484, 2.566531803458929, 4.464792484883219, 5.770092187449336]|  0.9394720196723938|      0.09000000|[169, 56, 0, 14]                                                           | 
      15|[1.2845866453833878, 0.3575355555862189, 0.4537434304133058, 0.6991236357018351, 0.4053877931088209, 3.5453176889568567, 4.88361737690866, 6.360795320942998, 2.5312037132680416, 4.512424329761416, 5.727698480710387]|  0.8129583001136780|      0.30000000|[181, 60, 0, 15]                                                           | 
      16|[1.134501673001796, 0.3297959208488465, 0.5812692219391465, 0.6313367260619998, 0.3425008397549391, 3.704840550199151, 5.0124234315007925, 6.071403773501515, 2.733629908412695, 4.840152184013277, 5.921926310285926]|  0.6892344951629639|      1.00000000|[193, 64, 0, 16]                                                           | 
      17|[1.134501673001796, 0.3297959208488465, 0.5812692219391465, 0.6313367260619998, 0.3425008397549391, 3.704840550199151, 5.0124234315007925, 6.071403773501515, 2.733629908412695, 4.840152184013277, 5.921926310285926]|  0.6892344951629639|      0.30000000|[205, 68, 0, 17]                                                           | 
      18|[1.1280355110764504, 0.3200966786593199, 0.5683368980884552, 0.6151713205501437, 0.3231023553758859, 3.9941990170627832, 4.98655878379941, 6.042306046932936, 2.7147196866571903, 4.884339007083327, 5.88312934152782]|  0.6187314391136169|      1.00000000|[217, 72, 0, 18]                                                           | 
      19|[1.1280355110764504, 0.3200966786593199, 0.5683368980884552, 0.6151713205501437, 0.3231023553758859, 3.9941990170627832, 4.98655878379941, 6.042306046932936, 2.7147196866571903, 4.884339007083327, 5.88312934152782]|  0.6187314391136169|      0.30000000|[229, 76, 0, 19]                                                           | 
      20|[1.1080457095056773, 0.3072803584858775, 0.5512484718114138, 0.5938107853755354, 0.2974697150290012, 4.0180255845189095, 4.952381931245327, 6.324500124901533, 2.671998616307974, 4.8373458296991885, 5.83186406083405]|  0.5661435127258301|      1.00000000|[241, 80, 0, 20]                                                           | 
      21|[1.1080457095056773, 0.3072803584858775, 0.5512484718114138, 0.5938107853755354, 0.2974697150290012, 4.0180255845189095, 4.952381931245327, 6.324500124901533, 2.671998616307974, 4.8373458296991885, 5.83186406083405]|  0.5661435127258301|      0.30000000|[253, 84, 0, 21]                                                           | 
