k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.02, 4000.0, 250.0]                                                           |1693607809.4361455440521240|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.0709326346218586, 4000.6687127947807, 249.25822591781616]                    |251183136.0000000000000000|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[0.0709326346218586, 4000.6687127947807, 249.25822591781616]                    |251183136.0000000000000000|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[0.0709326346218586, 4000.6687127947807, 249.25822591781616]                    |251183136.0000000000000000|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[0.0709326346218586, 4000.6687127947807, 249.25822591781616]                    |251183136.0000000000000000|      0.09000000|[33, 0, 0, 8]                                                              | 
       5|[0.0533737153559923, 4000.598826467991, 249.3121479563415]                      |22411860.0000000000000000|      0.30000000|[41, 0, 0, 10]                                                             | 
       6|[0.0533737153559923, 4000.598826467991, 249.3121479563415]                      |22411860.0000000000000000|      0.09000000|[49, 0, 0, 12]                                                             | 
       7|[0.0533737153559923, 4000.598826467991, 249.3121479563415]                      |22411860.0000000000000000|      0.02700000|[57, 0, 0, 14]                                                             | 
       8|[0.0533737153559923, 4000.598826467991, 249.3121479563415]                      |22411860.0000000000000000|      0.00810000|[65, 0, 0, 16]                                                             | 
       9|[0.0554845465626568, 4000.6046441304497, 249.31737377680838]                    |10066107.0000000000000000|      0.02700000|[73, 0, 0, 18]                                                             | 
      10|[0.0568597276974469, 4000.621744934004, 249.29652500525117]                     |7744530.5000000000000000|      0.09000000|[81, 0, 0, 20]                                                             | 
      11|[0.0568597276974469, 4000.621744934004, 249.29652500525117]                     |7744530.5000000000000000|      0.02700000|[89, 0, 0, 22]                                                             | 
      12|[0.0568597276974469, 4000.621744934004, 249.29652500525117]                     |7744530.5000000000000000|      0.00810000|[97, 0, 0, 24]                                                             | 
      13|[0.0568597276974469, 4000.621744934004, 249.29652500525117]                     |7744530.5000000000000000|      0.00243000|[105, 0, 0, 26]                                                            | 
      14|[0.0568545156670734, 4000.623639296624, 249.29804693278857]                     |7742438.5000000000000000|      0.00810000|[113, 0, 0, 28]                                                            | 
      15|[0.0568545156670734, 4000.623639296624, 249.29804693278857]                     |7742438.5000000000000000|      0.00243000|[121, 0, 0, 30]                                                            | 
