k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.30000000|[17, 0, 0, 4]                                                              | 
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.09000000|[33, 0, 0, 8]                                                              | 
       3|[0.000113657755719, 0.0080097736790776, 0.0152937695384026, 0.0043065189383924, 0.0205069966614246, -0.0245013926178217, 0.0007165379356593, -0.0232540778815746, -0.0591144151985645, 1.052218310534954]|2705.2868652343750000|      0.30000000|[49, 0, 0, 12]                                                             | 
       4|[0.000113657755719, 0.0080097736790776, 0.0152937695384026, 0.0043065189383924, 0.0205069966614246, -0.0245013926178217, 0.0007165379356593, -0.0232540778815746, -0.0591144151985645, 1.052218310534954]|2705.2868652343750000|      0.09000000|[65, 0, 0, 16]                                                             | 
       5|[0.000113657755719, 0.0080097736790776, 0.0152937695384026, 0.0043065189383924, 0.0205069966614246, -0.0245013926178217, 0.0007165379356593, -0.0232540778815746, -0.0591144151985645, 1.052218310534954]|2705.2868652343750000|      0.02700000|[81, 0, 0, 20]                                                             | 
       6|[0.000113657755719, 0.0080097736790776, 0.0152937695384026, 0.0043065189383924, 0.0205069966614246, -0.0245013926178217, 0.0007165379356593, -0.0232540778815746, -0.0591144151985645, 1.052218310534954]|2705.2868652343750000|      0.00810000|[97, 0, 0, 24]                                                             | 
       7|[0.0080689555834397, 0.0069591117789969, 0.0144749426981434, 0.0037717765080743, 0.0201221889874432, -0.0244742014292569, 0.0009400870039826, -0.0233226791388006, -0.0588710967131192, 1.0522035491740098]|2704.2675781250000000|      0.02700000|[113, 0, 0, 28]                                                            | 
       8|[0.0080689555834397, 0.0069591117789969, 0.0144749426981434, 0.0037717765080743, 0.0201221889874432, -0.0244742014292569, 0.0009400870039826, -0.0233226791388006, -0.0588710967131192, 1.0522035491740098]|2704.2675781250000000|      0.00810000|[129, 0, 0, 32]                                                            | 
       9|[0.0080689555834397, 0.0069591117789969, 0.0144749426981434, 0.0037717765080743, 0.0201221889874432, -0.0244742014292569, 0.0009400870039826, -0.0233226791388006, -0.0588710967131192, 1.0522035491740098]|2704.2675781250000000|      0.00243000|[145, 0, 0, 36]                                                            | 
      10|[0.0080689555834397, 0.0069591117789969, 0.0144749426981434, 0.0037717765080743, 0.0201221889874432, -0.0244742014292569, 0.0009400870039826, -0.0233226791388006, -0.0588710967131192, 1.0522035491740098]|2704.2675781250000000|      0.00072900|[161, 0, 0, 40]                                                            | 
