k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | k=4
       1|[-1.1046365275979042, -1.0860002040863037, -1.0012138029560447, -1.0073691187426448, -1.0114133469760418, -1.0127232633531094, -1.011142261326313, -1.0069263521581888, -1.0006576256128028, -0.9931398802436888, -0.96997195109725, -0.9780246671289206, -0.9721803646534681, -0.9684214405715466, -0.9671905934810638, -0.9686732962727547, -0.9727867860347033, -0.9791913442313671, -0.9873218610882759, -0.9964368022046983, -1.0056808567605913, -1.0141570046544075, -1.0210033096373081, -1.025469496846199, -1.0269883926957846, -1.0252373404800892, -1.0201850980520248, -1.012120178900659, -1.0016572766471654, -0.9897192735224962, -0.9774933457374573, -0.9663609378039837, -0.9578026942908764, -0.9532811343669891, -0.9541054740548134, -0.9612849950790405, -0.9753795750439167, -0.9963580453768373, -1.023477828130126, -1.0552016757428646, -1.0891703739762306, -1.1222532168030739, -1.150701180100441, -1.1704313158988953, -0.0928364992141724, -1.1686200052499771, -1.1423033624887466, -1.0997698232531548, -0.9614805057644844, -0.9944519596174359]|8524.5390625000000000|      3.33333333|[13, 4, 0, 1]                                                              | 
       2|[0.2381875738501549, -1.489125818014145, -0.9043603902682662, -0.7526422021910548, -0.9079088531434536, -0.5233207605779171, -0.446809895336628, -0.3942897859960794, -0.3636601642938331, -0.3523951345123351, -0.342477198690176, -0.3771722372621298, -0.4080041032284498, -0.4480152539908886, -0.4952376484870911, -0.5480287149548531, -0.6050619799643755, -0.6652940921485424, -0.7279142513871193, -0.7922809845767915, -0.8578514880500734, -0.9241085201501846, -0.9904892239719629, -1.056320410221815, -1.1207638960331678, -1.1827757246792316, -0.5874551087617874, -1.2941751694306731, -1.3403293185401708, -1.3776421565562487, -1.404098242521286, -1.4176581017673016, -1.4163707606494427, -1.3985103368759155, -1.3627329543232918, -1.3082534968852997, -1.2350374646484852, -1.1440045023337007, -1.0372379794716835, -0.9181952737271786, -0.7919113412499428, -0.6651876345276833, -0.546757772564888, -0.4474192261695862, 0.7045168280601501, -0.3599922806024551, -0.4043037444353104, -0.5323399230837822, -0.6800799742341042, -1.1253121541813016]|7623.1552734375000000|     11.11111111|[61, 20, 0, 5]                                                             | 
       3|[0.2381875738501549, -1.489125818014145, -0.9043603902682662, -0.7526422021910548, -0.9079088531434536, -0.5233207605779171, -0.446809895336628, -0.3942897859960794, -0.3636601642938331, -0.3523951345123351, -0.342477198690176, -0.3771722372621298, -0.4080041032284498, -0.4480152539908886, -0.4952376484870911, -0.5480287149548531, -0.6050619799643755, -0.6652940921485424, -0.7279142513871193, -0.7922809845767915, -0.8578514880500734, -0.9241085201501846, -0.9904892239719629, -1.056320410221815, -1.1207638960331678, -1.1827757246792316, -0.5874551087617874, -1.2941751694306731, -1.3403293185401708, -1.3776421565562487, -1.404098242521286, -1.4176581017673016, -1.4163707606494427, -1.3985103368759155, -1.3627329543232918, -1.3082534968852997, -1.2350374646484852, -1.1440045023337007, -1.0372379794716835, -0.9181952737271786, -0.7919113412499428, -0.6651876345276833, -0.546757772564888, -0.4474192261695862, 0.7045168280601501, -0.3599922806024551, -0.4043037444353104, -0.5323399230837822, -0.6800799742341042, -1.1253121541813016]|7623.1552734375000000|      3.33333333|[109, 36, 0, 9]                                                            | 
       4|[1.5042616352438927, -1.388199731707573, -0.5617558425292373, -0.2089112875983119, -0.2078280411660671, 0.2806594707071781, 0.4055627509951591, 0.4520378168672323, 0.426728360238485, 0.3394299573265016, 0.2173709310591221, 0.027657413855195, -0.1704353969544172, -0.3793857805430889, -0.5874637365341187, -0.7845258340239525, -0.9623481351882219, -0.2872731201350689, -1.2930198684334755, -1.3300123340450227, -1.3909846968017519, -1.422668531537056, -1.4281809125095606, -1.4116236083209515, -1.377693084999919, -1.3312923200428486, -0.6235380843281746, -1.2195742120966315, -1.162040486233309, -1.1071603614836931, -1.056511640548706, -1.010656964033842, -0.9692465178668499, -0.9312185347080231, -0.8950867429375648, -0.8593001067638397, -0.8226500637829304, -0.7846935475245118, -0.7461490407586098, -0.7092161290347576, -0.6777554377913475, -0.6572559541091323, -0.6545054987072945, -0.6768655925989151, 0.3535966277122498, -0.8212175816297531, -0.9464295655488968, -1.0970014855265617, -1.164799489080906, -1.362751548178494]|6779.2363281250000000|     11.11111111|[133, 44, 0, 11]                                                           | 
       5|[1.5042616352438927, -1.388199731707573, -0.5617558425292373, -0.2089112875983119, -0.2078280411660671, 0.2806594707071781, 0.4055627509951591, 0.4520378168672323, 0.426728360238485, 0.3394299573265016, 0.2173709310591221, 0.027657413855195, -0.1704353969544172, -0.3793857805430889, -0.5874637365341187, -0.7845258340239525, -0.9623481351882219, -0.2872731201350689, -1.2930198684334755, -1.3300123340450227, -1.3909846968017519, -1.422668531537056, -1.4281809125095606, -1.4116236083209515, -1.377693084999919, -1.3312923200428486, -0.6235380843281746, -1.2195742120966315, -1.162040486233309, -1.1071603614836931, -1.056511640548706, -1.010656964033842, -0.9692465178668499, -0.9312185347080231, -0.8950867429375648, -0.8593001067638397, -0.8226500637829304, -0.7846935475245118, -0.7461490407586098, -0.7092161290347576, -0.6777554377913475, -0.6572559541091323, -0.6545054987072945, -0.6768655925989151, 0.3535966277122498, -0.8212175816297531, -0.9464295655488968, -1.0970014855265617, -1.164799489080906, -1.362751548178494]|6779.2363281250000000|      3.33333333|[181, 60, 0, 15]                                                           | 
       6|[1.8597827777266502, -1.5919022262096405, -0.7518325364217162, -0.2293371940031648, -0.2904005236923695, 0.0482279844582081, 0.0116611644625664, 0.5107292477041483, 0.4090890585212037, 0.5005280650220811, 0.201503237709403, -0.0258146207779646, -0.3657509367913008, -0.3741033812984824, -0.045114278793335, -0.9316553696990013, -1.26750916428864, -0.0066249184310436, -1.4517941698431969, -1.422936690505594, -1.2205994254909456, -1.2317473143339157, -1.3538529369980097, -1.1942304782569408, -1.3573164660483599, -1.2054751850664616, -0.9981698468327522, -1.0803299089893699, -1.0247718684840947, -1.3142801094800234, -1.1390637010335922, -1.0914115272462368, -0.6547253243625164, -1.1019917130470276, -1.436250664293766, -1.153938740491867, -0.9605702795088291, -0.6279835784807801, -0.6187546625733376, -0.7228109799325466, -0.5140617713332176, -0.3177993064746261, -1.0890531912446022, -0.5754032284021378, 0.621669590473175, -0.971259742975235, -0.9111315310001373, -1.0813215002417564, -0.5450030937790871, -1.443852943368256]|6762.7221679687500000|     11.11111111|[229, 76, 0, 19]                                                           | 
       7|[1.8597827777266502, -1.5919022262096405, -0.7518325364217162, -0.2293371940031648, -0.2904005236923695, 0.0482279844582081, 0.0116611644625664, 0.5107292477041483, 0.4090890585212037, 0.5005280650220811, 0.201503237709403, -0.0258146207779646, -0.3657509367913008, -0.3741033812984824, -0.045114278793335, -0.9316553696990013, -1.26750916428864, -0.0066249184310436, -1.4517941698431969, -1.422936690505594, -1.2205994254909456, -1.2317473143339157, -1.3538529369980097, -1.1942304782569408, -1.3573164660483599, -1.2054751850664616, -0.9981698468327522, -1.0803299089893699, -1.0247718684840947, -1.3142801094800234, -1.1390637010335922, -1.0914115272462368, -0.6547253243625164, -1.1019917130470276, -1.436250664293766, -1.153938740491867, -0.9605702795088291, -0.6279835784807801, -0.6187546625733376, -0.7228109799325466, -0.5140617713332176, -0.3177993064746261, -1.0890531912446022, -0.5754032284021378, 0.621669590473175, -0.971259742975235, -0.9111315310001373, -1.0813215002417564, -0.5450030937790871, -1.443852943368256]|6762.7221679687500000|      3.33333333|[277, 92, 0, 23]                                                           | 
       8|[1.8597827777266502, -1.5919022262096405, -0.7518325364217162, -0.2293371940031648, -0.2904005236923695, 0.0482279844582081, 0.0116611644625664, 0.5107292477041483, 0.4090890585212037, 0.5005280650220811, 0.201503237709403, -0.0258146207779646, -0.3657509367913008, -0.3741033812984824, -0.045114278793335, -0.9316553696990013, -1.26750916428864, -0.0066249184310436, -1.4517941698431969, -1.422936690505594, -1.2205994254909456, -1.2317473143339157, -1.3538529369980097, -1.1942304782569408, -1.3573164660483599, -1.2054751850664616, -0.9981698468327522, -1.0803299089893699, -1.0247718684840947, -1.3142801094800234, -1.1390637010335922, -1.0914115272462368, -0.6547253243625164, -1.1019917130470276, -1.436250664293766, -1.153938740491867, -0.9605702795088291, -0.6279835784807801, -0.6187546625733376, -0.7228109799325466, -0.5140617713332176, -0.3177993064746261, -1.0890531912446022, -0.5754032284021378, 0.621669590473175, -0.971259742975235, -0.9111315310001373, -1.0813215002417564, -0.5450030937790871, -1.443852943368256]|6762.7221679687500000|      1.00000000|[325, 108, 0, 27]                                                          | 
       9|[1.9287699833512306, -1.4221805781126022, 0.1948156440630555, -0.2969621876254678, -0.4044068492949009, -0.0595898665487766, -0.0865620672702789, 0.4246853161603212, 0.3369362204102799, 0.4431107579730451, 0.1588521022349596, -0.0543907228857279, -0.3815442938357592, -0.3788678571581841, -0.0409161625429988, -0.9207233190536499, -1.2520910697057843, 0.0111415404826403, -1.4335966352373362, -1.4059183220379055, -1.2060031616128981, -1.2204164201393723, -1.3462265250273049, -1.1903656064532697, -1.35693414855632, -1.2080264759715647, -1.002917092293501, -1.0864374050870538, -1.0313995161559433, -1.3206732738763094, -1.144632379990071, -1.0957921971566975, -0.6578194214962423, -1.103975733043626, -1.4375543252099305, -1.155189588200301, -0.9625055741053075, -0.631333306664601, -0.624103126116097, -0.7304486311040819, -0.5238438658416271, -0.3290335331112146, -1.100444764830172, -0.5850930530577898, 0.615930181927979, -0.970774110435741, -0.9027346847578883, -1.0648534446954727, -0.5231751129031181, -1.3474550368264318]|6510.4423828125000000|      3.33333333|[337, 112, 0, 28]                                                          | 
      10|[3.146175540983677, -2.4019560664892197, 0.125512489117682, -0.3165490021929145, -0.3940938487648964, -0.0323936901986599, -0.0487668253481388, 0.4727970641106367, 0.399931080522947, 0.5290270685218275, 0.2777527887374163, 0.1081841047853231, -0.7872703988105059, -0.10047497600317, 0.3053943635895848, -0.5037742853164673, -0.9068142371252179, 0.563683332875371, -0.8230377677828074, -0.7480949978344142, -0.5143055045045912, -0.5102986032143235, -0.63455791445449, -0.4947434603236616, -0.6949923222127836, -0.5967707706149668, -0.4581131152808666, -0.6220717737451196, -0.6592285910155624, -1.0498680640012026, -0.9815225410275161, -1.0437052589841187, -0.7170070945285261, -1.2716144223231822, -1.7078035131562501, -1.5192898358218372, -1.4088975738268346, -1.1457802804652601, -1.18980270344764, -1.3281256831251085, -1.131824892014265, -0.9233122859150171, -1.6547656962648034, -1.071094574406743, 0.2284495057538152, -1.2281718813173939, -0.9979349700734019, -0.9664781019091606, -0.2025404497981071, -0.7814303757622838]|6061.0664062500000000|     11.11111111|[385, 128, 0, 32]                                                          | 
      11|[3.146175540983677, -2.4019560664892197, 0.125512489117682, -0.3165490021929145, -0.3940938487648964, -0.0323936901986599, -0.0487668253481388, 0.4727970641106367, 0.399931080522947, 0.5290270685218275, 0.2777527887374163, 0.1081841047853231, -0.7872703988105059, -0.10047497600317, 0.3053943635895848, -0.5037742853164673, -0.9068142371252179, 0.563683332875371, -0.8230377677828074, -0.7480949978344142, -0.5143055045045912, -0.5102986032143235, -0.63455791445449, -0.4947434603236616, -0.6949923222127836, -0.5967707706149668, -0.4581131152808666, -0.6220717737451196, -0.6592285910155624, -1.0498680640012026, -0.9815225410275161, -1.0437052589841187, -0.7170070945285261, -1.2716144223231822, -1.7078035131562501, -1.5192898358218372, -1.4088975738268346, -1.1457802804652601, -1.18980270344764, -1.3281256831251085, -1.131824892014265, -0.9233122859150171, -1.6547656962648034, -1.071094574406743, 0.2284495057538152, -1.2281718813173939, -0.9979349700734019, -0.9664781019091606, -0.2025404497981071, -0.7814303757622838]|6061.0664062500000000|      3.33333333|[433, 144, 0, 36]                                                          | 
      12|[3.2445493936538696, -2.0907744020223618, 0.2629252756014466, -0.1701117595657706, -0.1946779116988182, -0.0075454507023096, 0.1757763139903545, 0.447694780305028, 0.6811784877208993, 0.5205343752168119, -0.4948046486824751, 0.351111700758338, -0.761495366692543, -0.0531465373933315, 0.2823662804439664, -0.4298220127820969, -0.7901791157200933, 0.7786131519824266, -0.6306235585361719, -0.8371555875055492, -0.2201805138029158, -0.9793031150475144, -0.620368788484484, -0.9633250772021711, -0.9826457982126158, -0.3364791048225015, -0.7278068773448467, -0.8766099819913507, -0.3312212803866714, -1.1979479510337114, -1.0719280051998794, -0.8540281695313752, -0.5186800747178495, -1.2894394577015191, -1.6072137609589845, -1.2508722986094654, -1.0523770998697728, -1.276934758061543, -1.1563959317281842, -1.2522631562314928, -1.3267087154090405, -1.2038405630737543, -1.8111203322187066, -1.0896071828901768, 0.6075703324750066, -1.3189734928600956, -1.0321231735870242, -0.8063793405890465, -0.2623385526239872, -1.1071131946519017]|5488.0952148437500000|     11.11111111|[445, 148, 0, 37]                                                          | 
      13|[3.2445493936538696, -2.0907744020223618, 0.2629252756014466, -0.1701117595657706, -0.1946779116988182, -0.0075454507023096, 0.1757763139903545, 0.447694780305028, 0.6811784877208993, 0.5205343752168119, -0.4948046486824751, 0.351111700758338, -0.761495366692543, -0.0531465373933315, 0.2823662804439664, -0.4298220127820969, -0.7901791157200933, 0.7786131519824266, -0.6306235585361719, -0.8371555875055492, -0.2201805138029158, -0.9793031150475144, -0.620368788484484, -0.9633250772021711, -0.9826457982126158, -0.3364791048225015, -0.7278068773448467, -0.8766099819913507, -0.3312212803866714, -1.1979479510337114, -1.0719280051998794, -0.8540281695313752, -0.5186800747178495, -1.2894394577015191, -1.6072137609589845, -1.2508722986094654, -1.0523770998697728, -1.276934758061543, -1.1563959317281842, -1.2522631562314928, -1.3267087154090405, -1.2038405630737543, -1.8111203322187066, -1.0896071828901768, 0.6075703324750066, -1.3189734928600956, -1.0321231735870242, -0.8063793405890465, -0.2623385526239872, -1.1071131946519017]|5488.0952148437500000|      3.33333333|[493, 164, 0, 41]                                                          | 
      14|[3.2445493936538696, -2.0907744020223618, 0.2629252756014466, -0.1701117595657706, -0.1946779116988182, -0.0075454507023096, 0.1757763139903545, 0.447694780305028, 0.6811784877208993, 0.5205343752168119, -0.4948046486824751, 0.351111700758338, -0.761495366692543, -0.0531465373933315, 0.2823662804439664, -0.4298220127820969, -0.7901791157200933, 0.7786131519824266, -0.6306235585361719, -0.8371555875055492, -0.2201805138029158, -0.9793031150475144, -0.620368788484484, -0.9633250772021711, -0.9826457982126158, -0.3364791048225015, -0.7278068773448467, -0.8766099819913507, -0.3312212803866714, -1.1979479510337114, -1.0719280051998794, -0.8540281695313752, -0.5186800747178495, -1.2894394577015191, -1.6072137609589845, -1.2508722986094654, -1.0523770998697728, -1.276934758061543, -1.1563959317281842, -1.2522631562314928, -1.3267087154090405, -1.2038405630737543, -1.8111203322187066, -1.0896071828901768, 0.6075703324750066, -1.3189734928600956, -1.0321231735870242, -0.8063793405890465, -0.2623385526239872, -1.1071131946519017]|5488.0952148437500000|      1.00000000|[541, 180, 0, 45]                                                          | 
      15|[3.280008926987648, -2.1356883868575096, 0.3530299598351121, -0.0502361198887229, -0.1938840093207546, 0.0225133392959833, 0.1089904867112637, 0.4942617733031511, 0.5904177724150941, 0.4150903462432325, -0.5726880487054586, 0.3678550608456135, -0.8154008537530899, -0.1404081620275974, 0.3988495664671063, -0.4754073955118656, -0.7923707759473473, 0.7371842619031668, -0.5996982250362635, -0.82447679201141, -0.2389301438815892, -1.1099084550514817, -0.5554792829789221, -0.9654771380592138, -0.8828437064948957, -0.2637451884802431, -0.7073312401771545, -0.8993322784081101, -0.3090353587176651, -1.0829694215208292, -1.0378786283545196, -0.8450557920150459, -0.5428424901328981, -1.1942723349202424, -1.5004278004635125, -1.3762300605885684, -1.0437418583314866, -1.2762150017661043, -1.1812401609495282, -1.237596728373319, -1.218480695039034, -1.212074650451541, -1.693603158928454, -1.047323901206255, 0.6097819523420185, -1.388490457116859, -0.9216705439612269, -0.7137344554066658, -0.2034422606229782, -0.9842353286221623]|5264.3637695312500000|      3.33333333|[553, 184, 0, 46]                                                          | 
      16|[3.5479144901037216, -1.9406605288386345, 0.3992166304960847, -0.302699669264257, -0.0748273821664043, 0.0373028814792633, 0.2560751102864742, 0.6659208703786135, 0.3733791409758851, 0.9285591482184827, -0.9770854469388723, 0.7087617106735706, -0.6974967867136002, 0.0583407990634441, 0.4765389608219266, -0.5804592855274677, -0.6932296624872833, 0.4057543929666281, -0.8529924545437098, -0.8645581253804266, -0.2602402367629111, -1.059441459365189, -0.6541425981558859, -1.0314391397405416, -0.834649089461891, -0.168031714623794, -0.7271007150411606, -0.9504490392282605, -0.1721767315175384, -1.2968288902193308, -1.0792002934031188, -0.709204379003495, -0.5853501646779478, -1.1198001012671739, -1.5332414761651307, -1.5971032823435962, -1.3660508457105607, -0.8319711534422822, -1.0503622787073255, -1.2061242391355336, -1.3623792864382267, -0.8972782921046019, -1.3564463267102838, -1.005404181778431, 0.2427444176282734, -1.0833407528989483, -0.3551143286749721, -1.2194079831242561, -0.5338128060102463, -0.7640046151354909]|4245.1655273437500000|     11.11111111|[601, 200, 0, 50]                                                          | 
      17|[3.5479144901037216, -1.9406605288386345, 0.3992166304960847, -0.302699669264257, -0.0748273821664043, 0.0373028814792633, 0.2560751102864742, 0.6659208703786135, 0.3733791409758851, 0.9285591482184827, -0.9770854469388723, 0.7087617106735706, -0.6974967867136002, 0.0583407990634441, 0.4765389608219266, -0.5804592855274677, -0.6932296624872833, 0.4057543929666281, -0.8529924545437098, -0.8645581253804266, -0.2602402367629111, -1.059441459365189, -0.6541425981558859, -1.0314391397405416, -0.834649089461891, -0.168031714623794, -0.7271007150411606, -0.9504490392282605, -0.1721767315175384, -1.2968288902193308, -1.0792002934031188, -0.709204379003495, -0.5853501646779478, -1.1198001012671739, -1.5332414761651307, -1.5971032823435962, -1.3660508457105607, -0.8319711534422822, -1.0503622787073255, -1.2061242391355336, -1.3623792864382267, -0.8972782921046019, -1.3564463267102838, -1.005404181778431, 0.2427444176282734, -1.0833407528989483, -0.3551143286749721, -1.2194079831242561, -0.5338128060102463, -0.7640046151354909]|4245.1655273437500000|      3.33333333|[649, 216, 0, 54]                                                          | 
      18|[3.5479144901037216, -1.9406605288386345, 0.3992166304960847, -0.302699669264257, -0.0748273821664043, 0.0373028814792633, 0.2560751102864742, 0.6659208703786135, 0.3733791409758851, 0.9285591482184827, -0.9770854469388723, 0.7087617106735706, -0.6974967867136002, 0.0583407990634441, 0.4765389608219266, -0.5804592855274677, -0.6932296624872833, 0.4057543929666281, -0.8529924545437098, -0.8645581253804266, -0.2602402367629111, -1.059441459365189, -0.6541425981558859, -1.0314391397405416, -0.834649089461891, -0.168031714623794, -0.7271007150411606, -0.9504490392282605, -0.1721767315175384, -1.2968288902193308, -1.0792002934031188, -0.709204379003495, -0.5853501646779478, -1.1198001012671739, -1.5332414761651307, -1.5971032823435962, -1.3660508457105607, -0.8319711534422822, -1.0503622787073255, -1.2061242391355336, -1.3623792864382267, -0.8972782921046019, -1.3564463267102838, -1.005404181778431, 0.2427444176282734, -1.0833407528989483, -0.3551143286749721, -1.2194079831242561, -0.5338128060102463, -0.7640046151354909]|4245.1655273437500000|      1.00000000|[697, 232, 0, 58]                                                          | 
      19|[3.843526765704155, -2.4041900262236595, 0.389783794991672, -0.3227499192580581, -0.112736763257999, -0.0219504907727242, 0.1753697209060192, 0.5664269048720598, 0.2598137779859826, 0.8069504140876234, -1.1001021023839712, 0.5909612067043781, -0.8039741143584251, -0.0316012762486935, 0.4072023304179311, -0.6263839155435562, -0.7142088825348765, 0.4100659512914717, -0.8240741267800331, -0.8125367709435523, -0.1872015097178519, -0.9678087355569005, -0.5464461543597281, -0.9101155989337713, -0.7018844370904844, -0.0256571543868631, -0.5765462517738342, -0.7927553402259946, -0.0080614963080734, -1.1267993543297052, -0.9037006157450378, -0.528782922308892, -0.4008297412656248, -0.9324330643285066, -1.3448311642277986, -1.4100750531069934, -1.1834584686439484, -0.6574289051932283, -0.8878998355939984, -1.059969671536237, -1.2366869188845158, -0.7958307322114706, -1.2823769161477685, -1.0277245100587606, 0.2021223881747574, -1.1019594949029852, -0.4065623795613647, -1.3059541285037994, -0.6611697822809219, -0.9444622816517949]|3532.1892089843750000|      3.33333333|[709, 236, 0, 59]                                                          | 
