k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | k=2
       1|[0.128369577601552, 0.0252187669277191, 0.3836763679981232, 0.2978510946035385, 0.3482733368873596, 0.9411059379577636, 0.8131917536258697, 0.9484888792037964, 1.0430152356624602, 0.9192433282732964]| 28.3729305267333984|      3.33333333|[15, 2, 0, 1]                                                              | 
       2|[0.128369577601552, 0.0252187669277191, 0.3836763679981232, 0.2978510946035385, 0.3482733368873596, 0.9411059379577636, 0.8131917536258697, 0.9484888792037964, 1.0430152356624602, 0.9192433282732964]| 28.3729305267333984|      1.00000000|[29, 4, 0, 2]                                                              | 
       3|[0.1169142400845885, 1.0170494735240936, 0.3607656929641962, 0.2692127503454685, 0.3139073252677917, 0.9853077925741672, 0.7673704035580158, 0.8969398580491543, 1.0971845887601375, 0.8562389686703682]| 10.0065155029296875|      3.33333333|[43, 6, 0, 3]                                                              | 
       4|[0.1169142400845885, 1.0170494735240936, 0.3607656929641962, 0.2692127503454685, 0.3139073252677917, 0.9853077925741672, 0.7673704035580158, 0.8969398580491543, 1.0971845887601375, 0.8562389686703682]| 10.0065155029296875|      1.00000000|[57, 8, 0, 4]                                                              | 
       5|[0.1169142400845885, 1.0170494735240936, 0.3607656929641962, 0.2692127503454685, 0.3139073252677917, 0.9853077925741672, 0.7673704035580158, 0.8969398580491543, 1.0971845887601375, 0.8562389686703682]| 10.0065155029296875|      0.30000000|[71, 10, 0, 5]                                                             | 
       6|[0.1118025219999254, 1.0024728754535317, 0.3413302276283502, 0.244918416813016, 0.284754129126668, 0.9512957282364368, 1.0496059961616993, 0.8532100647687912, 1.0485959216952323, 0.8027914427220821]|  7.8535933494567871|      1.00000000|[85, 12, 0, 6]                                                             | 
       7|[0.1118025219999254, 1.0024728754535317, 0.3413302276283502, 0.244918416813016, 0.284754129126668, 0.9512957282364368, 1.0496059961616993, 0.8532100647687912, 1.0485959216952323, 0.8027914427220821]|  7.8535933494567871|      0.30000000|[99, 14, 0, 7]                                                             | 
       8|[0.1118025219999254, 1.0024728754535317, 0.3413302276283502, 0.244918416813016, 0.284754129126668, 0.9512957282364368, 1.0496059961616993, 0.8532100647687912, 1.0485959216952323, 0.8027914427220821]|  7.8535933494567871|      0.09000000|[113, 16, 0, 8]                                                            | 
       9|[0.1100558763369918, 0.9998529069591313, 0.3378369363024831, 0.3134411308914423, 0.2795141921378672, 0.9451824681833386, 0.9940420061349868, 0.8453501595184207, 1.0398626938462256, 0.7931848913431168]|  6.7540421485900879|      0.30000000|[127, 18, 0, 9]                                                            | 
