k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.30000000|[4, 1, 0, 1]                                                               | 
       2|[1.0418878197669983, 0.4014639258384705]                                        |  3.0300338268280029|      1.00000000|[7, 2, 0, 2]                                                               | 
       3|[1.386004239320755, -1.568709671497345]                                         |  1.6281392574310303|      3.33333333|[10, 3, 0, 3]                                                              | 
       4|[1.386004239320755, -1.568709671497345]                                         |  1.6281392574310303|      1.00000000|[13, 4, 0, 4]                                                              | 
       5|[2.266838937997818, -1.0952856838703156]                                        |  0.1657011359930038|      3.33333333|[16, 5, 0, 5]                                                              | 
       6|[2.266838937997818, -1.0952856838703156]                                        |  0.1657011359930038|      1.00000000|[19, 6, 0, 6]                                                              | 
       7|[2.266838937997818, -1.0952856838703156]                                        |  0.1657011359930038|      0.30000000|[22, 7, 0, 7]                                                              | 
       8|[2.020856112241745, -0.9235520362854004]                                        |  0.0066502820700407|      1.00000000|[25, 8, 0, 8]                                                              | 
       9|[2.020856112241745, -0.9235520362854004]                                        |  0.0066502820700407|      0.30000000|[28, 9, 0, 9]                                                              | 
      10|[2.020856112241745, -0.9235520362854004]                                        |  0.0066502820700407|      0.09000000|[31, 10, 0, 10]                                                            | 
      11|[2.0140435602515936, -1.013293832540512]                                        |  0.0005764476954937|      0.30000000|[34, 11, 0, 11]                                                            | 
      12|[2.0140435602515936, -1.013293832540512]                                        |  0.0005764476954937|      0.09000000|[37, 12, 0, 12]                                                            | 
      13|[2.0140435602515936, -1.013293832540512]                                        |  0.0005764476954937|      0.02700000|[40, 13, 0, 13]                                                            | 
      14|[2.0140435602515936, -1.013293832540512]                                        |  0.0005764476954937|      0.00810000|[43, 14, 0, 14]                                                            | 
      15|[1.9982481617480516, -1.0096958596259356]                                       |  0.0001002073695417|      0.02700000|[46, 15, 0, 15]                                                            | 
      16|[1.9982481617480516, -1.0096958596259356]                                       |  0.0001002073695417|      0.00810000|[49, 16, 0, 16]                                                            | 
      17|[1.9982481617480516, -1.0096958596259356]                                       |  0.0001002073695417|      0.00243000|[52, 17, 0, 17]                                                            | 
      18|[2.000076559255831, -1.005192908924073]                                         |  0.0000269780866802|      0.00810000|[55, 18, 0, 18]                                                            | 
      19|[2.000076559255831, -1.005192908924073]                                         |  0.0000269780866802|      0.00243000|[58, 19, 0, 19]                                                            | 
      20|[2.0019197735236958, -1.0036094120005146]                                       |  0.0000204255684366|      0.00810000|[61, 20, 0, 20]                                                            | 
