k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.09000000|[17, 0, 0, 4]                                                              | 
       3|[-0.0224826112389565, -0.01760040409863, 0.9652184247970581]                    |926.4638061523437500|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[-0.0224826112389565, -0.01760040409863, 0.9652184247970581]                    |926.4638061523437500|      0.09000000|[33, 0, 0, 8]                                                              | 
       5|[-0.0224826112389565, -0.01760040409863, 0.9652184247970581]                    |926.4638061523437500|      0.02700000|[41, 0, 0, 10]                                                             | 
       6|[-0.0224826112389565, -0.01760040409863, 0.9652184247970581]                    |926.4638061523437500|      0.00810000|[49, 0, 0, 12]                                                             | 
       7|[-0.0364645179361105, -0.0185339502641, 0.9570897836238146]                     |923.7492065429687500|      0.02700000|[57, 0, 0, 14]                                                             | 
       8|[-0.0616877470165491, -0.0213114237994887, 0.9663133602589369]                  |921.4845581054687500|      0.09000000|[65, 0, 0, 16]                                                             | 
       9|[-0.0616877470165491, -0.0213114237994887, 0.9663133602589369]                  |921.4845581054687500|      0.02700000|[73, 0, 0, 18]                                                             | 
      10|[-0.0721861561760306, -0.016515530704055, 0.9733157036826015]                   |921.0880126953125000|      0.09000000|[81, 0, 0, 20]                                                             | 
      11|[-0.0721861561760306, -0.016515530704055, 0.9733157036826015]                   |921.0880126953125000|      0.02700000|[89, 0, 0, 22]                                                             | 
      12|[-0.0748446071520448, -0.0181086786906235, 0.9464941741898656]                  |918.3720092773437500|      0.09000000|[97, 0, 0, 24]                                                             | 
      13|[-0.1423079306259751, -0.0199192144791596, 0.8869507322087884]                  |906.3522338867187500|      0.30000000|[105, 0, 0, 26]                                                            | 
      14|[-0.1423079306259751, -0.0199192144791596, 0.8869507322087884]                  |906.3522338867187500|      0.09000000|[113, 0, 0, 28]                                                            | 
      15|[-0.1423079306259751, -0.0199192144791596, 0.8869507322087884]                  |906.3522338867187500|      0.02700000|[121, 0, 0, 30]                                                            | 
