k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 5.0, -5.0, -1.0]                                                         |7926693.3369958801195025|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[25.789478838443756, 3.1819560527801514, -5.206940859556198, -0.8308406174182892]|6068493.0000000000000000|      3.33333333|[4, 1, 0, 1]                                                               | 
       2|[24.330337584018707, 2.0972965955734253, -5.90359029173851, 1.8747482001781464] |3904300.2500000000000000|     11.11111111|[10, 3, 0, 3]                                                              | 
       3|[24.330337584018707, 2.0972965955734253, -5.90359029173851, 1.8747482001781464] |3904300.2500000000000000|      3.33333333|[16, 5, 0, 5]                                                              | 
       4|[24.985632956027985, 0.2299041748046875, -1.3688059747219086, -2.5933165848255157]|3424282.5000000000000000|     11.11111111|[19, 6, 0, 6]                                                              | 
       5|[24.985632956027985, 0.2299041748046875, -1.3688059747219086, -2.5933165848255157]|3424282.5000000000000000|      3.33333333|[25, 8, 0, 8]                                                              | 
       6|[24.655050575733185, 1.0827391743659973, 1.5749379694461823, -3.8617290556430817]|3353513.7500000000000000|     11.11111111|[28, 9, 0, 9]                                                              | 
       7|[22.24469619989395, 2.383963406085968, -4.308778136968613, 5.156900018453598]   |2797852.7500000000000000|     37.03703704|[31, 10, 0, 10]                                                            | 
       8|[22.24469619989395, 2.383963406085968, -4.308778136968613, 5.156900018453598]   |2797852.7500000000000000|     11.11111111|[37, 12, 0, 12]                                                            | 
       9|[13.828667223453522, 1.274769127368927, -5.787703961133957, -1.858063131570816] |2697008.0000000000000000|     37.03703704|[43, 14, 0, 14]                                                            | 
      10|[13.828667223453522, 1.274769127368927, -5.787703961133957, -1.858063131570816] |2697008.0000000000000000|     11.11111111|[49, 16, 0, 16]                                                            | 
      11|[13.828667223453522, 1.274769127368927, -5.787703961133957, -1.858063131570816] |2697008.0000000000000000|      3.33333333|[55, 18, 0, 18]                                                            | 
      12|[13.478290617465973, 2.2230230569839478, -2.7345275580883026, -2.734004706144333]|1759040.2500000000000000|     11.11111111|[58, 19, 0, 19]                                                            | 
      13|[13.478290617465973, 2.2230230569839478, -2.7345275580883026, -2.734004706144333]|1759040.2500000000000000|      3.33333333|[64, 21, 0, 21]                                                            | 
      14|[16.718036711215973, 1.8902647495269775, -2.092429906129837, -2.4304613173007965]|1753809.8750000000000000|     11.11111111|[67, 22, 0, 22]                                                            | 
      15|[14.30768233537674, 3.90412974357605, -6.913138657808304, 7.0749097764492035]   |1358357.2500000000000000|     37.03703704|[70, 23, 0, 23]                                                            | 
      16|[14.30768233537674, 3.90412974357605, -6.913138657808304, 7.0749097764492035]   |1358357.2500000000000000|     11.11111111|[76, 25, 0, 25]                                                            | 
      17|[14.30768233537674, 3.90412974357605, -6.913138657808304, 7.0749097764492035]   |1358357.2500000000000000|      3.33333333|[82, 27, 0, 27]                                                            | 
      18|[14.30768233537674, 3.90412974357605, -6.913138657808304, 7.0749097764492035]   |1358357.2500000000000000|      1.00000000|[88, 29, 0, 29]                                                            | 
      19|[14.058712840080261, 4.0194956585764885, -6.03001543879509, 6.694386035203934]  |1248283.3750000000000000|      3.33333333|[91, 30, 0, 30]                                                            | 
      20|[14.058712840080261, 4.0194956585764885, -6.03001543879509, 6.694386035203934]  |1248283.3750000000000000|      1.00000000|[97, 32, 0, 32]                                                            | 
      21|[12.645939230918884, 4.807756952941418, -4.855498522520065, 6.637597057968378]  |1000485.1250000000000000|      3.33333333|[100, 33, 0, 33]                                                           | 
      22|[12.645939230918884, 4.807756952941418, -4.855498522520065, 6.637597057968378]  |1000485.1250000000000000|      1.00000000|[106, 35, 0, 35]                                                           | 
      23|[12.49372974038124, 5.135457895696163, -3.972375303506851, 6.936825726181269]   |967579.6250000000000000|      3.33333333|[109, 36, 0, 36]                                                           | 
      24|[12.49372974038124, 5.135457895696163, -3.972375303506851, 6.936825726181269]   |967579.6250000000000000|      1.00000000|[115, 38, 0, 38]                                                           | 
      25|[11.769655019044876, 4.570919178426266, -2.4851036369800568, 5.964696738868952] |904120.6250000000000000|      3.33333333|[118, 39, 0, 39]                                                           | 
      26|[11.769655019044876, 4.570919178426266, -2.4851036369800568, 5.964696738868952] |904120.6250000000000000|      1.00000000|[124, 41, 0, 41]                                                           | 
