k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.09000000|[17, 0, 0, 4]                                                              | 
       3|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.02700000|[25, 0, 0, 6]                                                              | 
       4|[0.1, 0.01, 0.02]                                                               |50068.6489144979932462|      0.00810000|[33, 0, 0, 8]                                                              | 
       5|[0.1046387505717576, 0.0033998039923608, 0.0192724052281119]                    |10185.9121093750000000|      0.02700000|[41, 0, 0, 10]                                                             | 
       6|[0.1046387505717576, 0.0033998039923608, 0.0192724052281119]                    |10185.9121093750000000|      0.00810000|[49, 0, 0, 12]                                                             | 
       7|[0.1116149629466236, 0.0025665619666688, 0.0152415051520802]                    |6146.3642578125000000|      0.02700000|[57, 0, 0, 14]                                                             | 
       8|[0.1116149629466236, 0.0025665619666688, 0.0152415051520802]                    |6146.3642578125000000|      0.00810000|[65, 0, 0, 16]                                                             | 
       9|[0.1116149629466236, 0.0025665619666688, 0.0152415051520802]                    |6146.3642578125000000|      0.00243000|[73, 0, 0, 18]                                                             | 
      10|[0.1117387292557396, 0.0041056343377568, 0.0133651155442931]                    |4095.2316894531250000|      0.00810000|[81, 0, 0, 20]                                                             | 
      11|[0.1117387292557396, 0.0041056343377568, 0.0133651155442931]                    |4095.2316894531250000|      0.00243000|[89, 0, 0, 22]                                                             | 
      12|[0.1119724931719247, 0.0051953351846896, 0.0128812442813069]                    |2650.1960449218750000|      0.00810000|[97, 0, 0, 24]                                                             | 
      13|[0.1119724931719247, 0.0051953351846896, 0.0128812442813069]                    |2650.1960449218750000|      0.00243000|[105, 0, 0, 26]                                                            | 
      14|[0.1119724931719247, 0.0051953351846896, 0.0128812442813069]                    |2650.1960449218750000|      0.00072900|[113, 0, 0, 28]                                                            | 
      15|[0.1118918783336994, 0.0055339365405962, 0.0127730285926373]                    |2639.7385253906250000|      0.00243000|[121, 0, 0, 30]                                                            | 
