k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 14.5560907917588516|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.1795756220817566, 0.4666396975517273]                                       | 12.7706632614135742|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[-0.1795756220817566, 0.4666396975517273]                                       | 12.7706632614135742|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[-0.1795756220817566, 0.4666396975517273]                                       | 12.7706632614135742|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[-0.0902954116463661, 0.3461032062768936]                                       |  7.5123610496520996|      1.00000000|[33, 0, 0, 8]                                                              | 
       5|[-0.0902954116463661, 0.3461032062768936]                                       |  7.5123610496520996|      0.30000000|[41, 0, 0, 10]                                                             | 
       6|[-0.0902954116463661, 0.3461032062768936]                                       |  7.5123610496520996|      0.09000000|[49, 0, 0, 12]                                                             | 
       7|[-0.0527310594916344, 0.2643173933029175]                                       |  6.3951740264892578|      0.30000000|[57, 0, 0, 14]                                                             | 
       8|[-0.0527310594916344, 0.2643173933029175]                                       |  6.3951740264892578|      0.09000000|[65, 0, 0, 16]                                                             | 
       9|[-0.0527310594916344, 0.2643173933029175]                                       |  6.3951740264892578|      0.02700000|[73, 0, 0, 18]                                                             | 
      10|[-0.0555051849223673, 0.2511054957285523]                                       |  6.3904395103454590|      0.09000000|[81, 0, 0, 20]                                                             | 
