k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.30000000|[4, 1, 0, 1]                                                               | 
       2|[0.0691388845443726, -0.2919243574142456]                                       | 22.9261379241943359|      1.00000000|[7, 2, 0, 2]                                                               | 
       3|[1.946509599685669, -0.9814742803573608]                                        | 18.3062267303466797|      3.33333333|[10, 3, 0, 3]                                                              | 
       4|[1.946509599685669, -0.9814742803573608]                                        | 18.3062267303466797|      1.00000000|[13, 4, 0, 4]                                                              | 
       5|[2.827344298362732, -0.5080502927303314]                                        | 15.8948812484741211|      3.33333333|[16, 5, 0, 5]                                                              | 
       6|[2.827344298362732, -0.5080502927303314]                                        | 15.8948812484741211|      1.00000000|[19, 6, 0, 6]                                                              | 
       7|[1.855381727218628, -0.2729145288467407]                                        |  9.4854736328125000|      3.33333333|[22, 7, 0, 7]                                                              | 
       8|[1.855381727218628, -0.2729145288467407]                                        |  9.4854736328125000|      1.00000000|[25, 8, 0, 8]                                                              | 
       9|[0.8957648277282715, 0.0083959102630615]                                        |  7.2759900093078613|      3.33333333|[28, 9, 0, 9]                                                              | 
      10|[0.8957648277282715, 0.0083959102630615]                                        |  7.2759900093078613|      1.00000000|[31, 10, 0, 10]                                                            | 
      11|[0.8957648277282715, 0.0083959102630615]                                        |  7.2759900093078613|      0.30000000|[34, 11, 0, 11]                                                            | 
      12|[1.081464260816574, 0.2440136671066284]                                         |  2.2937951087951660|      1.00000000|[37, 12, 0, 12]                                                            | 
      13|[1.081464260816574, 0.2440136671066284]                                         |  2.2937951087951660|      0.30000000|[40, 13, 0, 13]                                                            | 
      14|[1.081464260816574, 0.2440136671066284]                                         |  2.2937951087951660|      0.09000000|[43, 14, 0, 14]                                                            | 
      15|[1.081464260816574, 0.2440136671066284]                                         |  2.2937951087951660|      0.02700000|[46, 15, 0, 15]                                                            | 
      16|[1.0915718162432313, 0.2690503876656294]                                        |  2.2345335483551025|      0.09000000|[49, 16, 0, 16]                                                            | 
      17|[1.0915718162432313, 0.2690503876656294]                                        |  2.2345335483551025|      0.02700000|[52, 17, 0, 17]                                                            | 
      18|[1.0915718162432313, 0.2690503876656294]                                        |  2.2345335483551025|      0.00810000|[55, 18, 0, 18]                                                            | 
      19|[1.0853223926387727, 0.2742035146802664]                                        |  2.1982545852661133|      0.02700000|[58, 19, 0, 19]                                                            | 
      20|[1.0613706703297794, 0.2866660580039024]                                        |  2.0710620880126953|      0.09000000|[61, 20, 0, 20]                                                            | 
