k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-506.0, -506.2]                                                                |25614.3346824171749176|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-505.0167686343193, -506.3823626458645]                                        |25573.2597656250000000|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-504.5191765129566, -503.086378377676]                                         |25381.8574218750000000|     11.11111111|[9, 0, 0, 2]                                                               | 
       3|[-493.5511627495289, -501.30888823866843]                                       |24745.1855468750000000|     37.03703704|[13, 0, 0, 3]                                                              | 
       4|[-475.9493904411793, -468.72178344130515]                                       |22311.3964843750000000|    123.45679012|[17, 0, 0, 4]                                                              | 
       5|[-435.7352333366871, -225.1050231873989]                                        |12026.8730468750000000|    411.52263374|[21, 0, 0, 5]                                                              | 
       6|[-261.3328132927418, 147.63441773056985]                                        |4504.6430664062500000|   1371.74211248|[25, 0, 0, 6]                                                              | 
       7|[-261.3328132927418, 147.63441773056985]                                        |4504.6430664062500000|    411.52263374|[33, 0, 0, 8]                                                              | 
       8|[-55.9821358025074, 134.64141674637796]                                         |1063.3082275390625000|   1371.74211248|[37, 0, 0, 9]                                                              | 
       9|[-55.9821358025074, 134.64141674637796]                                         |1063.3082275390625000|    411.52263374|[45, 0, 0, 11]                                                             | 
      10|[-36.685697585344315, -70.21310595870017]                                       |313.7868957519531250|   1371.74211248|[53, 0, 0, 13]                                                             | 
      11|[-36.685697585344315, -70.21310595870017]                                       |313.7868957519531250|    411.52263374|[61, 0, 0, 15]                                                             | 
      12|[-36.685697585344315, -70.21310595870017]                                       |313.7868957519531250|    123.45679012|[69, 0, 0, 17]                                                             | 
      13|[63.39467045664787, 2.0744840681553]                                            |201.5003662109375000|    411.52263374|[77, 0, 0, 19]                                                             | 
      14|[63.39467045664787, 2.0744840681553]                                            |201.5003662109375000|    123.45679012|[85, 0, 0, 21]                                                             | 
