k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.30000000|[61, 4, 0, 4]                                                              | 
       2|[0.0005599306896329, 0.0005202364991419, 0.0004166702565271, 0.0002532313519623, 3.39191064995e-05, -0.0002372671588091, -0.000556328042876, -0.000919264217373, -0.0013220764230937, -0.0017607650952414, -0.002231331076473, -0.0027297749184072, -0.0032520978711545, -0.0037942994385958, -0.0043523809872568, -0.0049223434180021, -0.0055001862347126, -0.0060819108039141, -0.0066635189577937, -0.007241009734571, -0.0078103840351105, -0.0083676427602768, -0.0089087868109345, -0.0094298170879483, -0.0099267326295376, -0.0103955361992121, -0.0043018930591643, -0.0112328054383397, -0.0115932729095221, -0.0119096310809255, 0.2939558625221252, -0.0123940175399184, -0.0125540485605597, -0.0126539720222354, -0.0126897869631648, -0.0126574970781803, -0.0125530995428562, -0.0123725980520248, -0.0121119916439056, 0.0154045382514596, -0.0113344695419073, -0.0108095528557897, -0.0101885357871652, -0.0094674155116081, -0.008642197586596, -0.0077088777907193, -0.0066634584218264, -0.0055019417777658, -0.0042203259654343, -0.0028146135155112, -0.0012808043975383, 0.0003851009241771, 0.0021871016360819, 0.0041291969828308, 0.0062153865583241, 0.0084496689960361, 0.0108360452577472]|81188.2265625000000000|      1.00000000|[121, 8, 0, 8]                                                             | 
       3|[0.0005599306896329, 0.0005202364991419, 0.0004166702565271, 0.0002532313519623, 3.39191064995e-05, -0.0002372671588091, -0.000556328042876, -0.000919264217373, -0.0013220764230937, -0.0017607650952414, -0.002231331076473, -0.0027297749184072, -0.0032520978711545, -0.0037942994385958, -0.0043523809872568, -0.0049223434180021, -0.0055001862347126, -0.0060819108039141, -0.0066635189577937, -0.007241009734571, -0.0078103840351105, -0.0083676427602768, -0.0089087868109345, -0.0094298170879483, -0.0099267326295376, -0.0103955361992121, -0.0043018930591643, -0.0112328054383397, -0.0115932729095221, -0.0119096310809255, 0.2939558625221252, -0.0123940175399184, -0.0125540485605597, -0.0126539720222354, -0.0126897869631648, -0.0126574970781803, -0.0125530995428562, -0.0123725980520248, -0.0121119916439056, 0.0154045382514596, -0.0113344695419073, -0.0108095528557897, -0.0101885357871652, -0.0094674155116081, -0.008642197586596, -0.0077088777907193, -0.0066634584218264, -0.0055019417777658, -0.0042203259654343, -0.0028146135155112, -0.0012808043975383, 0.0003851009241771, 0.0021871016360819, 0.0041291969828308, 0.0062153865583241, 0.0084496689960361, 0.0108360452577472]|81188.2265625000000000|      0.30000000|[181, 12, 0, 12]                                                           | 
       4|[0.0039777697529644, 0.004442059143912, 0.0047146503638942, 0.0048057246895041, 0.0047254621640604, 0.0044840446935268, 0.0040916537982412, -0.0047350436798297, 0.0028946755919605, 0.0021104515763, 0.0012159782927483, 0.0002214380074292, -0.0008629893418401, -0.002027121023275, -0.0032607765169814, -0.0045537748083007, -0.0058959335729014, -0.0072770722908899, -0.0086870109662414, -0.0101155664306134, -0.0115525580476969, -0.0129878045991063, -0.0144111253321171, -0.0158123392611742, -0.0171812628395855, -0.0185077181085944, -0.0132511877454817, -0.020992492325604, -0.022130448371172, -0.0231852112337947, 0.2819871436804533, -0.0250044260174036, -0.0257485155016184, -0.0263686887919903, -0.026854757219553, -0.0271965432912111, -0.0273838667199016, -0.027406545355916, -0.0272543979808688, 0.3080246606841683, -0.0263849012553692, -0.0256471876055002, -0.0246939240023494, -0.0235149255022407, -0.0223024617880583, -0.0204390124417841, -0.0185217317193747, -0.0163379935547709, -0.0138776167295873, -0.0111304216552526, -0.0080862243194133, -0.0047348449297715, -0.0010661028791219, 0.0029301845934242, 0.0072641978040338, 0.0119461175054312, 0.0169861274771392]|48281.8046875000000000|      1.00000000|[241, 16, 0, 16]                                                           | 
       5|[0.0039777697529644, 0.004442059143912, 0.0047146503638942, 0.0048057246895041, 0.0047254621640604, 0.0044840446935268, 0.0040916537982412, -0.0047350436798297, 0.0028946755919605, 0.0021104515763, 0.0012159782927483, 0.0002214380074292, -0.0008629893418401, -0.002027121023275, -0.0032607765169814, -0.0045537748083007, -0.0058959335729014, -0.0072770722908899, -0.0086870109662414, -0.0101155664306134, -0.0115525580476969, -0.0129878045991063, -0.0144111253321171, -0.0158123392611742, -0.0171812628395855, -0.0185077181085944, -0.0132511877454817, -0.020992492325604, -0.022130448371172, -0.0231852112337947, 0.2819871436804533, -0.0250044260174036, -0.0257485155016184, -0.0263686887919903, -0.026854757219553, -0.0271965432912111, -0.0273838667199016, -0.027406545355916, -0.0272543979808688, 0.3080246606841683, -0.0263849012553692, -0.0256471876055002, -0.0246939240023494, -0.0235149255022407, -0.0223024617880583, -0.0204390124417841, -0.0185217317193747, -0.0163379935547709, -0.0138776167295873, -0.0111304216552526, -0.0080862243194133, -0.0047348449297715, -0.0010661028791219, 0.0029301845934242, 0.0072641978040338, 0.0119461175054312, 0.0169861274771392]|48281.8046875000000000|      0.30000000|[301, 20, 0, 20]                                                           | 
       6|[0.00568121985998, 0.0064512760727666, 0.0069839149073232, 0.0072904763219412, 0.0073823000893753, 0.0072707271465333, 0.0069670989760198, -0.0018107590149157, 0.00582903646864, 0.0050172844203189, 0.0040588383562863, 0.0029650395736098, 0.0017472272738814, 0.0004167441511527, 0.0114581416128203, -0.0025368758651894, -0.0041373307758477, -0.0058050950756297, -0.0075288296211511, -0.0092971917474642, -0.0110988415253814, -0.0129224383708788, -0.0147566422820091, -0.0165901128784753, -0.0184115072479472, -0.0202094881096855, -0.0154423790518194, -0.0236898409202695, -0.025349531089887, -0.0269404456485063, 0.2776824994944036, -0.0298705785535276, -0.0311871161684394, -0.0323895174078643, -0.0334664350375533, -0.0344065316021442, -0.0351984677836299, -0.0358309019356966, -0.0362924933433533, 0.2983700018376112, -0.0366577878594398, -0.0365388076752424, -0.0362036228179932, -0.0356408916413784, -0.0350417206063867, -0.0337874325923622, -0.0324740223586559, -0.0166392772516701, 0.2786736921407282, -0.0268509828019887, -0.0243778985459358, -0.0215865439095069, -0.018465579720214, -0.0150036609265953, -0.0111894542351365, -0.0070116110146046, -0.0024587982334197]|13300.0556640625000000|      1.00000000|[361, 24, 0, 24]                                                           | 
       7|[0.00568121985998, 0.0064512760727666, 0.0069839149073232, 0.0072904763219412, 0.0073823000893753, 0.0072707271465333, 0.0069670989760198, -0.0018107590149157, 0.00582903646864, 0.0050172844203189, 0.0040588383562863, 0.0029650395736098, 0.0017472272738814, 0.0004167441511527, 0.0114581416128203, -0.0025368758651894, -0.0041373307758477, -0.0058050950756297, -0.0075288296211511, -0.0092971917474642, -0.0110988415253814, -0.0129224383708788, -0.0147566422820091, -0.0165901128784753, -0.0184115072479472, -0.0202094881096855, -0.0154423790518194, -0.0236898409202695, -0.025349531089887, -0.0269404456485063, 0.2776824994944036, -0.0298705785535276, -0.0311871161684394, -0.0323895174078643, -0.0334664350375533, -0.0344065316021442, -0.0351984677836299, -0.0358309019356966, -0.0362924933433533, 0.2983700018376112, -0.0366577878594398, -0.0365388076752424, -0.0362036228179932, -0.0356408916413784, -0.0350417206063867, -0.0337874325923622, -0.0324740223586559, -0.0166392772516701, 0.2786736921407282, -0.0268509828019887, -0.0243778985459358, -0.0215865439095069, -0.018465579720214, -0.0150036609265953, -0.0111894542351365, -0.0070116110146046, -0.0024587982334197]|13300.0556640625000000|      0.30000000|[421, 28, 0, 28]                                                           | 
       8|[-0.0014684136258438, -0.0020478563965298, -0.0027021090209018, 0.0051154027169105, -0.0042147884487349, -0.005063089702162, -0.0059659475809895, -0.0152118137921207, -0.0079150793608278, -0.0089512270642444, -0.0100216786377132, 0.2968295877799392, -0.0122452406212687, -0.0133882242953405, -0.0020720466272905, -0.0157112811866682, -0.0168812257179525, -0.0180500339483842, -0.0192126382607967, -0.020363979623653, -0.0214989914966282, -0.0226126104098512, -0.0236997753381729, -0.0247554230154492, -0.0257744876435027, -0.0267519090557471, -0.0211522888857871, -0.0285615641623735, -0.0293836712371558, -0.0301438823807985, 0.2752966091502458, -0.0314583574654534, -0.0320024957763962, -0.0324644871507189, -0.03283926169388, -0.0331217593047768, -0.0333069179905578, -0.0333896740339696, -0.0333649630192667, 0.3017141809687018, -0.0329728911165148, -0.0325954016298056, -0.0320901926606894, -0.0314522013068199, -0.0308788097463548, -0.0297576193697751, -0.0286909018177539, -0.0132227220165078, 0.2815975318662822, -0.0245522852055728, -0.0228430478600785, -0.0209605220297817, -0.0188996460346971, -0.0256263858173043, -0.014222584431991, -0.011596271302551, -0.0087713580578566]|13239.1767578125000000|      1.00000000|[481, 32, 0, 32]                                                           | 
       9|[-0.0014684136258438, -0.0020478563965298, -0.0027021090209018, 0.0051154027169105, -0.0042147884487349, -0.005063089702162, -0.0059659475809895, -0.0152118137921207, -0.0079150793608278, -0.0089512270642444, -0.0100216786377132, 0.2968295877799392, -0.0122452406212687, -0.0133882242953405, -0.0020720466272905, -0.0157112811866682, -0.0168812257179525, -0.0180500339483842, -0.0192126382607967, -0.020363979623653, -0.0214989914966282, -0.0226126104098512, -0.0236997753381729, -0.0247554230154492, -0.0257744876435027, -0.0267519090557471, -0.0211522888857871, -0.0285615641623735, -0.0293836712371558, -0.0301438823807985, 0.2752966091502458, -0.0314583574654534, -0.0320024957763962, -0.0324644871507189, -0.03283926169388, -0.0331217593047768, -0.0333069179905578, -0.0333896740339696, -0.0333649630192667, 0.3017141809687018, -0.0329728911165148, -0.0325954016298056, -0.0320901926606894, -0.0314522013068199, -0.0308788097463548, -0.0297576193697751, -0.0286909018177539, -0.0132227220165078, 0.2815975318662822, -0.0245522852055728, -0.0228430478600785, -0.0209605220297817, -0.0188996460346971, -0.0256263858173043, -0.014222584431991, -0.011596271302551, -0.0087713580578566]|13239.1767578125000000|      0.30000000|[541, 36, 0, 36]                                                           | 
