k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.30000000|[17, 0, 0, 1]                                                              | 
       2|[-4.038246709853411, -0.0026969745755196, 4.053515084087849, 0.0432664401829243, -1.929770290851593, -0.3608726322650909]|  3.0722620487213135|      1.00000000|[33, 0, 0, 2]                                                              | 
       3|[-4.038246709853411, -0.0026969745755196, 4.053515084087849, 0.0432664401829243, -1.929770290851593, -0.3608726322650909]|  3.0722620487213135|      0.30000000|[49, 0, 0, 3]                                                              | 
       4|[-4.0032629035413265, -0.1078630298376083, 3.986342802643776, -0.0179123371839523, -1.9235125822015107, -0.0973918199539184]|  0.9953038692474365|      1.00000000|[65, 0, 0, 4]                                                              | 
       5|[-4.0032629035413265, -0.1078630298376083, 3.986342802643776, -0.0179123371839523, -1.9235125822015107, -0.0973918199539184]|  0.9953038692474365|      0.30000000|[81, 0, 0, 5]                                                              | 
       6|[-4.0032629035413265, -0.1078630298376083, 3.986342802643776, -0.0179123371839523, -1.9235125822015107, -0.0973918199539184]|  0.9953038692474365|      0.09000000|[97, 0, 0, 6]                                                              | 
       7|[-3.998265353962779, -0.0872279241681099, 3.937935832887888, 0.0141127541661263, -1.8581173461861908, -0.0954324716236442]|  0.5227231979370117|      0.30000000|[113, 0, 0, 7]                                                             | 
       8|[-3.998265353962779, -0.0872279241681099, 3.937935832887888, 0.0141127541661263, -1.8581173461861908, -0.0954324716236442]|  0.5227231979370117|      0.09000000|[129, 0, 0, 8]                                                             | 
       9|[-3.998265353962779, -0.0872279241681099, 3.937935832887888, 0.0141127541661263, -1.8581173461861908, -0.0954324716236442]|  0.5227231979370117|      0.02700000|[145, 0, 0, 9]                                                             | 
      10|[-3.9738754387944937, -0.080515621136874, 3.9408257920295, 0.0310070257633925, -1.8516795099712908, -0.0513772444333881]|  0.4027293026447296|      0.09000000|[161, 0, 0, 10]                                                            | 
      11|[-3.9738754387944937, -0.080515621136874, 3.9408257920295, 0.0310070257633925, -1.8516795099712908, -0.0513772444333881]|  0.4027293026447296|      0.02700000|[177, 0, 0, 11]                                                            | 
      12|[-3.9551776219159365, -0.0792252164334059, 3.9579799715429544, 0.0284440814517438, -1.8522504861466587, -0.060127443773672]|  0.4018045365810394|      0.09000000|[193, 0, 0, 12]                                                            | 
      13|[-3.9551776219159365, -0.0792252164334059, 3.9579799715429544, 0.0284440814517438, -1.8522504861466587, -0.060127443773672]|  0.4018045365810394|      0.02700000|[209, 0, 0, 13]                                                            | 
      14|[-3.9536783570656553, -0.0857083428651094, 3.943457880988717, 0.0190315180458129, -1.8331898781470954, -0.0648100736085325]|  0.3986968994140625|      0.09000000|[225, 0, 0, 14]                                                            | 
      15|[-3.9536783570656553, -0.0857083428651094, 3.943457880988717, 0.0190315180458129, -1.8331898781470954, -0.0648100736085325]|  0.3986968994140625|      0.02700000|[241, 0, 0, 15]                                                            | 
      16|[-3.9536783570656553, -0.0857083428651094, 3.943457880988717, 0.0190315180458129, -1.8331898781470954, -0.0648100736085325]|  0.3986968994140625|      0.00810000|[257, 0, 0, 16]                                                            | 
      17|[-3.9497687701368704, -0.0831883856095374, 3.9449366410262883, 0.0246646948158741, -1.8362330785021186, -0.0639187426073476]|  0.3924247324466705|      0.02700000|[273, 0, 0, 17]                                                            | 
      18|[-3.9497687701368704, -0.0831883856095374, 3.9449366410262883, 0.0246646948158741, -1.8362330785021186, -0.0639187426073476]|  0.3924247324466705|      0.00810000|[289, 0, 0, 18]                                                            | 
      19|[-3.9497687701368704, -0.0831883856095374, 3.9449366410262883, 0.0246646948158741, -1.8362330785021186, -0.0639187426073476]|  0.3924247324466705|      0.00243000|[305, 0, 0, 19]                                                            | 
      20|[-3.9505970447789878, -0.0834442931460217, 3.9460281007923186, 0.0232373398263007, -1.8373449720675126, -0.0647484649904072]|  0.3922094404697418|      0.00810000|[321, 0, 0, 20]                                                            | 
      21|[-3.9515280658379197, -0.0811363817425445, 3.9479999525938183, 0.023872099199798, -1.8343562519876286, -0.0715450215153396]|  0.3919811248779297|      0.02700000|[337, 0, 0, 21]                                                            | 
      22|[-3.9515280658379197, -0.0811363817425445, 3.9479999525938183, 0.023872099199798, -1.8343562519876286, -0.0715450215153396]|  0.3919811248779297|      0.00810000|[353, 0, 0, 22]                                                            | 
      23|[-3.9515280658379197, -0.0811363817425445, 3.9479999525938183, 0.023872099199798, -1.8343562519876286, -0.0715450215153396]|  0.3919811248779297|      0.00243000|[369, 0, 0, 23]                                                            | 
      24|[-3.9513931319961557, -0.0817198631353676, 3.9489660070976242, 0.0226503841928206, -1.8325905805686489, -0.0714921191116445]|  0.3916222155094147|      0.00810000|[385, 0, 0, 24]                                                            | 
      25|[-3.9513931319961557, -0.0817198631353676, 3.9489660070976242, 0.0226503841928206, -1.8325905805686489, -0.0714921191116445]|  0.3916222155094147|      0.00243000|[401, 0, 0, 25]                                                            | 
      26|[-3.9513931319961557, -0.0817198631353676, 3.9489660070976242, 0.0226503841928206, -1.8325905805686489, -0.0714921191116445]|  0.3916222155094147|      0.00072900|[417, 0, 0, 26]                                                            | 
      27|[-3.951476923888549, -0.0815121511055622, 3.949276215804275, 0.0226186421656166, -1.832689947943436, -0.0721038092175149]|  0.3915832638740540|      0.00243000|[433, 0, 0, 27]                                                            | 
      28|[-3.951476923888549, -0.0815121511055622, 3.949276215804275, 0.0226186421656166, -1.832689947943436, -0.0721038092175149]|  0.3915832638740540|      0.00072900|[449, 0, 0, 28]                                                            | 
      29|[-3.951798792782938, -0.081446005156613, 3.9495283188298345, 0.0226297125551355, -1.8322628320020158, -0.0725249501134385]|  0.3915621638298035|      0.00243000|[465, 0, 0, 29]                                                            | 
      30|[-3.9520780991006177, -0.0807536316657206, 3.950562347890809, 0.0225289568330481, -1.832595627871342, -0.0745639172106166]|  0.3914668262004852|      0.00810000|[481, 0, 0, 30]                                                            | 
      31|[-3.9520780991006177, -0.0807536316657206, 3.950562347890809, 0.0225289568330481, -1.832595627871342, -0.0745639172106166]|  0.3914668262004852|      0.00243000|[497, 0, 0, 31]                                                            | 
      32|[-3.95197678792465, -0.0807986478444946, 3.9509958200796973, 0.021571851349654, -1.8320267671952024, -0.0766769856869359]|  0.3913817405700684|      0.00810000|[513, 0, 0, 32]                                                            | 
      33|[-3.95197678792465, -0.0807986478444946, 3.9509958200796973, 0.021571851349654, -1.8320267671952024, -0.0766769856869359]|  0.3913817405700684|      0.00243000|[529, 0, 0, 33]                                                            | 
      34|[-3.9522560942423297, -0.0801062743536022, 3.952029849140672, 0.021762279167524, -1.8336118730949238, -0.0779920781220426]|  0.3912883698940277|      0.00810000|[545, 0, 0, 34]                                                            | 
      35|[-3.9522560942423297, -0.0801062743536022, 3.952029849140672, 0.021762279167524, -1.8336118730949238, -0.0779920781220426]|  0.3912883698940277|      0.00243000|[561, 0, 0, 35]                                                            | 
      36|[-3.9522560942423297, -0.0801062743536022, 3.952029849140672, 0.021762279167524, -1.8336118730949238, -0.0779920781220426]|  0.3912883698940277|      0.00072900|[577, 0, 0, 36]                                                            | 
      37|[-3.9522560942423297, -0.0801062743536022, 3.952029849140672, 0.021762279167524, -1.8336118730949238, -0.0779920781220426]|  0.3912883698940277|      0.00021870|[593, 0, 0, 37]                                                            | 
      38|[-3.9522812318100478, -0.0801559375882789, 3.9521229117526673, 0.0217794176711323, -1.833657722298085, -0.0781755851508933]|  0.3912680745124817|      0.00072900|[609, 0, 0, 38]                                                            | 
      39|[-3.9522812318100478, -0.0801559375882789, 3.9521229117526673, 0.0217794176711323, -1.833657722298085, -0.0781755851508933]|  0.3912680745124817|      0.00021870|[625, 0, 0, 39]                                                            | 
