k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 10.0, 1.0, 1.0]                                                         |3066308.1922855651937425|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[99.44256246089935, 9.581756740808487, 1.605850636959076, 0.6162281036376953]   |2733688.5000000000000000|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[98.54584735631943, 8.187612563371658, 3.632220208644867, 2.6795268058776855]   |2648034.7500000000000000|     11.11111111|[13, 4, 0, 4]                                                              | 
       3|[106.20693582296371, 3.540465384721756, 8.6307892203331, -1.5846052169799805]   |2584711.7500000000000000|     37.03703704|[16, 5, 0, 5]                                                              | 
       4|[107.74378699064255, 23.16609099507332, 39.58503574132919, -6.688485145568848]  |2570053.2500000000000000|    123.45679012|[22, 7, 0, 7]                                                              | 
       5|[142.67713278532028, -28.46887680888176, 135.03279727697372, -54.06773090362549]|2257660.2500000000000000|    411.52263374|[25, 8, 0, 8]                                                              | 
       6|[311.21198385953903, -167.89217087626457, 437.61656802892685, 118.99609661102295]|1264901.7500000000000000|   1371.74211248|[28, 9, 0, 9]                                                              | 
       7|[368.13239401578903, -459.4167375266552, 1646.1942047476768, 695.875491142273]  |1122105.8750000000000000|   4572.47370828|[34, 11, 0, 11]                                                            | 
       8|[368.13239401578903, -459.4167375266552, 1646.1942047476768, 695.875491142273]  |1122105.8750000000000000|   1371.74211248|[40, 13, 0, 13]                                                            | 
       9|[368.13239401578903, -459.4167375266552, 1646.1942047476768, 695.875491142273]  |1122105.8750000000000000|    411.52263374|[46, 15, 0, 15]                                                            | 
      10|[388.53079718351364, 162.2832136452198, 2181.9814972281456, 637.492636680603]   |1094590.2500000000000000|   1371.74211248|[49, 16, 0, 16]                                                            | 
      11|[388.53079718351364, 162.2832136452198, 2181.9814972281456, 637.492636680603]   |1094590.2500000000000000|    411.52263374|[55, 18, 0, 18]                                                            | 
      12|[405.6069213747978, -121.86967942118645, 2423.570669591427, 810.5564641952515]  |1081154.7500000000000000|   1371.74211248|[58, 19, 0, 19]                                                            | 
      13|[405.6069213747978, -121.86967942118645, 2423.570669591427, 810.5564641952515]  |1081154.7500000000000000|    411.52263374|[64, 21, 0, 21]                                                            | 
      14|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|   1371.74211248|[67, 22, 0, 22]                                                            | 
      15|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|    411.52263374|[73, 24, 0, 24]                                                            | 
      16|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|    123.45679012|[79, 26, 0, 26]                                                            | 
      17|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|     37.03703704|[85, 28, 0, 28]                                                            | 
      18|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|     11.11111111|[91, 30, 0, 30]                                                            | 
      19|[422.683045566082, 96.19283583760262, 2075.7287506461143, 787.8845586776733]    |1076467.2500000000000000|      3.33333333|[97, 32, 0, 32]                                                            | 
      20|[422.8213621675968, 96.02737286686897, 2078.179679095745, 785.6356587409973]    |1076465.0000000000000000|     11.11111111|[103, 34, 0, 34]                                                           | 
      21|[423.2824174761772, 97.1347568333149, 2086.34944075346, 793.0702338218689]      |1076461.6250000000000000|     37.03703704|[109, 36, 0, 36]                                                           | 
      22|[423.2824174761772, 97.1347568333149, 2086.34944075346, 793.0702338218689]      |1076461.6250000000000000|     11.11111111|[115, 38, 0, 38]                                                           | 
      23|[423.2824174761772, 97.1347568333149, 2086.34944075346, 793.0702338218689]      |1076461.6250000000000000|      3.33333333|[121, 40, 0, 40]                                                           | 
