k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1]                                                                    | 41.0311021275976984|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.09000000|[17, 0, 0, 4]                                                              | 
       3|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.02700000|[25, 0, 0, 6]                                                              | 
       4|[-4.023195454850793, -0.1138192176818848]                                       | 39.3339881896972656|      0.09000000|[29, 0, 0, 7]                                                              | 
       5|[-4.023195454850793, -0.1138192176818848]                                       | 39.3339881896972656|      0.02700000|[37, 0, 0, 9]                                                              | 
       6|[-3.9700160268694162, -0.1044411309063435]                                      | 36.8297004699707031|      0.09000000|[41, 0, 0, 10]                                                             | 
       7|[-3.9700160268694162, -0.1044411309063435]                                      | 36.8297004699707031|      0.02700000|[49, 0, 0, 12]                                                             | 
       8|[-3.9432969093322754, -0.1083255632780492]                                      | 34.4500732421875000|      0.09000000|[57, 0, 0, 14]                                                             | 
       9|[-3.9432969093322754, -0.1083255632780492]                                      | 34.4500732421875000|      0.02700000|[65, 0, 0, 16]                                                             | 
      10|[-3.9432969093322754, -0.1083255632780492]                                      | 34.4500732421875000|      0.00810000|[73, 0, 0, 18]                                                             | 
      11|[-3.9358244035393, -0.1114515277091414]                                         | 33.5045204162597656|      0.02700000|[77, 0, 0, 19]                                                             | 
      12|[-3.9358244035393, -0.1114515277091414]                                         | 33.5045204162597656|      0.00810000|[85, 0, 0, 21]                                                             | 
