k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.09000000|[13, 4, 0, 4]                                                              | 
       3|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.02700000|[19, 6, 0, 6]                                                              | 
       4|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00810000|[25, 8, 0, 8]                                                              | 
       5|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00243000|[31, 10, 0, 10]                                                            | 
       6|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00072900|[37, 12, 0, 12]                                                            | 
       7|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00021870|[43, 14, 0, 14]                                                            | 
       8|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00006561|[49, 16, 0, 16]                                                            | 
       9|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00001968|[55, 18, 0, 18]                                                            | 
      10|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000590|[61, 20, 0, 20]                                                            | 
      11|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000177|[67, 22, 0, 22]                                                            | 
      12|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000053|[73, 24, 0, 24]                                                            | 
      13|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000016|[79, 26, 0, 26]                                                            | 
      14|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000005|[85, 28, 0, 28]                                                            | 
      15|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000001|[91, 30, 0, 30]                                                            | 
      16|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000000|[97, 32, 0, 32]                                                            | 
      17|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000000|[103, 34, 0, 34]                                                           | 
      18|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000000|[109, 36, 0, 36]                                                           | 
      19|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000000|[115, 38, 0, 38]                                                           | 
      20|[-1.2, 1.0, 10000000000.0, 10000000000.0]                                       |100000000000000000000.0000000000000000|      0.00000000|[121, 40, 0, 40]                                                           | 
