k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[9.95109323784709, -1.0733601450920105, 0.0707957606762648, 0.9452738897705079, -0.196720290184021, -0.1701736619472504, 0.2177258117666244]|30789.0878906250000000|      3.33333333|[16, 1, 0, 1]                                                              | 
       2|[9.95109323784709, -1.0733601450920105, 0.0707957606762648, 0.9452738897705079, -0.196720290184021, -0.1701736619472504, 0.2177258117666244]|30789.0878906250000000|      1.00000000|[31, 2, 0, 2]                                                              | 
       3|[9.912915825843811, -1.130626268684864, 0.3061784218996763, 0.8498303504490853, -0.3112525373697281, 0.7755063602924347, 0.0650161637535095]|6394.0302734375000000|      3.33333333|[46, 3, 0, 3]                                                              | 
       4|[9.912915825843811, -1.130626268684864, 0.3061784218996763, 0.8498303504490853, -0.3112525373697281, 0.7755063602924347, 0.0650161637535095]|6394.0302734375000000|      1.00000000|[61, 4, 0, 4]                                                              | 
       5|[9.912915825843811, -1.130626268684864, 0.3061784218996763, 0.8498303504490853, -0.3112525373697281, 0.7755063602924347, 0.0650161637535095]|6394.0302734375000000|      0.30000000|[76, 5, 0, 5]                                                              | 
       6|[9.912915825843811, -1.130626268684864, 0.3061784218996763, 0.8498303504490853, -0.3112525373697281, 0.7755063602924347, 0.0650161637535095]|6394.0302734375000000|      0.09000000|[91, 6, 0, 6]                                                              | 
       7|[9.910385526251048, -1.1049677450209856, 0.3907759051769972, 0.8435046007686854, -0.3188434361480176, 0.7666503114849329, 0.0548949653824568]|4691.6669921875000000|      0.30000000|[106, 7, 0, 7]                                                             | 
       8|[9.910385526251048, -1.1049677450209856, 0.3907759051769972, 0.8435046007686854, -0.3188434361480176, 0.7666503114849329, 0.0548949653824568]|4691.6669921875000000|      0.09000000|[121, 8, 0, 8]                                                             | 
       9|[9.90957253833767, -1.13376229070127, 0.3951729794032872, 0.8349332460963726, -0.3335361179895699, 0.795873746111989, 0.0491917238181233]|4418.5644531250000000|      0.30000000|[136, 9, 0, 9]                                                             | 
      10|[9.952596921822987, -1.094105226919055, 0.3270704706199467, 0.8808991225266457, -0.2562124130316079, 0.8753045721203089, 0.0552905595471859]|4323.7065429687500000|      1.00000000|[151, 10, 0, 10]                                                           | 
      11|[9.952596921822987, -1.094105226919055, 0.3270704706199467, 0.8808991225266457, -0.2562124130316079, 0.8753045721203089, 0.0552905595471859]|4323.7065429687500000|      0.30000000|[166, 11, 0, 11]                                                           | 
      12|[9.952596921822987, -1.094105226919055, 0.3270704706199467, 0.8808991225266457, -0.2562124130316079, 0.8753045721203089, 0.0552905595471859]|4323.7065429687500000|      0.09000000|[181, 12, 0, 12]                                                           | 
      13|[9.952596921822987, -1.094105226919055, 0.3270704706199467, 0.8808991225266457, -0.2562124130316079, 0.8753045721203089, 0.0552905595471859]|4323.7065429687500000|      0.02700000|[196, 13, 0, 13]                                                           | 
