k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[1.9832313656806946, 0.8176373541355133]                                        |999996063744.0000000000000000|      3.33333333|[7, 2, 0, 2]                                                               | 
       2|[5.3163586258888245, 0.8546835482120514]                                        |999989379072.0000000000000000|     11.11111111|[13, 4, 0, 4]                                                              | 
       3|[10.514930784702301, -8.965277045965195]                                        |999978958848.0000000000000000|     37.03703704|[19, 6, 0, 6]                                                              | 
       4|[83.73920446634293, 2.2228123247623444]                                         |999832551424.0000000000000000|    123.45679012|[25, 8, 0, 8]                                                              | 
       5|[204.75251013040543, -22.218086570501328]                                       |999611236352.0000000000000000|    411.52263374|[31, 10, 0, 10]                                                            | 
       6|[204.75251013040543, -22.218086570501328]                                       |999611236352.0000000000000000|    123.45679012|[37, 12, 0, 12]                                                            | 
       7|[314.719444334507, 33.89652982354164]                                           |999484424192.0000000000000000|    411.52263374|[43, 14, 0, 14]                                                            | 
       8|[314.719444334507, 33.89652982354164]                                           |999484424192.0000000000000000|    123.45679012|[49, 16, 0, 16]                                                            | 
       9|[438.03362280130386, 27.964179664850235]                                        |999274119168.0000000000000000|    411.52263374|[55, 18, 0, 18]                                                            | 
      10|[438.03362280130386, 27.964179664850235]                                        |999274119168.0000000000000000|    123.45679012|[61, 20, 0, 20]                                                            | 
