k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.86, 0.72]                                                                    |1475481.7047999855130911|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[0.86, 0.72]                                                                    |1475481.7047999855130911|      0.30000000|[9, 0, 0, 2]                                                               | 
       2|[0.86, 0.72]                                                                    |1475481.7047999855130911|      0.09000000|[17, 0, 0, 4]                                                              | 
       3|[0.8890485229343176, 0.8051832330226898]                                        |473323.1875000000000000|      0.30000000|[25, 0, 0, 6]                                                              | 
       4|[0.8890485229343176, 0.8051832330226898]                                        |473323.1875000000000000|      0.09000000|[33, 0, 0, 8]                                                              | 
       5|[0.8890485229343176, 0.8051832330226898]                                        |473323.1875000000000000|      0.02700000|[41, 0, 0, 10]                                                             | 
       6|[0.9123529313504696, 0.8188179165869951]                                        |334567.5312500000000000|      0.09000000|[45, 0, 0, 11]                                                             | 
       7|[0.9123529313504696, 0.8188179165869951]                                        |334567.5312500000000000|      0.02700000|[53, 0, 0, 13]                                                             | 
       8|[0.900070666000247, 0.8132147069834172]                                         |727.8045043945312500|      0.09000000|[61, 0, 0, 15]                                                             | 
       9|[0.900070666000247, 0.8132147069834172]                                         |727.8045043945312500|      0.02700000|[69, 0, 0, 17]                                                             | 
      10|[0.900070666000247, 0.8132147069834172]                                         |727.8045043945312500|      0.00810000|[77, 0, 0, 19]                                                             | 
      11|[0.900070666000247, 0.8132147069834172]                                         |727.8045043945312500|      0.00243000|[85, 0, 0, 21]                                                             | 
