k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.0069162785075605, -0.0660261437296867, 0.0131119983270764, 0.0025903233326972, -0.0105638122186065, -0.0253973249346018, -0.0408940576016903, -0.0560498163104057, -0.0699353590607643, -0.0817468091845512, 0.0649386048316956, -0.0967714041471481, 0.9563503265380859, -0.0983139425516129, -0.0940190702676773, -0.0867103710770607, -0.0768530964851379, -0.0650296360254288, -0.051903422921896, -0.0381802394986153, -0.0245686937123537, -0.0117416130378842, -0.0003000113356393, 0.0092587219551206, 0.0165670234709978, 0.0214064326137304, 0.0237189065665007, 0.023609384894371, 0.0213390775024891, 0.0173093229532242, 0.012036245316267, 0.0061167902313173, 0.0001872688444564, -0.0051240529865026, -0.0092481970787048, -0.0117278685793281, -0.0122677199542522, -0.0107785193249583, -0.0074106142856181, -0.0025712973438203, 0.0030800527893007, 0.0086660049855709, 0.0131620895117521, 0.0155134676024318, 0.0148068936541677, 0.010508538223803, 0.002779281930998, -0.00711989402771, -0.0655878707766533, -0.0197094939649105]|4923.9931640625000000|      3.33333333|[65, 0, 0, 4]                                                              | 
       2|[0.4837754131294787, 0.3357831314206123, 0.0176134835928679, 0.0351384789682925, 0.0403390759602189, 0.0313794557005167, 0.0086321718990803, -0.025662500411272, -0.0678712173830718, -0.1432572454214096, -0.0019940510392189, -0.1960873901844025, 0.8311359137296677, -0.2400310784578323, -0.2409618347883224, -0.2268875911831856, -0.1987578943371773, 0.0125070512294769, -0.1101586930453777, -0.0569472424685955, -0.0035884268581867, 0.0453900648280978, 0.0857663613569457, 0.1139878900721669, 0.1274954993277788, 0.1249850150197744, 0.1065848004072905, 0.0739314444363117, 0.0301297968253493, -0.0204116106033325, -0.0722724162042141, -0.1194354170002043, -0.1558125555602601, -0.1758609469980001, -0.1752581745386124, -0.1515953978523612, -0.1050347276031971, -0.038865533657372, 0.0401203869841993, 0.1215283744968474, 0.1916449940763414, 0.2342323772609234, 0.2319764476269484, 0.1687502739951015, 0.0328741269186139, -0.1784272631630301, -0.4531474045943469, -0.7569565176963806, -1.072996847331524, 2.877442691475153]|4505.3623046875000000|     11.11111111|[129, 0, 0, 8]                                                             | 
       3|[4.704022204969078, 0.6722033992409706, 1.159628702327609, 1.847574940416962, 2.3739417428150773, 2.7113134805113077, 2.849874246865511, 2.79542962834239, 2.5667570785153657, 2.162826433777809, 1.8641663417220116, 1.1533447206020355, 1.6230316013097763, -0.0112661570310593, -0.548382118344307, -1.0152112916111946, -1.389711745083332, -1.4859026968479156, -1.8103984706103802, -1.8493850342929363, 1.7052191607654095, -1.6164766000583768, -1.3732059735048097, -1.0703561631962657, -0.7289351504296064, -0.3700702730566263, -0.0136917773634195, 0.6215957887470722, 0.6244258945807815, 0.8811943531036377, 1.0863496102392673, 1.237235081847757, 1.3346015870483825, 1.3817784134298563, 1.3835625499486923, 1.3449159422889352, 1.2695898823440075, 1.1588375894352794, 1.0104168294928968, 0.8181255334056914, 0.5721646822057664, 0.2606713119894266, -0.1271826345473528, -0.5960708977654576, -1.136859874241054, -1.7158449133858085, -2.260233514709398, -2.6391616463661194, -2.6887285634875298, 2.08597806468606]|4028.7841796875000000|     37.03703704|[193, 0, 0, 12]                                                            | 
       4|[4.704022204969078, 0.6722033992409706, 1.159628702327609, 1.847574940416962, 2.3739417428150773, 2.7113134805113077, 2.849874246865511, 2.79542962834239, 2.5667570785153657, 2.162826433777809, 1.8641663417220116, 1.1533447206020355, 1.6230316013097763, -0.0112661570310593, -0.548382118344307, -1.0152112916111946, -1.389711745083332, -1.4859026968479156, -1.8103984706103802, -1.8493850342929363, 1.7052191607654095, -1.6164766000583768, -1.3732059735048097, -1.0703561631962657, -0.7289351504296064, -0.3700702730566263, -0.0136917773634195, 0.6215957887470722, 0.6244258945807815, 0.8811943531036377, 1.0863496102392673, 1.237235081847757, 1.3346015870483825, 1.3817784134298563, 1.3835625499486923, 1.3449159422889352, 1.2695898823440075, 1.1588375894352794, 1.0104168294928968, 0.8181255334056914, 0.5721646822057664, 0.2606713119894266, -0.1271826345473528, -0.5960708977654576, -1.136859874241054, -1.7158449133858085, -2.260233514709398, -2.6391616463661194, -2.6887285634875298, 2.08597806468606]|4028.7841796875000000|     11.11111111|[257, 0, 0, 16]                                                            | 
       5|[4.794286085758358, 0.4937391504645348, 1.389681724831462, 1.881015466991812, 2.3799981460906565, 2.688455881550908, 2.800616193562746, 2.7260389141738415, 2.486593517707661, 2.083385169506073, 1.7979166433215141, 1.112460296601057, 1.6181090390309691, 0.0275916159152985, -0.4617393910884857, -0.8813902959227562, -1.2144307866692543, -1.2801524102687836, -1.5902390591800213, -1.6353744976222515, 1.888950776308775, -1.4894800083711743, -1.3302132475364488, -1.1377382157370448, -0.9303424041718245, -0.7245966140180826, -0.5341330710798502, -0.0697251670062542, -0.2336996728554368, -0.1298484802246094, -0.0536788664758205, 0.0018004304729402, 11.834118074169965, 0.0886694733053446, 0.1390869468450546, 0.2030328074470162, 0.2813394479453564, 0.3680730788037181, 0.4493470429442823, 1.040508242789656, 0.4994669458828866, 0.4044866356998682, 0.1838440876454115, -0.1889441730454564, -0.7215302092954516, -1.3874169131740928, -2.1056096039246768, -2.714329607784748, -2.9870647713541985, 1.6762990094721317]|3702.6694335937500000|     37.03703704|[321, 0, 0, 20]                                                            | 
       6|[4.794286085758358, 0.4937391504645348, 1.389681724831462, 1.881015466991812, 2.3799981460906565, 2.688455881550908, 2.800616193562746, 2.7260389141738415, 2.486593517707661, 2.083385169506073, 1.7979166433215141, 1.112460296601057, 1.6181090390309691, 0.0275916159152985, -0.4617393910884857, -0.8813902959227562, -1.2144307866692543, -1.2801524102687836, -1.5902390591800213, -1.6353744976222515, 1.888950776308775, -1.4894800083711743, -1.3302132475364488, -1.1377382157370448, -0.9303424041718245, -0.7245966140180826, -0.5341330710798502, -0.0697251670062542, -0.2336996728554368, -0.1298484802246094, -0.0536788664758205, 0.0018004304729402, 11.834118074169965, 0.0886694733053446, 0.1390869468450546, 0.2030328074470162, 0.2813394479453564, 0.3680730788037181, 0.4493470429442823, 1.040508242789656, 0.4994669458828866, 0.4044866356998682, 0.1838440876454115, -0.1889441730454564, -0.7215302092954516, -1.3874169131740928, -2.1056096039246768, -2.714329607784748, -2.9870647713541985, 1.6762990094721317]|3702.6694335937500000|     11.11111111|[385, 0, 0, 24]                                                            | 
       7|[3.293003036174923, 0.5220184121280909, 0.4328657072037458, 0.6902221911586821, 1.0149404392577708, 12.985567392781377, 1.3170100934803486, 1.3032516054809093, 1.1097463697660714, 0.9841088652610779, 0.931585781276226, 0.5024974159896374, 1.2691631829366088, -0.0733339264988899, -0.3429830893874168, -0.5834270045161247, -0.7860615029931068, -0.7743918001651764, -1.0601938478648663, -1.7909362576901913, 2.3266798071563244, -1.1514240698888898, -1.1126146602618974, -1.0488565368577838, -0.9659798201173544, -0.8691068682819605, -0.7622920665889978, -0.3493295423686504, -0.5287114018574357, -0.403862476348877, -0.2734588347375393, -0.1370065831579268, 11.793686574688763, 0.1526046637445688, 0.300906628370285, 0.4439363488927484, 0.5717173330485821, 0.670419248752296, 0.7225066064856946, 1.2450511776842177, 0.6038054502569139, 0.3911508843302727, 0.0550934504717588, -0.4072700114920735, -0.9793259901925921, -1.614548354409635, -2.2232194549869746, -2.655795633792877, -2.731673650443554, 2.0533694960176945]|3600.4423828125000000|     37.03703704|[449, 0, 0, 28]                                                            | 
       8|[3.293003036174923, 0.5220184121280909, 0.4328657072037458, 0.6902221911586821, 1.0149404392577708, 12.985567392781377, 1.3170100934803486, 1.3032516054809093, 1.1097463697660714, 0.9841088652610779, 0.931585781276226, 0.5024974159896374, 1.2691631829366088, -0.0733339264988899, -0.3429830893874168, -0.5834270045161247, -0.7860615029931068, -0.7743918001651764, -1.0601938478648663, -1.7909362576901913, 2.3266798071563244, -1.1514240698888898, -1.1126146602618974, -1.0488565368577838, -0.9659798201173544, -0.8691068682819605, -0.7622920665889978, -0.3493295423686504, -0.5287114018574357, -0.403862476348877, -0.2734588347375393, -0.1370065831579268, 11.793686574688763, 0.1526046637445688, 0.300906628370285, 0.4439363488927484, 0.5717173330485821, 0.670419248752296, 0.7225066064856946, 1.2450511776842177, 0.6038054502569139, 0.3911508843302727, 0.0550934504717588, -0.4072700114920735, -0.9793259901925921, -1.614548354409635, -2.2232194549869746, -2.655795633792877, -2.731673650443554, 2.0533694960176945]|3600.4423828125000000|     11.11111111|[513, 0, 0, 32]                                                            | 
       9|[4.071447385940701, 1.4288272056728601, 0.4135717917233706, 0.7653990560211241, 1.1710847900249064, 13.196652578189969, 1.5482113845646381, 1.514935340732336, 1.2613595605362207, 1.0376980751752853, 0.8547556325793266, 0.2706890814006329, 0.8671934520825744, -0.6504817083477974, -1.0900838002562523, -1.485588364303112, -1.8198575749993324, -1.9094461500644684, -2.261092137545347, -3.0193422101438046, 12.77651558443904, -2.3190754847601056, -2.1968447256076615, -2.020602266304195, -1.8027443941682577, -1.5559628996998072, -1.2924401555210352, -0.724188070744276, -0.7575362110510468, -0.5029194205999374, -0.264791326597333, -0.046862589661032, 11.936685255161137, 0.3194513563066721, 0.464243546128273, 0.5800095805898309, 0.6621231697499752, 0.7035105777904391, 0.6943315560929477, 1.1597061255015433, 0.473100287374109, 0.2335077151656151, -0.1063694674521685, -0.5474781366065145, -1.0747734932228923, -1.6475123343989253, -2.1864998943638057, -2.6020774133503437, -2.60115597397089, 2.1898509450256824]|3534.9692382812500000|     37.03703704|[577, 0, 0, 36]                                                            | 
